ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-21,100:206,100:206,bus,,,,,,,11.0,,13.0,,,,,,,,,13.0,,,,
41,2019-11-21,100:206,123:163,bus,,,,,,,,,,,,19.0,,,,,,,,,,
41,2019-11-21,100:206,127:159,bus,,,,,,,,,,,,,,,,,,,,14.0,,
41,2019-11-21,100:206,127:159,private_transport,,,,,,,,,,,,,,,,,,,,10.0,,
41,2019-11-21,100:206,154:132,bus,,,,,,,,,,,,,,,,15.0,,,,,,
41,2019-11-21,100:206,154:132,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,
41,2019-11-21,100:206,64:306,private_transport,,,,,,,38.0,,,,,,,,,,,,,,,
41,2019-11-21,100:206,76:314,bus,,,,,,,,,,,,,,,,,,11.0,,,,
41,2019-11-21,100:206,93:114,bus,,,,,,,,,,,,19.0,,,,,,,,,,
41,2019-11-21,100:206,93:114,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,
41,2019-11-21,100:206,94:113,bus,,,,,,,,,,,,15.0,,,,,,,,,,
41,2019-11-21,100:206,97:102,bus,,,,,,,,,,,,,,,,,,,,16.0,,
41,2019-11-21,101:205,127:159,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,
41,2019-11-21,101:205,64:306,private_transport,,,,,,,,61.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,109:169,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,110:168,bus,,,,,,,,,,,,,21.0,,,,,,,,,
41,2019-11-21,101:205,110:168,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-21,101:205,126:160,bus,,,,,,,,,,14.0,,,,,,,,,,,,
41,2019-11-21,101:205,126:160,private_transport,,,,,,,,,,24.0,,,,,,,,,,,,
41,2019-11-21,101:205,129:141,bus,,,,,,,,,,18.0,,,,,,,,,,,,
41,2019-11-21,101:205,129:141,private_transport,,,,,,,,,,24.0,,,,,,,,11.0,,,,
41,2019-11-21,101:205,134:136,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-21,101:205,136:150,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-21,101:205,140:146,bus,,,,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-21,101:205,150:120,bus,,,,,,,22.0,,,,,,,,,,,,,,,
