ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-11,100:206,100:206,bus,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,101:205,bus,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,107:207,bus,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,107:207,private_transport,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,143:143,bus,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,145:125,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-11,101:205,145:125,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-11,101:205,155:131,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-11,101:205,155:131,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-11,101:205,83:108,bus,,,,,,,,,33.0,,,,,,,,,,,,
42,2020-03-11,102:204,154:132,bus,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,102:204,61:413,bus,,,,,,,,,,,,,15.0,,,,,,,,
42,2020-03-11,103:203,103:203,bus,,,,,,,,,33.0,,,,,,,,,,,,
42,2020-03-11,103:203,103:203,private_transport,,,,,,,,,19.0,,,,,,,,,,,,
42,2020-03-11,103:203,131:139,bus,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-11,103:203,139:147,private_transport,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-11,103:203,140:146,private_transport,,,,,,,,,,18.0,,,,,,,,,,,
42,2020-03-11,103:203,141:145,private_transport,,,,,,,,,,42.0,,,,,,,,,,,
42,2020-03-11,103:203,45:319,bus,,,,,,,,,10.0,27.0,,,,,,,,,,,
42,2020-03-11,103:203,45:319,private_transport,,,,,,,,,,69.0,,,,,,,,,,,
42,2020-03-11,103:203,56:416,private_transport,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-11,103:203,58:303,bus,,,,,,,,,19.0,,,,,,,,,,,,
42,2020-03-11,103:203,76:314,private_transport,,,,,,,,,,,,,,,,,56.0,,,,
42,2020-03-11,104:202,145:125,private_transport,,,10.0,,,,,,,,,,,,,,,,,,
42,2020-03-11,104:202,154:132,bus,,,,,,,,,,,23.0,,,,,,,,,,
42,2020-03-11,104:202,139:147,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-11,104:202,140:146,bus,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,104:202,141:145,private_transport,,,,,,,,,,,,21.0,,,,,,,,,
42,2020-03-11,104:202,129:141,bus,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-11,104:202,89:118,bus,,,,,,,,,,,18.0,,,,,,,,,,
42,2020-03-11,104:202,99:101,private_transport,,,22.0,,,,,,,,,,,,,,,,,,
42,2020-03-11,107:207,100:206,bus,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-11,107:207,128:142,bus,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,108:170,155:131,bus,,,,,,,,19.0,,,,,,,,,,,,,
42,2020-03-11,108:170,154:132,bus,,,,,,,,,,17.0,,,,,,,,,,,
42,2020-03-11,108:170,102:204,bus,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,108:170,bus,,,,,,,,,,24.0,,,,,,,,,,,
42,2020-03-11,108:170,146:124,bus,,,,,,,13.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,151:119,bus,,,,,,,,,,22.0,,,,,,,,,,,
42,2020-03-11,108:170,156:130,bus,,,,,,,,42.0,,,,,,,,,,,,,
42,2020-03-11,108:170,85:106,bus,,,,,,,,,,,18.0,,,,,,,,,,
42,2020-03-11,108:170,85:106,private_transport,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-11,109:169,145:125,bus,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-11,109:169,83:108,bus,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-11,109:169,83:108,private_transport,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-11,109:169,141:145,private_transport,,,,,,,,,10.0,,,,,,,,,,,,
42,2020-03-11,109:169,129:141,bus,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-11,109:169,128:142,bus,,,,,13.0,,,,,,,,,,,,12.0,,,,
42,2020-03-11,109:169,109:169,bus,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-11,109:169,120:166,bus,,,,,,,,,,,,,,,,,16.0,,,,
42,2020-03-11,109:169,120:166,private_transport,,,,,,,,,,,,,,,,,20.0,,,,
42,2020-03-11,109:169,130:140,bus,,,,,,,,,,,,,,17.0,,,,,,,
42,2020-03-11,109:169,98:217,private_transport,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,110:168,154:132,bus,,,,,,,,,,,17.0,,,,,,,,,,
42,2020-03-11,110:168,154:132,private_transport,,,,,,,,,,,20.0,,,,,,,,,,
42,2020-03-11,110:168,141:145,private_transport,,,16.0,,,,,,,,,24.0,,,,,,,,,
42,2020-03-11,110:168,129:141,bus,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-11,110:168,89:118,bus,,,,,,,,,,,12.0,,,,,,,,,,
