ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059,2100_2159
42,2020-03-05,139:147,97:102,private_transport,,,,,,,,12.0,,,,,,
42,2020-03-05,139:147,91:116,bus,10.0,,,10.0,,,,,,,,,,
42,2020-03-05,139:147,101:205,private_transport,,,,,,,,12.0,,,,,,
42,2020-03-05,139:147,121:165,bus,,,,,15.0,,,,,,,,,
42,2020-03-05,139:147,134:136,bus,10.0,,,,,,,,,,,,,
42,2020-03-05,139:147,134:136,private_transport,10.0,,,,,,,,,,,,,
42,2020-03-05,139:147,84:107,bus,,,,,12.0,,,,,,,,,
42,2020-03-05,139:147,84:107,private_transport,,,,,10.0,,,,,,,,,
42,2020-03-05,140:146,156:130,bus,18.0,,,20.0,,,,,,,,,,
42,2020-03-05,140:146,156:130,private_transport,15.0,,,17.0,,,,,,,,,,
42,2020-03-05,140:146,118:152,private_transport,,10.0,,,,,,,,,,,,
42,2020-03-05,140:146,97:102,bus,,,,,,,,29.0,,,,,,
42,2020-03-05,140:146,97:102,private_transport,,,,,,,,11.0,,,,,,
42,2020-03-05,140:146,91:116,bus,11.0,,,,,,,,,,,,,
42,2020-03-05,140:146,91:116,private_transport,10.0,,,,,,,,,,,,,
42,2020-03-05,140:146,121:165,bus,,,,,29.0,,,,,,,,,
42,2020-03-05,140:146,121:165,private_transport,,,,,26.0,,,,,,,,,
42,2020-03-05,140:146,84:107,bus,,,,,14.0,,,,,,,,,
42,2020-03-05,140:146,84:107,private_transport,,,,,16.0,,,,,,,,,
42,2020-03-05,140:146,155:131,bus,,,,15.0,,,,,,,,,,
42,2020-03-05,140:146,86:105,private_transport,,,,,12.0,,,,,,,,,
42,2020-03-05,141:145,156:130,bus,17.0,,,41.0,,,,,,,,,,
42,2020-03-05,141:145,156:130,private_transport,25.0,,,12.0,,,,,,,,,,
42,2020-03-05,141:145,160:110,bus,,,,,,,,,,12.0,,,,
42,2020-03-05,141:145,96:111,bus,,,,,,,,,,14.0,,,,
42,2020-03-05,141:145,118:152,private_transport,,,,,,,,,,,,,10.0,
42,2020-03-05,141:145,97:102,bus,,,,,,,,29.0,,,,,,
42,2020-03-05,141:145,97:102,private_transport,,,,,,,,19.0,,,,,,
42,2020-03-05,141:145,119:151,private_transport,,,,,,,,,,,,,11.0,
42,2020-03-05,141:145,136:150,bus,,13.0,,,,,,,,,,,,
42,2020-03-05,141:145,120:166,bus,,15.0,,,,,,,,,,,,
42,2020-03-05,141:145,144:126,bus,,,10.0,,,,,,,,,,,
42,2020-03-05,141:145,159:127,private_transport,,,18.0,,,,,,,,,,,
42,2020-03-05,141:145,52:325,private_transport,,,,,,,,,24.0,,,,,
42,2020-03-05,141:145,91:116,bus,,,,13.0,,,,,,,,,,
42,2020-03-05,141:145,91:116,private_transport,,,,12.0,,,,,,,,,,
42,2020-03-05,141:145,121:165,bus,,,,,33.0,,,,,,,,,
42,2020-03-05,141:145,121:165,private_transport,,,,,30.0,,,,,,,,,
42,2020-03-05,141:145,134:136,bus,,,,16.0,,,,,,,,,,
42,2020-03-05,141:145,84:107,bus,,,,,13.0,,,,,,,,,
42,2020-03-05,141:145,84:107,private_transport,,,,,17.0,,,,,,,,,
42,2020-03-05,141:145,155:131,bus,12.0,,,,,,,,,,,,,
42,2020-03-05,141:145,86:105,bus,,,,,20.0,,,,,,,,,
42,2020-03-05,141:145,45:319,bus,,,,,,,,,,,,,10.0,
42,2020-03-05,144:126,160:110,bus,,,15.0,,,,,,,,,,,
42,2020-03-05,144:126,160:110,private_transport,,,13.0,,,,,,,,,,,
42,2020-03-05,144:126,96:111,bus,,,11.0,,,,,,,,,,,
42,2020-03-05,145:125,156:130,bus,,,,11.0,,,,,,,,,,
42,2020-03-05,145:125,97:102,bus,,,,,,,,10.0,,,,,,
42,2020-03-05,145:125,97:102,private_transport,,,,,,20.0,,,,,,,,
42,2020-03-05,145:125,159:127,bus,,18.0,,,,,,,,,,,,
42,2020-03-05,145:125,52:325,private_transport,,,,,,,,,30.0,,,,,
42,2020-03-05,145:125,138:148,bus,,,,,,,,,,,10.0,,,
42,2020-03-05,145:125,138:148,private_transport,,,,,,,,,,,12.0,,,
42,2020-03-05,145:125,47:320,bus,,,,,,16.0,,,,,,,,
42,2020-03-05,154:132,129:141,private_transport,,,,,,,11.0,,,,,,,
42,2020-03-05,154:132,153:133,private_transport,,,,,,,13.0,,,,,,,
42,2020-03-05,154:132,154:132,bus,,,,,,,17.0,,,,,,,
42,2020-03-05,154:132,154:132,private_transport,,,,,,,32.0,,,,,,,
42,2020-03-05,156:130,145:125,private_transport,,,,10.0,,,,,,,,,,
42,2020-03-05,156:130,160:110,private_transport,,,,11.0,,,,,,,,,,
42,2020-03-05,156:130,47:320,bus,,,,,,29.0,,,,,,,,
42,2020-03-05,156:130,47:320,private_transport,,,,,,10.0,,,,,,,,
42,2020-03-05,159:127,160:110,bus,,,12.0,,,,,,,,,,,
42,2020-03-05,160:110,126:160,bus,,,,,,37.0,,,,,,,,
42,2020-03-05,160:110,126:160,private_transport,,,,,,,,,,,,17.0,,
42,2020-03-05,160:110,141:145,bus,,,,,,,,,,,,,15.0,
42,2020-03-05,160:110,141:145,private_transport,,,,,,,,,,,,,15.0,
42,2020-03-05,160:110,156:130,private_transport,,,,14.0,,,,,,,,,,
42,2020-03-05,160:110,160:110,bus,,,,17.0,,,,,,,,,,
42,2020-03-05,160:110,160:110,private_transport,,,,20.0,,,,,,,,,,
42,2020-03-05,160:110,96:111,private_transport,,,,17.0,,,,,,,,,,
42,2020-03-05,160:110,90:117,private_transport,,,,,,,,,,,,10.0,,
42,2020-03-05,160:110,47:320,bus,,,,,,46.0,,,,,,,,
42,2020-03-05,160:110,76:314,bus,,,,,,20.0,,,,,,,,
42,2020-03-05,160:110,76:314,private_transport,,,,,,15.0,,,,,,,,
42,2020-03-05,276:144,109:169,bus,,18.0,,,,,,,,,,,,
42,2020-03-05,276:144,83:108,bus,,10.0,,,,,,,,,,,,
42,2020-03-05,276:144,107:207,private_transport,,12.0,,,,,,,,,,,,
42,2020-03-05,276:144,143:143,private_transport,,11.0,,,,,,,,,,,,
42,2020-03-05,61:413,45:319,bus,,,,,,86.0,,,,,,,,
42,2020-03-05,61:413,45:319,private_transport,,,,,,79.0,,,,,,,,
42,2020-03-05,85:106,85:106,private_transport,,,,,,,12.0,,,,,,,
42,2020-03-05,86:105,87:104,private_transport,,,,,,,20.0,,,,,,,
42,2020-03-05,86:105,86:105,bus,,,,,,,10.0,,,,,,,
42,2020-03-05,86:105,86:105,private_transport,,,,,,,27.0,,,,,,,
42,2020-03-05,86:105,85:106,bus,,,,,,,10.0,,,,,,,
42,2020-03-05,87:104,87:104,bus,,,,,,,10.0,,,,,,,
42,2020-03-05,87:104,87:104,private_transport,,,,,,,13.0,,,,,,,
42,2020-03-05,87:104,84:107,bus,,,,,,,10.0,,,,,,,
42,2020-03-05,87:104,86:105,bus,,,,,,,10.0,,,,,,,
42,2020-03-05,87:104,86:105,private_transport,,,,,,,22.0,,,,,,,
42,2020-03-05,87:104,85:106,bus,,,,,,,13.0,,,,,,,
42,2020-03-05,90:117,126:160,private_transport,,,,,,,,,,,,34.0,,
42,2020-03-05,93:114,111:167,private_transport,,,,,11.0,,,,,,,,,
42,2020-03-05,93:114,148:122,bus,,,,,12.0,,,,,,,,,
42,2020-03-05,94:113,148:122,bus,,,,,11.0,,,,,,,,,
42,2020-03-05,95:112,129:141,private_transport,,,,,,,,15.0,,,,,,
42,2020-03-05,96:111,126:160,bus,,,,,,35.0,,,,,,,,
42,2020-03-05,96:111,140:146,bus,,,,,,,,,,,,,18.0,
42,2020-03-05,96:111,141:145,bus,,,,,,,,,,,,,11.0,
42,2020-03-05,96:111,90:117,private_transport,,,,,,11.0,,,,,,,,
42,2020-03-05,96:111,47:320,bus,,,,,,15.0,,,,,,,,
42,2020-03-05,96:111,76:314,bus,,,,,,20.0,,,,,,,,
42,2020-03-05,96:111,139:147,bus,,,,,,,,,,,,,14.0,
42,2020-03-05,97:102,148:122,bus,,,,,11.0,,,,,,,,,
42,2020-03-05,97:102,148:122,private_transport,,,,,23.0,,,,,,,,,
42,2020-03-05,97:102,87:104,bus,,,,,,,,,,,,19.0,,
42,2020-03-05,97:102,91:116,bus,,,,,,,,,,,,14.0,,
42,2020-03-05,98:217,128:142,private_transport,,17.0,,,,,,,,,,,,
42,2020-03-05,98:217,107:207,bus,,17.0,,,,,,,,,,,,
42,2020-03-05,98:217,107:207,private_transport,,15.0,,,,,,,,,,,,
42,2020-03-05,98:217,143:143,bus,,11.0,,,,,,,,,,,,
42,2020-03-05,98:217,112:158,bus,,17.0,,,,,,,,,,,,
42,2020-03-05,98:217,98:217,bus,,16.0,,,,,,,,,,,,
42,2020-03-05,98:217,98:217,private_transport,,15.0,,,,,,,,,,,,
42,2020-03-05,99:101,126:160,private_transport,,,,,,15.0,,,,,,,,
42,2020-03-05,99:101,141:145,private_transport,,,14.0,,,,,,,,,,,
42,2020-03-05,99:101,145:125,bus,,,11.0,,,,,,,,,,,
42,2020-03-05,99:101,145:125,private_transport,,,12.0,,,,,,,,,,,
42,2020-03-05,99:101,97:102,bus,,,,,,12.0,,,,,,,,
42,2020-03-05,99:101,97:102,private_transport,,,,,,70.0,,,,,,,,
42,2020-03-05,99:101,120:166,bus,,,14.0,,,,,,,,,,,
42,2020-03-05,99:101,137:149,bus,,16.0,,,,,,,,,,,,
42,2020-03-05,99:101,137:149,private_transport,,,12.0,,,,,,,,,,,
42,2020-03-05,99:101,144:126,bus,,14.0,,,,,,,,,,,,
42,2020-03-05,99:101,159:127,bus,,73.0,34.0,,,,,,,,,,,
42,2020-03-05,99:101,159:127,private_transport,,25.0,47.0,,,,,,,,,,,
42,2020-03-05,99:101,52:325,private_transport,,,,,,,,,88.0,,,,,
42,2020-03-05,99:101,99:101,bus,,,28.0,,,,,,,,,,,
42,2020-03-05,99:101,99:101,private_transport,,,34.0,,,,,,,,,,,
42,2020-03-05,99:101,138:148,bus,,,,,,,,,,,22.0,,,
42,2020-03-05,99:101,138:148,private_transport,,,,,,,,,,,28.0,,,
42,2020-03-05,99:101,103:203,bus,,,,,,,,,,,18.0,,,
42,2020-03-05,99:101,103:203,private_transport,,,,,,,,,,,23.0,,,
42,2020-03-05,99:101,49:322,private_transport,,,,,,,,,15.0,,,,,
42,2020-03-05,99:101,67:327,private_transport,,,,,,,,,11.0,,,,,
