ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-12,100:206,100:206,bus,,,,,,,,,,,,,21.0,,,,,,,,,,
42,2020-03-12,100:206,100:206,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,,
42,2020-03-12,100:206,107:207,bus,,,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-12,100:206,128:142,bus,,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-12,100:206,143:143,bus,,,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-12,100:206,143:143,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-12,100:206,58:303,private_transport,,,,,,,,,,,,,,,,,,,,37.0,,,
42,2020-03-12,100:206,61:413,bus,,,,,,,,,,,,,17.0,,,,,,,,,,
42,2020-03-12,100:206,61:413,private_transport,,,,,,,,,,,,,32.0,,,,,,,,,,
42,2020-03-12,100:206,76:314,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-12,101:205,101:205,bus,,,,,,,,13.0,,,,,,,,,,,,,,,
42,2020-03-12,101:205,146:124,bus,,,,,,,,17.0,,,,,,,,,,,,,,,
42,2020-03-12,102:204,101:205,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-12,103:203,124:162,bus,,,,,,,,,,,,,,20.0,,,,,,,,,
42,2020-03-12,103:203,137:149,bus,,,,,,,,,,,,,,35.0,,,,,,,,,
42,2020-03-12,103:203,159:127,bus,,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,103:203,50:412,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-12,103:203,90:117,bus,,,,,,20.0,,,,,,,,,,,,,,,,,
42,2020-03-12,104:202,137:149,bus,,,,,,,,,44.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,137:149,private_transport,,,,,,,,,43.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,90:117,bus,,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-12,104:202,104:202,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-12,104:202,110:168,bus,,,,,,,,19.0,,,,,,,,,,,,,,,
42,2020-03-12,104:202,110:168,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,,
42,2020-03-12,104:202,115:155,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-12,104:202,133:137,bus,,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-12,104:202,134:136,bus,,,,,,,,,,,,,,,,,,19.0,,,,,
42,2020-03-12,104:202,134:136,private_transport,,,,,,,,,,,,,,,,,,15.0,,,,,
42,2020-03-12,104:202,135:135,bus,,,,,,,,,,,,,,,,,,30.0,,,,,
42,2020-03-12,104:202,138:148,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,138:148,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,139:147,private_transport,19.0,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-12,104:202,140:146,private_transport,30.0,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,104:202,141:145,private_transport,34.0,,,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,107:207,58:303,private_transport,,,,,,,,,,,,,,,,,,,,21.0,,,
42,2020-03-12,107:207,61:413,bus,,,,,,,,,,,,,20.0,,,,,,,,,,
42,2020-03-12,107:207,61:413,private_transport,,,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-12,109:169,90:117,bus,,,,,,,,,,,,,,14.0,,,,,,,,,
