ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2019-11-13,100:206,143:143,bus,,,,,13.0,,,,,,,,,,,,,,,,,
42,2019-11-13,100:206,98:217,bus,,,,,10.0,,,,,,,,,,,,,,,,,
42,2019-11-13,101:205,45:319,bus,,,,,,,,,,,,,,13.0,,,,,,,,
42,2019-11-13,101:205,45:319,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,
42,2019-11-13,101:205,50:412,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-13,101:205,58:303,private_transport,,,,,,,,,46.0,,,,,,,,,,,,,
42,2019-11-13,101:205,68:315,private_transport,,,,,,,,,,,27.0,,,,,,,,,,,
42,2019-11-13,101:205,76:314,bus,,,,,,11.0,,,,,,,,,,,,,,,,
42,2019-11-13,101:205,76:314,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
42,2019-11-13,101:205,83:108,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-13,102:204,58:303,private_transport,,,,,,,,,25.0,,,,,,,,,,,,,
42,2019-11-13,102:204,145:125,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-13,103:203,109:169,bus,,,,,,,,,,,,,,,12.0,,,,,,,
42,2019-11-13,103:203,110:168,bus,,,,,,,,,,,,,,,47.0,,,,,,,
42,2019-11-13,103:203,110:168,private_transport,,,,,,,,,,,,,,,56.0,,,,,,,
42,2019-11-13,103:203,126:160,bus,,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-13,103:203,156:130,private_transport,,,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-13,103:203,160:110,bus,,,,,,,,,,,,,,,,,25.0,,,,,
42,2019-11-13,103:203,160:110,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,
42,2019-11-13,103:203,25:525,private_transport,,,,,,,84.0,,,,,,,,,,,,,,,
42,2019-11-13,103:203,6:506,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,
42,2019-11-13,103:203,97:102,bus,,,,,,,16.0,,,,,,,,,,,,,,,
42,2019-11-13,104:202,45:319,bus,,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-13,104:202,45:319,private_transport,,,,,,,,13.0,,,,,,21.0,,,,,,,,
42,2019-11-13,104:202,50:412,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-13,104:202,58:303,private_transport,,,,,,,,59.0,,,,,,,,,,,,,,
42,2019-11-13,104:202,160:110,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-13,104:202,116:154,bus,,,,,,,,,,13.0,,,,,,,,,,,,
42,2019-11-13,104:202,116:154,private_transport,,,,,,,,,,13.0,,16.0,,,,,,,,,,
42,2019-11-13,104:202,117:153,bus,,,,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-13,104:202,118:152,bus,,,,,,,,,,14.0,,,,,,,,,,,,
42,2019-11-13,104:202,118:152,private_transport,,,,,,,,,,17.0,,,,,,,,,,,,
42,2019-11-13,104:202,139:147,bus,,,,,,,,,,,,14.0,,,,12.0,,,,,,
42,2019-11-13,104:202,139:147,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-13,104:202,140:146,bus,,,,,,,,,,,,,,,,20.0,,,,,,
42,2019-11-13,104:202,140:146,private_transport,24.0,,,,,,,,,,,,,,,14.0,,,,,,
42,2019-11-13,104:202,141:145,bus,,,,,,,,,,,,,,,,21.0,,,,,,
42,2019-11-13,104:202,141:145,private_transport,20.0,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-13,104:202,48:301,bus,,,,,,,,,,,,,,17.0,,,,,,,,
42,2019-11-13,104:202,48:301,private_transport,,,,,,,,,,,,,,33.0,,,,,,,,
42,2019-11-13,104:202,77:312,bus,,,,,,,,,,,,,,18.0,,,,,,,,
42,2019-11-13,104:202,77:312,private_transport,,,,,,,,,,,,,,17.0,,,,,,,,
42,2019-11-13,106:208,76:314,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,
42,2019-11-13,106:208,120:166,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-13,107:207,143:143,bus,,,,,12.0,,,,,,,,,,,,,,,,,
42,2019-11-13,107:207,76:314,bus,,,,,,,,,,13.0,,,,,,,,,,,,
42,2019-11-13,107:207,140:146,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
42,2019-11-13,107:207,141:145,bus,,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-13,107:207,141:145,private_transport,,,,,,,,,,,,,21.0,,,,,,,,,
42,2019-11-13,107:207,120:166,private_transport,,,,,,,,,,,,,38.0,,,,,,,,,
42,2019-11-13,107:207,136:150,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
42,2019-11-13,108:170,143:143,bus,,,,,,15.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,143:143,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,98:217,bus,,,,,,20.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,98:217,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,45:319,bus,,,,,,,,,,,,,,19.0,,,,,,,,
42,2019-11-13,108:170,45:319,private_transport,,,,,,,,,,,,,,18.0,,,,,,,,
42,2019-11-13,108:170,76:314,bus,,,,,,32.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,76:314,private_transport,,,,,,61.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,109:169,bus,,,,,,15.0,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,110:168,bus,,,,,40.0,,,,,,,,,,,,,,,,,
42,2019-11-13,108:170,126:160,bus,,,,,,,,,,,,,10.0,,,,,,,,,
