ProjectID,Date,Origin,Destination,Modo,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
41,2020-03-05,100:206,143:143,bus,,,12.0,,,,,,,,,,,,,,,,,
41,2020-03-05,100:206,83:108,bus,,,14.0,,,,,,,,,,,,,,,,,
41,2020-03-05,100:206,85:106,bus,,,,,,,,,,,,,,,,,15.0,,,
41,2020-03-05,100:206,88:103,bus,,,,,,,,,,,,,,,,,12.0,,,
41,2020-03-05,100:206,88:103,private_transport,,,,,,,,,,12.0,,,,,,,,,,
41,2020-03-05,100:206,90:117,bus,,,,,,,,,,,,,,,,,24.0,,,
41,2020-03-05,100:206,90:117,private_transport,,,,,,,,,,28.0,,,,,,,20.0,,,
41,2020-03-05,100:206,97:102,private_transport,,,,,,,,,,13.0,,,,,,,,,,
41,2020-03-05,101:205,85:106,private_transport,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-05,101:205,90:117,bus,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-05,101:205,90:117,private_transport,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-05,101:205,111:167,bus,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,101:205,121:165,bus,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-05,101:205,126:160,bus,,,,,19.0,,,,,,,,,,,,,,,
41,2020-03-05,101:205,126:160,private_transport,,,,,17.0,,,,,,,,,,,,,,,
41,2020-03-05,101:205,148:122,private_transport,,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-05,101:205,87:104,bus,,,,,,,,,,,,15.0,,,20.0,,,,,
41,2020-03-05,101:205,87:104,private_transport,,,,,,,,,,,,,,,18.0,,,,,
41,2020-03-05,101:205,92:115,bus,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-05,101:205,92:115,private_transport,,,,10.0,,,,,,,,,,,13.0,,,,,
41,2020-03-05,102:204,121:165,private_transport,,,,,,,,,,,,,10.0,,,,,,,
41,2020-03-05,103:203,85:106,bus,,,,,,21.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,85:106,private_transport,,,,,,18.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,90:117,bus,,,,,,,,,,,,,15.0,,,,,,,
41,2020-03-05,103:203,126:160,bus,,,,,,,,,,,,,15.0,,,,,,,
41,2020-03-05,103:203,126:160,private_transport,,,,,,,,,,,,,18.0,,,,,,,
41,2020-03-05,103:203,147:123,bus,,,,,,,,,,,,11.0,,,,,,,,
41,2020-03-05,103:203,158:128,bus,,,,,,15.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,158:128,private_transport,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,160:110,bus,,,,,,,,,,,,,12.0,,,,,,,
41,2020-03-05,103:203,58:303,bus,,,,,,,48.0,,,,,,,,,,,,,
41,2020-03-05,103:203,58:303,private_transport,,,,,,,43.0,,,,,,,,,,,,,
41,2020-03-05,103:203,84:107,bus,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,98:217,private_transport,,,,,,,,,,,,13.0,,,,,,,,
41,2020-03-05,104:202,85:106,bus,,,,,,,,,,,,,,,,,,,,20.0
41,2020-03-05,104:202,85:106,private_transport,,,,,,,,,,15.0,,,,,,,,,,18.0
41,2020-03-05,104:202,90:117,bus,,,,,,,,,,20.0,,,,,,,,,,15.0
41,2020-03-05,104:202,90:117,private_transport,,,,,,,,,,20.0,,,,,,,,,,12.0
41,2020-03-05,104:202,115:155,bus,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-05,104:202,116:154,bus,,,,,,19.0,,,,,,,,,,,,,,
41,2020-03-05,104:202,116:154,private_transport,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-05,104:202,118:152,private_transport,,,,,,13.0,,,,,,,,,,,,,,
41,2020-03-05,104:202,95:112,bus,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,104:202,95:112,private_transport,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,106:208,160:110,bus,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-05,106:208,96:111,bus,,,,,,,,,,,,,,10.0,,,,,,
41,2020-03-05,107:207,88:103,bus,,,,,,,,,,,,,,,,,10.0,,,
41,2020-03-05,107:207,90:117,bus,,,,,,,,,,,,,,,,,10.0,,,
41,2020-03-05,107:207,90:117,private_transport,,,,,,,,,,18.0,,,,,,,,,,
41,2020-03-05,107:207,160:110,private_transport,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-05,107:207,98:217,bus,,,12.0,,,,,,,,,,,,,,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,10.0,,,,,,
41,2020-03-05,107:207,128:142,bus,,,11.0,,,,,,,,,,,,,,,,,
41,2020-03-05,108:170,111:167,private_transport,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-05,108:170,148:122,bus,,,,,,,,,,,18.0,,,,,,,,,
41,2020-03-05,108:170,95:112,private_transport,,,,,,,,,,,,15.0,,,,,,,,
41,2020-03-05,108:170,157:129,bus,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,108:170,157:129,private_transport,,,,,,,,,,10.0,,,,,,,,,,
