ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
41,2019-11-21,100:206,131:139,bus,,,,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,100:206,95:112,bus,,,,,,,,,,,,,,17.0,,,,,,,,
41,2019-11-21,101:205,109:169,bus,,,,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-21,101:205,126:160,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-21,101:205,97:102,bus,,,,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-21,101:205,97:102,private_transport,,,,,,,,,,,,,15.0,,,,,,,,,
41,2019-11-21,103:203,97:102,bus,,,,,,13.0,,,11.0,,,,,,,,,,,,,
41,2019-11-21,103:203,97:102,private_transport,,,,,,,,,39.0,,,,,,,,,,,,,
41,2019-11-21,103:203,103:203,bus,,,,,,,,10.0,,,,,,,,,,,,,,
41,2019-11-21,103:203,103:203,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,
41,2019-11-21,103:203,110:168,bus,,,,,,,,,15.0,,,,,,,,,,,,,
41,2019-11-21,103:203,110:168,private_transport,81.0,,,,,,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,138:148,private_transport,,,,,,,,19.0,,,,,,,,,,,,,,
41,2019-11-21,103:203,149:121,private_transport,18.0,,,,,,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,150:120,bus,,,,,,,,,,27.0,,,,,,,,,,,,
41,2019-11-21,103:203,159:127,private_transport,,,,,,,34.0,,,,,,,,,,,,,,,
41,2019-11-21,103:203,45:319,private_transport,,,,,,,,,13.0,,,,,,,,,,,,,
41,2019-11-21,103:203,88:103,bus,,,,,,14.0,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,88:103,private_transport,,,,,,,,,21.0,,,,,,,,,,,,,
41,2019-11-21,103:203,90:117,bus,,,,18.0,,,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,99:101,bus,,,,,,,,,,,,,,,,,13.0,,,,,
41,2019-11-21,103:203,99:101,private_transport,,,,,,,,,,,,,,,,,19.0,,,,,
41,2019-11-21,103:203,9:509,private_transport,,,,,,,,,,,,,,,123.0,,,,,,,
41,2019-11-21,104:202,88:103,bus,,,,10.0,,,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,88:103,private_transport,,,,10.0,,,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,90:117,bus,,,,26.0,,,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,90:117,private_transport,,,,25.0,,,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,104:202,bus,,,,,,,,,,,50.0,,,,,,,,,,,
41,2019-11-21,104:202,104:202,private_transport,,,,,,,,,,,28.0,,,,,,,,,,,
41,2019-11-21,104:202,111:167,bus,,,,,,,,,,,51.0,,,,,,,,,,,
41,2019-11-21,104:202,111:167,private_transport,,,,,,,,,,,25.0,,,,,,,,,,,
41,2019-11-21,107:207,95:112,private_transport,,,,,,,,,,,,,,15.0,,,,,,,,
41,2019-11-21,107:207,107:207,bus,,,,,,16.0,,,,,,,,,,,,,,,,
41,2019-11-21,107:207,112:158,bus,,,,,,30.0,,,,,,,,,,,,,,,,
41,2019-11-21,107:207,132:138,bus,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-21,108:170,126:160,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-21,108:170,104:202,bus,,,11.0,,,,,,,,,,,,,,,,,,,
41,2019-11-21,108:170,104:202,private_transport,,,11.0,,,,,,,,,,,,,,,,,,,
41,2019-11-21,108:170,121:165,bus,,,,,,,,,,,,,,,,,,,15.0,,,
41,2019-11-21,108:170,121:165,private_transport,,,,,,,,,,,,,,,,,,,19.0,,,
41,2019-11-21,108:170,84:107,bus,,,,,,,,,,,,,,,,,,,12.0,,,
41,2019-11-21,108:170,84:107,private_transport,,,,,,,,,,,,,,,,,,,14.0,,,
41,2019-11-21,109:169,95:112,bus,,,,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,109:169,103:203,private_transport,,,,,,,,,,,17.0,,,,,,,,,,,
41,2019-11-21,109:169,110:168,bus,,,,,,,,,,,,,,,,,14.0,,,,,
41,2019-11-21,109:169,110:168,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
41,2019-11-21,109:169,45:319,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
41,2019-11-21,109:169,90:117,bus,,,,,,,,,,,41.0,,,,,,,,,,,
41,2019-11-21,109:169,90:117,private_transport,,,,,,,,,,,20.0,,,,,,,,,,,
41,2019-11-21,109:169,104:202,bus,,,,,,,,,,,,,,,,,18.0,,,,,
41,2019-11-21,109:169,111:167,bus,,,,,,,,,,,,,,,,,15.0,,,,,
41,2019-11-21,109:169,107:207,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,
41,2019-11-21,109:169,112:158,bus,,,,,,,,,,15.0,,,,,,,,,,,,
41,2019-11-21,109:169,112:158,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,
41,2019-11-21,109:169,121:165,bus,,,,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,109:169,106:208,private_transport,,,,,,,,,,16.0,,,,,,,,,,,,
41,2019-11-21,109:169,122:164,bus,,,,,,,,,,10.0,,,,,,,,,,,,
41,2019-11-21,109:169,127:159,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,109:169,128:142,bus,,,,,,,,,,,,10.0,,,,,,,,,,
41,2019-11-21,109:169,128:142,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-21,109:169,130:140,bus,,,,,,12.0,,,,,,,,,,,,,,,,
41,2019-11-21,109:169,144:126,private_transport,,,,,,,,,,,,,,,,,,31.0,,,,
41,2019-11-21,109:169,158:128,private_transport,,,,,,,,,,,,,,,,25.0,,,,,,
