ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
42,2020-03-04,100:206,126:160,bus,,,,,,,,,,,,,,,27.0,,,,,,,
42,2020-03-04,100:206,126:160,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,
42,2020-03-04,100:206,143:143,bus,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-04,100:206,90:117,bus,,,,,,,,,,,,,,,16.0,,,,,,,
42,2020-03-04,101:205,143:143,bus,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-04,101:205,90:117,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-04,101:205,109:169,bus,,,,,,16.0,,,,,,,,,,,,,,,,
42,2020-03-04,101:205,109:169,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,101:205,160:110,bus,,,,,,,,,,,,,10.0,22.0,,,,,,,,
42,2020-03-04,101:205,87:104,bus,,,,,,,,,,,,,21.0,,,,,10.0,,,,
42,2020-03-04,101:205,92:115,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,101:205,96:111,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-04,102:204,135:135,bus,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-04,103:203,90:117,private_transport,11.0,,,,,,,,,,,,,,,,,,,,,
42,2020-03-04,103:203,121:165,bus,,,,,,,,,,,,,34.0,,,,,,,,,
42,2020-03-04,103:203,121:165,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,,,,25.0,,,,,,,,,
42,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,,,,24.0,,,,,,,,,
42,2020-03-04,103:203,84:107,bus,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,103:203,86:105,private_transport,,,,,,,,,,,,,17.0,,,,,,,,,
42,2020-03-04,104:202,104:202,bus,,,,,,,,,,,,,,14.0,,,,,,,,
42,2020-03-04,104:202,104:202,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,
42,2020-03-04,104:202,110:168,private_transport,,,,,,,,,,,,,,16.0,,,,,,,,
42,2020-03-04,104:202,154:132,bus,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-04,104:202,154:132,private_transport,,,,,,,,,,,,,,,,,13.0,,,,,
42,2020-03-04,104:202,89:118,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
42,2020-03-04,106:208,120:166,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-04,106:208,136:150,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-04,107:207,143:143,bus,,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-04,107:207,100:206,bus,,,,,,,,,,,13.0,,,,,,,,,,,
42,2020-03-04,108:170,126:160,bus,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-04,108:170,90:117,bus,,,,,,,,,,,,,,,18.0,,,,,,,
42,2020-03-04,108:170,90:117,private_transport,,,,,,,,,,,,,,,30.0,,,,,,,
42,2020-03-04,108:170,109:169,bus,,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-04,108:170,87:104,bus,,,,,,,,,,,,,,,,,,28.0,,,,
42,2020-03-04,108:170,96:111,private_transport,,,,,,,14.0,11.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,108:170,bus,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,108:170,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-04,108:170,123:163,bus,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,108:170,134:136,bus,,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,140:146,bus,,,,,,,,22.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,140:146,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,141:145,bus,,,,,,,,18.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,141:145,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,
42,2020-03-04,108:170,144:126,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,
42,2020-03-04,108:170,150:120,bus,,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-04,108:170,150:120,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-04,108:170,158:128,bus,,,,,24.0,,,,,,,,,,,,,,,,,
42,2020-03-04,108:170,158:128,private_transport,,,,,17.0,,,,,,,,,,,,,,,,,
42,2020-03-04,108:170,88:103,bus,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-04,108:170,88:103,private_transport,,,,,11.0,,,,,,,,,,14.0,,,,,,,
42,2020-03-04,108:170,93:114,bus,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,108:170,97:102,bus,,,,,,,,,,,,,10.0,,,,19.0,,,,,
42,2020-03-04,108:170,97:102,private_transport,,,,,11.0,,,,,,,,,,10.0,,38.0,,,,,
42,2020-03-04,109:169,109:169,private_transport,,14.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,87:104,bus,,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,92:115,bus,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,154:132,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,109:169,123:163,bus,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,109:169,144:126,private_transport,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,158:128,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-04,109:169,88:103,bus,,,,,,,,,,,,,,,18.0,,,,,,,
42,2020-03-04,109:169,88:103,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-04,109:169,122:164,bus,,,,,,,,,,,,,,,,,29.0,,,,,
42,2020-03-04,109:169,122:164,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,109:169,133:137,bus,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,133:137,private_transport,,,,,16.0,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,152:134,bus,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-04,109:169,153:133,bus,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,109:169,83:108,bus,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-04,109:169,85:106,bus,,,,,,,,,,,,,,,14.0,,,,,,,
42,2020-03-04,109:169,91:116,bus,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,104:202,bus,,,,,,,,,,,,,,21.0,,,,,,,,
42,2020-03-04,110:168,104:202,private_transport,,,,,,,,,,,,,,16.0,,,,,,,,
42,2020-03-04,110:168,110:168,bus,,,,,,,,,,,,,,29.0,,,,,69.0,,,
42,2020-03-04,110:168,110:168,private_transport,,,,,,,,,,,,,,20.0,,,,,15.0,,,
42,2020-03-04,110:168,154:132,bus,,,,,,24.0,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,154:132,private_transport,,,,,,,,,,,,,,,,,29.0,,,,,
42,2020-03-04,110:168,89:118,private_transport,,,,,,,,,,,,,,,,,20.0,,,,,
42,2020-03-04,110:168,134:136,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,144:126,bus,,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,97:102,bus,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-04,110:168,152:134,bus,,,,,,43.0,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,152:134,private_transport,,,,,,17.0,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,153:133,bus,,,,,,21.0,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,111:167,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-04,110:168,127:159,bus,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,149:121,bus,,,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-04,110:168,94:113,bus,,,,,,14.0,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,160:110,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,111:167,110:168,bus,,,,,,,,,,,,,,,,,,,,19.0,,
42,2020-03-04,111:167,110:168,private_transport,,,,,,,,,,,,,,,,,,,,15.0,,
42,2020-03-04,111:167,154:132,bus,,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-04,111:167,136:150,bus,,,,,,,,,,,,,,,,,27.0,,,,,
42,2020-03-04,111:167,136:150,private_transport,,,,,,,,,,,,,,,,,13.0,,,,,
42,2020-03-04,111:167,159:127,bus,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,111:167,159:127,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,113:157,113:157,bus,,,,,,,,,,,,,,,,,,,12.0,,,
42,2020-03-04,113:157,132:138,private_transport,,,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,113:157,72:411,bus,,,,,,,,,,,35.0,,,,,,,,,,,
42,2020-03-04,113:157,72:411,private_transport,,,,,,,,,,,22.0,,,,,,,,,,,
42,2020-03-04,113:157,95:112,bus,,,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-04,114:156,120:166,bus,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-04,114:156,120:166,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-04,115:155,126:160,bus,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-04,115:155,110:168,bus,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-04,115:155,136:150,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,115:155,159:127,bus,,,,,,,,,,,,,,,,,,,,,,11.0
42,2020-03-04,115:155,45:319,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-04,115:155,50:412,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,
42,2020-03-04,115:155,76:314,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,116:154,126:160,bus,,,,,,,,27.0,,,,,,,,,,20.0,,,,
42,2020-03-04,116:154,90:117,private_transport,,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-04,116:154,120:166,bus,,,,,,,,,,,21.0,,,,,,,,,,,
42,2020-03-04,116:154,120:166,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-04,116:154,136:150,bus,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-04,116:154,140:146,bus,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,116:154,140:146,private_transport,,,,,,,,,,,12.0,,,,,15.0,,,,,,
42,2020-03-04,116:154,141:145,bus,,,,,,11.0,,,,,21.0,,,,,,,,,10.0,,
42,2020-03-04,116:154,133:137,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,116:154,159:127,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,
42,2020-03-04,116:154,95:112,bus,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-04,116:154,45:319,bus,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,116:154,50:412,private_transport,,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-04,116:154,76:314,private_transport,,,,,,,28.0,,,,,,15.0,,,,,,,,,
42,2020-03-04,116:154,139:147,bus,,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-04,116:154,156:130,bus,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-04,116:154,99:101,bus,,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,117:153,110:168,bus,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-04,117:153,141:145,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,117:153,72:411,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-04,117:153,95:112,private_transport,,,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-04,117:153,139:147,bus,,,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,117:153,116:154,bus,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,117:153,118:152,bus,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,117:153,151:119,bus,,,,,,,,,12.0,,,,,,,,,,,,,
42,2020-03-04,117:153,155:131,bus,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,126:160,bus,,,,,,,,18.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,126:160,private_transport,,,,,,,,18.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,90:117,bus,,,,,,,11.0,40.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,90:117,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,87:104,bus,,,,,,,,,,,,,,28.0,,,,,,,,
42,2020-03-04,118:152,135:135,bus,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-04,118:152,110:168,bus,,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-04,118:152,110:168,private_transport,,,,,,18.0,,,,,,,,,,,,,,,,
42,2020-03-04,118:152,89:118,bus,,,,,,,,,13.0,,,,,,,,,,,,,
