ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
42,2020-03-11,100:206,126:160,bus,,,,,,18.0,,,,,,,,,,,,,,,
42,2020-03-11,101:205,76:314,private_transport,,,,,,28.0,,,,,,,,,,,,,,,
42,2020-03-11,101:205,83:108,bus,,,,,,,,16.0,,,,,,,,,,,,,
42,2020-03-11,102:204,119:151,private_transport,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-11,102:204,56:416,private_transport,12.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-11,102:204,84:107,bus,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,103:203,76:314,private_transport,,,,,,,,,,,,,,,,54.0,,,,,
42,2020-03-11,103:203,103:203,bus,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-11,103:203,103:203,private_transport,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-11,103:203,111:167,bus,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-11,103:203,111:167,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-11,103:203,148:122,bus,,,,,,,,,11.0,,,,,,,,,,,,
42,2020-03-11,103:203,48:301,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,104:202,76:314,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,104:202,45:319,bus,,,,,,,,,,,,27.0,,,,,,,,,
42,2020-03-11,104:202,45:319,private_transport,,,,,,,,,,,,34.0,,,,,,,,,
42,2020-03-11,107:207,126:160,bus,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-11,107:207,90:117,bus,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-11,108:170,119:151,private_transport,,,,,,,,,,,,,,,14.0,,,,,,
42,2020-03-11,108:170,84:107,bus,,,,,,,,,,15.0,,,,,,,,,,,
42,2020-03-11,108:170,118:152,private_transport,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-11,108:170,136:150,bus,,,,,,,,,,,,,,,12.0,,,,,,
42,2020-03-11,108:170,146:124,bus,,,,,,23.0,,,,,,,,,,,,,,,
42,2020-03-11,108:170,158:128,bus,,,,,,,,,,11.0,,,,,,,,,,,
42,2020-03-11,109:169,120:166,bus,,,,,,,,13.0,,,,,,,,,,,,,
