ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-11,100:206,126:160,bus,,,,,14.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,90:117,bus,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,129:141,bus,,,,,,,,,,,,,,,,15.0,,,,
41,2020-03-11,101:205,158:128,bus,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-11,101:205,84:107,bus,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-11,101:205,89:118,bus,,,,,,,,,,,,,,,,11.0,,,,
41,2020-03-11,101:205,89:118,private_transport,,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-11,102:204,158:128,bus,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-11,103:203,126:160,bus,,,,,,,16.0,,,,,,,,,,,,,
41,2020-03-11,103:203,103:203,bus,,,,,31.0,,,,,,,,,40.0,,,,,,
41,2020-03-11,103:203,103:203,private_transport,,,,,11.0,,,,,,,,,15.0,,,,,,
41,2020-03-11,103:203,124:162,bus,,,,,,,,,,,,,,10.0,,,,,,
41,2020-03-11,103:203,131:139,bus,,,,,10.0,,,,,,,,,21.0,,,,,,
41,2020-03-11,103:203,45:319,bus,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,103:203,58:303,bus,,,,,13.0,,,,,,,,,16.0,,,,,,
41,2020-03-11,103:203,97:102,bus,,,,,,,71.0,,,,,,,,,,,,,
41,2020-03-11,103:203,97:102,private_transport,,,,,,,17.0,,,,,,,,,,,,,
41,2020-03-11,107:207,126:160,bus,,,,,26.0,,,,,,,,,,,,,,,
41,2020-03-11,108:170,85:106,bus,,,,,,,,,21.0,,,,,,,,,,,
41,2020-03-11,109:169,90:117,bus,,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-11,109:169,84:107,bus,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-11,109:169,97:102,bus,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-11,109:169,97:102,private_transport,,,,,,14.0,,,,,,,,,,,,,,
41,2020-03-11,109:169,85:106,bus,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-11,109:169,85:106,private_transport,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-11,109:169,111:167,bus,,,,,,,,,,,,,,19.0,,,,,,
41,2020-03-11,109:169,121:165,private_transport,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-11,109:169,122:164,bus,,,,,,,,,,18.0,,,,,,,,,,
41,2020-03-11,109:169,122:164,private_transport,,,,,,,,,,17.0,,,,,,,,,,
41,2020-03-11,109:169,127:159,bus,,,,,,,,,,17.0,,,,,,,,,,
41,2020-03-11,109:169,127:159,private_transport,,,,,,,,,,16.0,,,,,,,,,,
41,2020-03-11,109:169,137:149,bus,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-11,109:169,160:110,private_transport,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,109:169,88:103,bus,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-11,109:169,93:114,bus,,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-11,109:169,93:114,private_transport,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-11,110:168,126:160,bus,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-11,110:168,84:107,bus,,,,,,,,,30.0,,,,,,,,,,,
41,2020-03-11,110:168,97:102,bus,,,,,,65.0,,,,,,,,,,,,,,
41,2020-03-11,110:168,97:102,private_transport,,,,,,40.0,,,,,,,,,,,,,,
41,2020-03-11,110:168,121:165,bus,,,,,,,,,76.0,,,,,,,,,,,
41,2020-03-11,110:168,121:165,private_transport,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-11,110:168,160:110,bus,,,,,19.0,,,,,,,,,,,,,,,
41,2020-03-11,110:168,160:110,private_transport,,,,,15.0,,,,,,,,,,,,,,,
41,2020-03-11,110:168,102:204,bus,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-11,110:168,102:204,private_transport,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,110:168,108:170,bus,,,,,27.0,,,,,,,,,,,,,,,
41,2020-03-11,110:168,108:170,private_transport,,,,,13.0,,,,,,,,,,,,,,,
