ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-13,100:206,83:108,bus,,,,,,,,,,,,,31.0,,,,,,
41,2019-11-13,100:206,83:108,private_transport,,,,,,,,,,,,,15.0,,,,,,
41,2019-11-13,101:205,83:108,bus,,,,,25.0,,,,,10.0,,,11.0,12.0,,,,,
41,2019-11-13,101:205,83:108,private_transport,,,,,17.0,,,,,,,,,12.0,,,,,
41,2019-11-13,101:205,101:205,private_transport,10.0,,,,,,,,,,,,,,,,,,
41,2019-11-13,101:205,109:169,bus,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,101:205,129:141,bus,,,,,,,,12.0,,,,,,15.0,,,,,
41,2019-11-13,101:205,129:141,private_transport,28.0,,,,,,,15.0,,,,,,10.0,,,,,
41,2019-11-13,101:205,89:118,bus,,,,,,10.0,,,,,,,,,,,,,
41,2019-11-13,101:205,89:118,private_transport,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-13,101:205,98:217,bus,,,,,,,,15.0,,,,,,,,,,,
41,2019-11-13,101:205,98:217,private_transport,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-13,102:204,83:108,bus,,,,,20.0,,,,,,,,,,10.0,,,,
41,2019-11-13,102:204,109:169,bus,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-13,102:204,129:141,private_transport,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-13,102:204,128:142,bus,,,,,,,,12.0,,,,,,,,,,,
41,2019-11-13,102:204,152:134,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,104:202,118:152,bus,,,,,,,20.0,,,,,,,,,,,,
41,2019-11-13,104:202,139:147,private_transport,,,,,,,14.0,,,,,,,,,,,,
41,2019-11-13,104:202,95:112,bus,,,,,,,12.0,,,,,,,,,,,,
41,2019-11-13,107:207,83:108,bus,,,,,,,,,,,,,29.0,,,,,,
41,2019-11-13,107:207,83:108,private_transport,,,,,,,,,,,,,23.0,,,,,,
41,2019-11-13,108:170,83:108,bus,,,13.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,83:108,private_transport,,,14.0,,,,,,,,,,,,11.0,,,,
41,2019-11-13,108:170,101:205,private_transport,,,,,,,,,,,,,,,,,,10.0,
41,2019-11-13,108:170,109:169,bus,,,21.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,109:169,private_transport,,,15.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,129:141,private_transport,,,,,,,,,,,,,,,,,,38.0,
41,2019-11-13,108:170,89:118,private_transport,,,,,,,,,,,,,,,,,,10.0,
41,2019-11-13,108:170,98:217,bus,,,17.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,152:134,bus,,,,,,,,15.0,,,,,,,,,,,
41,2019-11-13,108:170,152:134,private_transport,,,,,,,,24.0,,,,,,,,,,,
41,2019-11-13,108:170,108:170,bus,,,,,,,,26.0,,11.0,,,,,,,,,
41,2019-11-13,108:170,108:170,private_transport,,,,,,,,23.0,,,,,,,,,,,
41,2019-11-13,108:170,126:160,bus,,,,,,,,,,11.0,,,,,,,,,
41,2019-11-13,108:170,127:159,bus,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,108:170,143:143,bus,,,14.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,143:143,private_transport,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,144:126,bus,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,108:170,144:126,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,108:170,151:119,bus,,,,,,,,23.0,,,,,,,,,,,
41,2019-11-13,108:170,151:119,private_transport,,,,,,,,18.0,,,,,,,,,,,
41,2019-11-13,108:170,154:132,bus,,,,,,,,17.0,,,,,,,,,,,
41,2019-11-13,108:170,48:301,bus,,,,,,,,,,,,,42.0,,,,,,
41,2019-11-13,108:170,48:301,private_transport,,,,,,,,,,,,,52.0,,,,,,
41,2019-11-13,108:170,76:314,bus,,,83.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,76:314,private_transport,,,78.0,,,,,,,,,,,,,,,,
41,2019-11-13,108:170,87:104,bus,,,,,,,,17.0,,,,,,,,,,,
41,2019-11-13,108:170,87:104,private_transport,,,,,,,,16.0,,,,,,,,,,,
41,2019-11-13,108:170,91:116,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-13,108:170,96:111,bus,,,,,,,,11.0,,10.0,,,,,,,,,
41,2019-11-13,108:170,96:111,private_transport,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-13,109:169,83:108,bus,,,,,,,,,,,,,27.0,,,,,,
41,2019-11-13,109:169,83:108,private_transport,,,,,,,,,,,,,26.0,,,,,,
41,2019-11-13,109:169,109:169,private_transport,,10.0,,,,,,,,,,,,,,,,,
41,2019-11-13,109:169,98:217,private_transport,,17.0,,,,,,,,,,,,,,,,,
41,2019-11-13,109:169,118:152,bus,,,,,,,,,,,,,,,,,,12.0,
41,2019-11-13,109:169,118:152,private_transport,,,,,,,,,,,,,,,,,,13.0,
41,2019-11-13,109:169,139:147,bus,,,,,,,,,,,,,,,,,,12.0,
41,2019-11-13,109:169,143:143,private_transport,,13.0,,,,,,,,,,,,,,,,,
41,2019-11-13,109:169,110:168,bus,,,,,,,,,,,,16.0,,,,,,,
41,2019-11-13,110:168,109:169,private_transport,,,,,,,,,,,,13.0,,,,,,,
41,2019-11-13,110:168,118:152,bus,,,,,,,13.0,,,,,,,,,,,,
41,2019-11-13,110:168,118:152,private_transport,,,,,,,14.0,,,,,,,,,,,,
41,2019-11-13,110:168,110:168,bus,,,,,,,,,,,,59.0,,,,,,,
41,2019-11-13,110:168,110:168,private_transport,,,,,,,,,,,,41.0,,,,,,,
