ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2020-03-03,101:205,101:205,bus,,,,,,,,,,,,,12.0,,,,,,,
41,2020-03-03,101:205,104:202,bus,,,,,,13.0,,,,,,,,,,,,,,
41,2020-03-03,101:205,104:202,private_transport,,,,,,13.0,,,,,,,,,,,,,,
41,2020-03-03,101:205,110:168,private_transport,33.0,,,,,,,,,,,,,,,,,,,
41,2020-03-03,101:205,129:141,bus,,,,,,,,,,,,,14.0,,,,,,,
41,2020-03-03,101:205,151:119,bus,,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-03,101:205,154:132,bus,,,,,,,,,,,,,,,,11.0,,,,
41,2020-03-03,101:205,154:132,private_transport,,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-03,101:205,32:532,private_transport,,,,,,,,,,,,40.0,,,,,,,,
41,2020-03-03,101:205,83:108,private_transport,15.0,,,,,,,,,,,,,,,,,,,
41,2020-03-03,102:204,110:168,bus,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,102:204,110:168,private_transport,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,104:202,110:168,bus,,,,,,16.0,,,,26.0,13.0,,,,,,,,,
41,2020-03-03,104:202,110:168,private_transport,,,,,,,,,,29.0,16.0,,,,,,,,,
41,2020-03-03,104:202,114:156,bus,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-03,104:202,143:143,bus,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-03,104:202,143:143,private_transport,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-03,104:202,147:123,bus,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,104:202,21:521,private_transport,,,,,,,,,,,,,,18.0,,,,,,
41,2020-03-03,104:202,29:529,private_transport,,,,,,,,,,,,,,15.0,,,,,,
41,2020-03-03,104:202,98:217,private_transport,,,,,,,,,,16.0,,,,,,,,,,
41,2020-03-03,104:202,9:509,private_transport,,,,,,,,,,,,,,46.0,,,,,,
41,2020-03-03,106:208,147:123,bus,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,106:208,98:217,private_transport,,12.0,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,106:208,276:144,bus,,10.0,,,,,,,,,,,,,,,,,,
