ProjectID,Date,Origin,Destination,Modo,0100_0159,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1700_1759,1800_1859,1900_1959,2000_2059
42,2019-11-20,121:165,110:168,private_transport,,,,,,,,,24.0,,,,,
42,2019-11-20,121:165,116:154,private_transport,,,,,,,,,,,10.0,,,
42,2019-11-20,121:165,118:152,bus,,,,,,,,,,,,,15.0,
42,2019-11-20,121:165,118:152,private_transport,,,,,,,,,,,16.0,,16.0,11.0
42,2019-11-20,121:165,139:147,bus,,,,,,,,,,,10.0,,,12.0
42,2019-11-20,121:165,140:146,bus,,,,,,,,,,,,,,14.0
42,2019-11-20,121:165,140:146,private_transport,,,,,,,,,,,,,,12.0
42,2019-11-20,121:165,141:145,bus,,,,,,,,,,,,,,16.0
42,2019-11-20,121:165,141:145,private_transport,,,,,,,,,,,,,,32.0
42,2019-11-20,121:165,144:126,bus,,,,,,,,,12.0,,,,,
42,2019-11-20,121:165,144:126,private_transport,,,,,,,,,11.0,,,,,
42,2019-11-20,121:165,156:130,bus,,,,,,,,16.0,,,,,,
42,2019-11-20,121:165,156:130,private_transport,,,,,,,,17.0,,,,,,
42,2019-11-20,121:165,158:128,private_transport,,,,19.0,,,,,,,,,,
42,2019-11-20,121:165,160:110,bus,,17.0,,,,,,,,,,,,
42,2019-11-20,121:165,160:110,private_transport,,14.0,,,,,,,,,,,,
42,2019-11-20,121:165,95:112,bus,,,,,,,,,,,,,11.0,
42,2019-11-20,121:165,95:112,private_transport,,,,,,,,,,,13.0,,12.0,
42,2019-11-20,121:165,96:111,bus,,18.0,,,,,,,,,,,,
42,2019-11-20,122:164,90:117,private_transport,,,,,,,,,,,12.0,,,
42,2019-11-20,122:164,126:160,bus,,,,,,,,,,,19.0,,,
42,2019-11-20,122:164,126:160,private_transport,,,,,,,,,,,11.0,,,
42,2019-11-20,126:160,84:107,bus,,,,,,19.0,,,,,,,,
42,2019-11-20,126:160,84:107,private_transport,,,,,,16.0,,,,,,,,
42,2019-11-20,126:160,97:102,bus,,,14.0,,,,,,,,,,19.0,
42,2019-11-20,126:160,97:102,private_transport,,,,,,,,,,,,,13.0,
42,2019-11-20,126:160,85:106,bus,,,,,,14.0,,,,,,,,
42,2019-11-20,126:160,85:106,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-20,126:160,158:128,bus,,,,,,10.0,,,,,,,,
42,2019-11-20,127:159,97:102,bus,,,11.0,,,,11.0,,,,,,,
42,2019-11-20,132:138,154:132,bus,,11.0,,,,,,,,,,,,
42,2019-11-20,134:136,140:146,private_transport,,,12.0,,,,,,,,,,,
42,2019-11-20,135:135,140:146,bus,,,16.0,,,,,,,,,,,
42,2019-11-20,135:135,141:145,bus,,,22.0,,,,,,,,,,,
42,2019-11-20,135:135,141:145,private_transport,,,20.0,,,,,,,,,,,
42,2019-11-20,137:149,85:106,private_transport,,,,11.0,,,,,,,,,,
42,2019-11-20,137:149,86:105,bus,,,,11.0,,,,,,,,,,
42,2019-11-20,137:149,110:168,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-20,139:147,121:165,bus,,,,,,,,,18.0,,,,,
42,2019-11-20,139:147,84:107,bus,,,,,,,,,10.0,,,,,
42,2019-11-20,139:147,84:107,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-20,140:146,121:165,bus,,,,,,,,,17.0,,,,,
42,2019-11-20,140:146,121:165,private_transport,,,,,,,,,18.0,,,,,
42,2019-11-20,140:146,84:107,bus,,,,,,,,,15.0,,,,,
42,2019-11-20,141:145,121:165,bus,,,,,,,,,20.0,,,,,
42,2019-11-20,141:145,121:165,private_transport,,,,,,,,,12.0,,,,,
42,2019-11-20,141:145,84:107,private_transport,,,,,,,,,14.0,,,,,
42,2019-11-20,141:145,137:149,private_transport,,,,,,,,,11.0,,,,,
42,2019-11-20,144:126,121:165,bus,,,,11.0,,,,,,,,,,
42,2019-11-20,144:126,85:106,bus,,10.0,,,,,,,,,,,,
42,2019-11-20,144:126,86:105,bus,,,,,,,,,,12.0,,,,
42,2019-11-20,144:126,103:203,bus,,,,,,,12.0,,,,,,,
42,2019-11-20,144:126,103:203,private_transport,,,,,,,25.0,,,,,,,
42,2019-11-20,148:122,126:160,bus,,,,,,,,,,11.0,,,,
42,2019-11-20,150:120,90:117,bus,,,,,,,,,,16.0,,,,
42,2019-11-20,150:120,126:160,bus,,,,,,,,,,20.0,,,,
42,2019-11-20,150:120,126:160,private_transport,,,,,,,,,,32.0,,,,
42,2019-11-20,151:119,126:160,bus,,11.0,,,,,,,,,,,,
42,2019-11-20,151:119,97:102,bus,,16.0,,,,,,,,,,,,
42,2019-11-20,152:134,126:160,private_transport,,10.0,,,,,,,,,,,,
42,2019-11-20,154:132,97:102,bus,,11.0,,,,,,,,,,,,
42,2019-11-20,156:130,121:165,bus,,,,,,,,,,,16.0,,,
42,2019-11-20,156:130,86:105,private_transport,,,,,,,,,,,16.0,,,
42,2019-11-20,157:129,87:104,bus,,,,,,,,,19.0,,,,,
42,2019-11-20,157:129,159:127,bus,,,,,40.0,,,,,,,,,
42,2019-11-20,157:129,91:116,bus,,,,,,,,,18.0,,,,,
42,2019-11-20,157:129,91:116,private_transport,,,,,,,,,11.0,,,,,
42,2019-11-20,158:128,90:117,bus,,,,,,15.0,,,,,,,,
42,2019-11-20,158:128,90:117,private_transport,,,,,,32.0,,,,,,,,
42,2019-11-20,158:128,126:160,private_transport,,,,,,,,,,11.0,,,,
42,2019-11-20,158:128,85:106,private_transport,,,,,,16.0,,,,,,,,
42,2019-11-20,158:128,88:103,bus,,,,,,,,12.0,,,,,,
42,2019-11-20,158:128,88:103,private_transport,,,,,,,,12.0,,,,,,
42,2019-11-20,158:128,159:127,private_transport,,,,,12.0,,,,,,,,,
42,2019-11-20,158:128,123:163,private_transport,,,10.0,,,,,,,,,,,
42,2019-11-20,158:128,93:114,bus,,,16.0,,,,,,,,,,,
42,2019-11-20,158:128,93:114,private_transport,,,28.0,,,,,,,,,,,
42,2019-11-20,158:128,94:113,bus,,,21.0,,,,,,,,,,,
42,2019-11-20,159:127,121:165,bus,,,,39.0,,,,,,,,,,
42,2019-11-20,159:127,84:107,bus,,,,10.0,,,,,,,,,,
42,2019-11-20,159:127,86:105,bus,,,,10.0,,,,,,,,,,
42,2019-11-20,159:127,137:149,private_transport,,,,10.0,,,,,,,,,,
42,2019-11-20,33:533,58:303,private_transport,12.0,,,,,,,,,,,,,
42,2019-11-20,45:319,90:117,bus,,,,,,,,,10.0,,,,,
42,2019-11-20,45:319,97:102,bus,,,,,,,,,76.0,,,,,
42,2019-11-20,45:319,97:102,private_transport,,,,,,,,,26.0,,,,,
42,2019-11-20,45:319,88:103,bus,,,,,,,,,35.0,,,,,
42,2019-11-20,45:319,107:207,private_transport,,,,,,,10.0,,,,,,,
42,2019-11-20,47:320,90:117,private_transport,,,64.0,,,,,,,,,,,
42,2019-11-20,47:320,85:106,private_transport,,,41.0,,,,,,,,,,,
42,2019-11-20,47:320,88:103,private_transport,,,10.0,,,,,,,,,,,
42,2019-11-20,52:325,58:303,private_transport,61.0,,,,,,,,,,,,,
42,2019-11-20,52:325,45:319,private_transport,10.0,,,,,,,,,,,,,
42,2019-11-20,57:310,107:207,bus,,,,,,,,,19.0,,,,,
42,2019-11-20,57:310,107:207,private_transport,,,,,,,,,33.0,,,,,
42,2019-11-20,57:310,106:208,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-20,57:310,112:158,bus,,,,,,,,,31.0,,,,,
42,2019-11-20,57:310,112:158,private_transport,,,,,,,,,40.0,,,,,
42,2019-11-20,57:310,50:412,bus,,,79.0,,,,,,,,,,,
42,2019-11-20,57:310,50:412,private_transport,,,96.0,,,,,,,,,,,
42,2019-11-20,58:303,107:207,private_transport,,,,,,,49.0,,,,,,,
42,2019-11-20,58:303,106:208,private_transport,,,,,,,19.0,,,,,,,
42,2019-11-20,58:303,112:158,private_transport,,,,,,,33.0,,,,,,,
42,2019-11-20,58:303,64:306,bus,,65.0,,,,,,,,,,,,
42,2019-11-20,58:303,64:306,private_transport,,81.0,,,,,,,,,,,,
42,2019-11-20,61:413,121:165,private_transport,,,,,,,49.0,,,,,,,
42,2019-11-20,61:413,84:107,private_transport,,,,,,,18.0,,,,,,,
42,2019-11-20,61:413,86:105,private_transport,,,,,,,21.0,,,,,,,
42,2019-11-20,61:413,144:126,private_transport,,,,,,,10.0,,,,,,,
42,2019-11-20,61:413,107:207,bus,,,,,,20.0,,,,,,,,
42,2019-11-20,61:413,107:207,private_transport,,,,,,28.0,,,,,,,,
42,2019-11-20,61:413,100:206,bus,,,,,,17.0,,,,,,,,
42,2019-11-20,61:413,100:206,private_transport,,,,,,27.0,,,,,,,,
42,2019-11-20,61:413,128:142,bus,,,,,,12.0,,,,,,,,
42,2019-11-20,61:413,128:142,private_transport,,,,,,15.0,,,,,,,,
42,2019-11-20,61:413,143:143,bus,,,,,,20.0,,,,,,,,
42,2019-11-20,61:413,143:143,private_transport,,,,,,28.0,,,,,,,,
42,2019-11-20,61:413,76:314,private_transport,,,,,,12.0,,,,,,,,
42,2019-11-20,61:413,83:108,bus,,,,,,17.0,,,,,,,,
42,2019-11-20,61:413,83:108,private_transport,,,,,,21.0,,,,,,,,
42,2019-11-20,76:314,90:117,private_transport,,,45.0,,,,,,,,,,,
42,2019-11-20,76:314,85:106,private_transport,,,19.0,,,,,,,,,,,
42,2019-11-20,76:314,88:103,private_transport,,,11.0,,,,,,,,,,,
42,2019-11-20,78:302,64:306,bus,,13.0,,,,,,,,,,,,
42,2019-11-20,81:323,58:303,private_transport,84.0,,,,,,,,,,,,,
42,2019-11-20,84:107,121:165,bus,,,,,,,,,20.0,,,,,
42,2019-11-20,84:107,84:107,bus,,,,,,,,,14.0,,,,,
42,2019-11-20,84:107,87:104,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-20,84:107,88:103,private_transport,,,,13.0,,,,,,,,,,
42,2019-11-20,84:107,159:127,private_transport,,,,,10.0,,,,,,,,,
42,2019-11-20,84:107,116:154,bus,,,,,,,,,,,,,10.0,
42,2019-11-20,84:107,118:152,bus,,,,,,,,,,,,,10.0,
42,2019-11-20,84:107,160:110,private_transport,,10.0,,,,,,,,,,,,
42,2019-11-20,84:107,95:112,bus,,,,,,,,,,,11.0,,,
42,2019-11-20,84:107,96:111,bus,,16.0,,,,,,,,,,,,
42,2019-11-20,85:106,121:165,bus,,,,,,,10.0,,,,,,,
42,2019-11-20,85:106,97:102,bus,,,,,,,,10.0,,,,,,
42,2019-11-20,85:106,88:103,bus,,,,,,,,17.0,,,,,,
42,2019-11-20,85:106,88:103,private_transport,,,,,,,,16.0,,,,,,
42,2019-11-20,86:105,85:106,private_transport,,,,20.0,,,,,,,,,,
42,2019-11-20,86:105,87:104,bus,,,,,,,,,,11.0,,,,
42,2019-11-20,86:105,88:103,private_transport,,,,14.0,,,,,,,,,,
42,2019-11-20,86:105,86:105,bus,,,,,,,,,,15.0,,,,
42,2019-11-20,86:105,86:105,private_transport,,,,,,,,,,13.0,,,,
42,2019-11-20,86:105,109:169,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-20,86:105,110:168,bus,,,,,,,,,16.0,,,,,
42,2019-11-20,86:105,110:168,private_transport,,,,,,,,,11.0,,,,,
42,2019-11-20,86:105,116:154,private_transport,,,,,,,,,,,,,13.0,
42,2019-11-20,86:105,118:152,bus,,,,,,,,,,,,,15.0,
42,2019-11-20,86:105,139:147,private_transport,,,,,,,,,,,,,11.0,
42,2019-11-20,86:105,140:146,bus,,,,,,,,,,,,,,12.0
42,2019-11-20,86:105,140:146,private_transport,,,,,,,,,,,,,,15.0
42,2019-11-20,86:105,160:110,bus,,17.0,,,,,,,,,,,,
42,2019-11-20,86:105,95:112,bus,,,,,,,,,,,,,10.0,
42,2019-11-20,86:105,137:149,bus,,,,,,,,,10.0,,,,,
42,2019-11-20,86:105,103:203,bus,,,,,,,12.0,,,,,,,
42,2019-11-20,86:105,103:203,private_transport,,,,,,,18.0,,,,,,,
42,2019-11-20,86:105,117:153,bus,,,,,,,,,,,,,10.0,
42,2019-11-20,87:104,121:165,bus,,,,,,,37.0,,,,,,,
42,2019-11-20,87:104,121:165,private_transport,,,,,,,23.0,,,,,,,
42,2019-11-20,87:104,84:107,bus,,25.0,,,,,17.0,,,,,,,
42,2019-11-20,87:104,90:117,bus,,,,,,,,,,,,,,11.0
42,2019-11-20,87:104,90:117,private_transport,,,,,,,,,,,,,,12.0
42,2019-11-20,87:104,85:106,bus,,20.0,,,,,,,,11.0,,,,
42,2019-11-20,87:104,85:106,private_transport,,11.0,,,,,,,,,,,,
42,2019-11-20,87:104,87:104,bus,,,,,,,,,,38.0,,,,
42,2019-11-20,87:104,87:104,private_transport,,11.0,,,,,,,,19.0,,,,
42,2019-11-20,87:104,86:105,bus,,,,,,,13.0,,,34.0,,,,
42,2019-11-20,87:104,86:105,private_transport,,,,,,,,,,18.0,,,,
42,2019-11-20,87:104,158:128,bus,,13.0,,,,,,,,,,,,
42,2019-11-20,87:104,131:139,bus,,,,,,,11.0,,,,,,,
42,2019-11-20,88:103,97:102,bus,,,,,,,,19.0,,,,,,
42,2019-11-20,88:103,97:102,private_transport,,,,,,,,18.0,,,,,,
42,2019-11-20,88:103,108:170,bus,,,,,,,,,,31.0,,,,
42,2019-11-20,90:117,84:107,bus,,,,,,15.0,,,,,,,,
42,2019-11-20,90:117,84:107,private_transport,,,,,,14.0,,,,,,,,
42,2019-11-20,90:117,90:117,bus,,,,,,,,,,,,,,35.0
42,2019-11-20,90:117,90:117,private_transport,,,,,,,,,,,,,,81.0
42,2019-11-20,90:117,85:106,private_transport,,,,,,,,,,,,48.0,,
42,2019-11-20,90:117,88:103,private_transport,,,,,,,,,,,,46.0,,
42,2019-11-20,90:117,158:128,bus,,,,,,11.0,,,,,,,,
42,2019-11-20,90:117,158:128,private_transport,,,,,,10.0,,,,,,22.0,,
42,2019-11-20,90:117,92:115,private_transport,,,,,,,,,,,,,,10.0
42,2019-11-20,91:116,84:107,bus,,,,,,,,,,11.0,,,,
42,2019-11-20,91:116,85:106,private_transport,,,,,,,,,,11.0,,,,
42,2019-11-20,91:116,86:105,bus,,,,,,,,,,16.0,,,,
42,2019-11-20,91:116,158:128,private_transport,,11.0,,,,,,,,,,,,
42,2019-11-20,92:115,121:165,bus,,,,,,,14.0,,,,,,,
42,2019-11-20,92:115,90:117,bus,,,,,,,,,,,,,,15.0
42,2019-11-20,92:115,90:117,private_transport,,,,,,,,,,,,,,22.0
42,2019-11-20,92:115,85:106,private_transport,,,,,,,,,,,,14.0,,
42,2019-11-20,92:115,86:105,bus,,,,,,,14.0,,,,,,,
42,2019-11-20,92:115,158:128,private_transport,,,,,,,,,,,,12.0,,
42,2019-11-20,95:112,84:107,bus,,,,,,,,,,,,,,22.0
42,2019-11-20,95:112,85:106,bus,,,,,,,,,,,,,,14.0
42,2019-11-20,95:112,85:106,private_transport,,,,,,,,,,,,,,14.0
42,2019-11-20,95:112,152:134,bus,,18.0,,,,,,,,,,,,
42,2019-11-20,95:112,158:128,bus,,,,,,,,,,,,,,11.0
42,2019-11-20,95:112,158:128,private_transport,,,,,,,,,,,,,,10.0
42,2019-11-20,95:112,153:133,bus,,18.0,,,,,,,,,,,,
42,2019-11-20,95:112,153:133,private_transport,,16.0,,,,,,,,,,,,
42,2019-11-20,97:102,126:160,bus,,,15.0,,,,22.0,,,,,,,
42,2019-11-20,97:102,97:102,bus,,,73.0,,,,77.0,,,,,,72.0,
42,2019-11-20,97:102,97:102,private_transport,,,26.0,,,,45.0,,,,,,27.0,
42,2019-11-20,97:102,152:134,bus,,,,,,,,,,11.0,,,,
42,2019-11-20,97:102,154:132,bus,,,,,,,,,,11.0,,,,
42,2019-11-20,97:102,108:170,bus,,,,,,,,,,38.0,,,,
42,2019-11-20,97:102,108:170,private_transport,,,,,,,,,,15.0,,,,
42,2019-11-20,97:102,151:119,bus,,,,,,,,,,26.0,,,,
42,2019-11-20,98:217,90:117,private_transport,,,,,,,,,,,13.0,,,
42,2019-11-20,98:217,126:160,bus,,,,,,,,,,,17.0,,,
42,2019-11-20,98:217,126:160,private_transport,,,,,,,,,,,10.0,,,
