ProjectID,Date,Origin,Destination,Modo,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
42,2020-03-12,100:206,110:168,bus,19.0,,,,,,,,,,,,,,,
42,2020-03-12,100:206,110:168,private_transport,19.0,,,,,,,,,,,,,,,
42,2020-03-12,101:205,129:141,bus,,,,,,,,,11.0,,,,,,,
42,2020-03-12,101:205,129:141,private_transport,,,,,,,,,14.0,,,,,,,
42,2020-03-12,101:205,83:108,bus,,,,,,,,,10.0,,,,,,,
42,2020-03-12,104:202,50:412,private_transport,,,,,,,,,,13.0,,,,,,
42,2020-03-12,106:208,50:412,private_transport,,,,,,,,,,19.0,,,,,,
42,2020-03-12,107:207,110:168,bus,14.0,,,,,,,,,,,,,,,
42,2020-03-12,107:207,110:168,private_transport,15.0,,,,,,,,,,,,,,,
42,2020-03-12,107:207,50:412,private_transport,,,,,,,,,,10.0,,,,,,
42,2020-03-12,107:207,109:169,bus,10.0,,,,,,,,,,,,,,,
42,2020-03-12,107:207,109:169,private_transport,10.0,,,,,,,,,,,,,,,
42,2020-03-12,107:207,149:121,bus,10.0,,,,,,,,,,,,,,,
42,2020-03-12,107:207,149:121,private_transport,10.0,,,,,,,,,,,,,,,
42,2020-03-12,108:170,109:169,bus,,16.0,,,,,,,,,,,,,,
42,2020-03-12,108:170,276:144,private_transport,,11.0,,,,,,,,,,,,,,
42,2020-03-12,108:170,98:217,bus,,13.0,,,,,,,,,,,,,,
42,2020-03-12,109:169,109:169,bus,,,,,,,,,11.0,,,,,,,
42,2020-03-12,109:169,149:121,private_transport,,,,,,,,10.0,,,,,,,,
42,2020-03-12,109:169,98:217,bus,,,,,,,,,,,,,,,,17.0
42,2020-03-12,109:169,98:217,private_transport,,,,,,,,,,,,,,,,13.0
42,2020-03-12,109:169,122:164,bus,,,,,,,,14.0,,12.0,,,,,,
42,2020-03-12,109:169,123:163,bus,,,,,,,,11.0,,,,,,,,
42,2020-03-12,109:169,127:159,bus,,,,,,,,11.0,,,,,,,,
42,2020-03-12,109:169,141:145,bus,,,,,,,10.0,,,,,,,,,
42,2020-03-12,109:169,144:126,private_transport,,,,,,,,13.0,,,,,,,,
42,2020-03-12,109:169,145:125,bus,,,,,,,,,,,,,,12.0,,
42,2020-03-12,109:169,154:132,bus,,,,,,,,,,,,10.0,,,,
42,2020-03-12,109:169,154:132,private_transport,,,,,,,,,,,,11.0,,,,
42,2020-03-12,109:169,156:130,private_transport,,,,,,,,,,,,,,12.0,,
42,2020-03-12,109:169,159:127,bus,,,,,,,,15.0,,,,,,,,
42,2020-03-12,109:169,159:127,private_transport,,,,,,,,24.0,,,,,,,,
42,2020-03-12,109:169,96:111,bus,,,,,,,,,,,,,,16.0,,
42,2020-03-12,109:169,97:102,bus,,,,,,,,,,13.0,,,,,,
42,2020-03-12,110:168,129:141,bus,,,,,,,,,,,32.0,,,,,
42,2020-03-12,110:168,129:141,private_transport,,,,,,,,,,,11.0,,,,,
42,2020-03-12,110:168,83:108,bus,,,,,,,,,,,29.0,,,,,
42,2020-03-12,110:168,83:108,private_transport,,,,,,,,,,,14.0,,,,,
42,2020-03-12,110:168,149:121,bus,,,,,,,,13.0,,,,,,,,
42,2020-03-12,110:168,122:164,bus,,,,,,,,47.0,,41.0,,,,,,
