ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-04,100:206,126:160,bus,,,,,,,,,,,,,,28.0,,,,,,,,
42,2020-03-04,100:206,126:160,private_transport,,,,,,,,,,,,,,14.0,,,,,,,,
42,2020-03-04,101:205,128:142,bus,,,,,11.0,,,,,,,,,,,,,,,,,
42,2020-03-04,101:205,156:130,bus,,,,,,,,,,,,,16.0,,,,,,,,,
42,2020-03-04,101:205,160:110,bus,,,,,,,,,,,,,21.0,,,,,,,,,
42,2020-03-04,101:205,160:110,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-04,101:205,76:314,bus,,,,,,,,,,,,,,,,,,,,,38.0,
42,2020-03-04,101:205,87:104,bus,,,,,,,,,,,,24.0,,,,,,,,,,
42,2020-03-04,101:205,87:104,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,
42,2020-03-04,101:205,96:111,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,102:204,118:152,bus,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-04,102:204,119:151,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-04,103:203,45:319,private_transport,,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,,,27.0,,,,,,,,,,
42,2020-03-04,103:203,77:312,bus,,,,,,,,,,,,14.0,,,,,,,,,,
42,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-04,103:203,90:117,private_transport,11.0,,,,,,,,,,,,,,,,,,,,,
42,2020-03-04,104:202,104:202,bus,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-04,104:202,110:168,bus,,,,,,,,,,,,,17.0,,,,,,,,,
42,2020-03-04,104:202,110:168,private_transport,,,,,,,,,,,,,20.0,,,,,,,,,
42,2020-03-04,107:207,126:160,bus,,,,,,,,,,,,,,17.0,,,,,,,,
42,2020-03-04,107:207,90:117,bus,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-04,107:207,90:117,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-04,108:170,126:160,bus,,,,,,,,,,,,,,,,10.0,,,,,,
42,2020-03-04,108:170,87:104,bus,,,,,,,,,,,,,,,,,33.0,,,,,
42,2020-03-04,108:170,87:104,private_transport,,,,,,,,,,,,,,,,,26.0,,,,,
42,2020-03-04,108:170,144:126,bus,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,108:170,86:105,bus,,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-04,108:170,91:116,bus,,,,,,,,,,,,,,,,,18.0,,,,,
42,2020-03-04,108:170,93:114,bus,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,108:170,97:102,bus,,,,,,,,,,,,,,,,30.0,,,,,,
42,2020-03-04,108:170,97:102,private_transport,,,,,,,,,,,,,,,,30.0,,,,,,
42,2020-03-04,109:169,45:319,bus,,,,,,,,,,48.0,,,,,,,,,,,,
42,2020-03-04,109:169,45:319,private_transport,,,,,,,,,,23.0,,,,,,,,,,,,
42,2020-03-04,109:169,110:168,bus,,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-04,109:169,152:134,bus,,,,,13.0,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,85:106,bus,,,,,,,,,,,,,,17.0,,,,,,,,
42,2020-03-04,109:169,88:103,bus,,,,,,,,,,,,,,13.0,,,,,,,,
42,2020-03-04,110:168,45:319,bus,,,,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-04,110:168,45:319,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,
42,2020-03-04,110:168,104:202,private_transport,,,,,,,,,,,,,19.0,,,,,,,,,
42,2020-03-04,110:168,110:168,bus,,,,,,,,,,,,,17.0,,,,,85.0,,,,
42,2020-03-04,110:168,110:168,private_transport,,,,,,,,,,,,,16.0,,,,,32.0,,,,
42,2020-03-04,110:168,152:134,bus,,,,,43.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,152:134,private_transport,,,,,26.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,127:159,bus,,,,,17.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,147:123,bus,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-04,110:168,149:121,bus,,,,,,,,,,,,,,,,,,19.0,,,,
42,2020-03-04,110:168,153:133,bus,,,,,14.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,153:133,private_transport,,,,,18.0,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,154:132,bus,,,,,17.0,,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,119:151,private_transport,,,,,,20.0,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,104:202,bus,,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,111:167,104:202,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-04,111:167,110:168,bus,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,111:167,110:168,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-04,111:167,144:126,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-04,111:167,136:150,bus,,,,,,,,,,,,,,,,13.0,,,,,,
42,2020-03-04,111:167,136:150,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,140:146,bus,,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,159:127,bus,,,,,,,,,,,,27.0,,,,,,,,,,
42,2020-03-04,113:157,45:319,bus,,,,,,,,,,,,,,20.0,,,,,,,,
42,2020-03-04,113:157,45:319,private_transport,,,,,,,,,,,,,,20.0,,,,,,,,
42,2020-03-04,113:157,113:157,private_transport,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-04,113:157,117:153,private_transport,,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-04,114:156,120:166,private_transport,,,,,,,,,,,,,,22.0,,,,,,,,
42,2020-03-04,114:156,141:145,private_transport,,,,,,,,,,,,,,18.0,,,,,,,,
42,2020-03-04,115:155,126:160,bus,,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-04,115:155,76:314,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
42,2020-03-04,115:155,133:137,bus,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,116:154,126:160,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
42,2020-03-04,116:154,76:314,private_transport,,,,,,21.0,,,,,,16.0,,,,,,,,,,
42,2020-03-04,116:154,119:151,bus,,,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-04,116:154,119:151,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-04,116:154,45:319,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,116:154,144:126,bus,,,,,,,,,,,16.0,,,,,,,,,,,
42,2020-03-04,116:154,136:150,bus,,,,,,,,,,,,19.0,,,,,,,,,,
42,2020-03-04,116:154,136:150,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,
42,2020-03-04,116:154,120:166,bus,,,,,,,,11.0,,15.0,,,,,,,,,,,,
42,2020-03-04,116:154,133:137,bus,,,,,,,,,,,14.0,,,,,,,,,,,
42,2020-03-04,116:154,133:137,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,116:154,108:170,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,
42,2020-03-04,116:154,116:154,bus,,,,,,,,,,,,13.0,,,,,,,,,,
42,2020-03-04,116:154,139:147,bus,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-04,116:154,139:147,private_transport,,,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-04,117:153,87:104,bus,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,117:153,45:319,bus,,,,,,,,,,,,,,15.0,,,,,,,,
42,2020-03-04,117:153,90:117,bus,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-04,117:153,91:116,bus,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,117:153,100:206,bus,,,,,,,,,,,,11.0,,,,,,,,,,
42,2020-03-04,117:153,134:136,bus,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,117:153,50:412,private_transport,,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-04,117:153,95:112,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,117:153,99:101,bus,,,,,,,14.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,87:104,bus,,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-04,118:152,87:104,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,118:152,118:152,bus,,,,,,,,14.0,,,,,17.0,,10.0,,,15.0,,,,
42,2020-03-04,118:152,118:152,private_transport,,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-04,118:152,119:151,bus,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-04,118:152,119:151,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,45:319,bus,,,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-04,118:152,90:117,bus,,,,,,,22.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,90:117,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,110:168,bus,,,,,17.0,,,,,,,,,,,,,,,,,
42,2020-03-04,118:152,144:126,bus,,,,,,,,,,,18.0,,,,,,,,,,,
42,2020-03-04,118:152,97:102,bus,,,,,,,13.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,97:102,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,149:121,bus,,,,,,,,,,,,,,,,,,15.0,,,,
42,2020-03-04,118:152,149:121,private_transport,,,,,,,,,,,,,,,,,,22.0,,,,
42,2020-03-04,118:152,136:150,bus,,,,,,,,,,11.0,,,10.0,,,,,,,,,
42,2020-03-04,118:152,136:150,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-04,118:152,140:146,bus,,,,,,,,,,,,,13.0,10.0,13.0,,,,,,,
42,2020-03-04,118:152,140:146,private_transport,,,,,,15.0,,,,,,,,,,,,,,,,
42,2020-03-04,118:152,159:127,bus,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,118:152,159:127,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-04,118:152,120:166,bus,,,,,,,13.0,10.0,,28.0,,11.0,,,,,,,,,,
42,2020-03-04,118:152,120:166,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,
42,2020-03-04,118:152,141:145,bus,,,10.0,,10.0,,,,,,,,,,11.0,,,,,,,
42,2020-03-04,118:152,133:137,private_transport,,,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-04,118:152,116:154,bus,,,,,,,,,,,,12.0,,,,,,14.0,,,,
42,2020-03-04,118:152,116:154,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,
42,2020-03-04,118:152,50:412,private_transport,,,,,,,,,,,,,,,,,51.0,,,,,
42,2020-03-04,118:152,99:101,bus,,,,,,,27.0,,,,,,,,13.0,,,,,,,
42,2020-03-04,118:152,99:101,private_transport,,,,,,,,,,,,,,,16.0,,,,,,,
42,2020-03-04,118:152,101:205,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,150:120,bus,,,,,,,21.0,,,,,,,,,,,,,,,
42,2020-03-04,118:152,151:119,bus,,,,,,,,13.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,151:119,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-04,118:152,158:128,bus,,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-04,119:151,87:104,bus,,,,,,,,,,,,,34.0,,,,,,,,,
42,2020-03-04,119:151,87:104,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-04,119:151,118:152,bus,,,,,,,,,,,,,,,18.0,,,,,,,
42,2020-03-04,119:151,119:151,bus,,,,,,,,26.0,,,,,34.0,,30.0,,,,,,,
42,2020-03-04,119:151,119:151,private_transport,,,,,,,,17.0,,,,,14.0,,,,,,,,,
42,2020-03-04,119:151,90:117,bus,,,,,,,44.0,,,,,,,,,,,,,,,
42,2020-03-04,119:151,90:117,private_transport,,,,,,,13.0,,,,,,,,,,,,,,,
42,2020-03-04,119:151,104:202,bus,,,,,19.0,,,,,,,,,,,,,,,,,
42,2020-03-04,119:151,104:202,private_transport,,,,,12.0,,,,,,,,,,,,,,,,,
42,2020-03-04,119:151,110:168,bus,,,,,25.0,,,,,,,,,,,,,,,,,
42,2020-03-04,119:151,110:168,private_transport,,,,,23.0,,,,,,,,,,,,,13.0,,,,
42,2020-03-04,119:151,91:116,private_transport,,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-04,119:151,97:102,private_transport,,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-04,119:151,149:121,private_transport,,,,,,,,,,,,,,,,,,13.0,,,,
42,2020-03-04,119:151,136:150,bus,,,,,,,,10.0,,,,,,,19.0,,,,,,,
42,2020-03-04,119:151,140:146,bus,,,,,,15.0,,,,,,,11.0,,13.0,,,,,,,
42,2020-03-04,119:151,140:146,private_transport,,,,,,,,11.0,,,,,11.0,,,,,,,,,
42,2020-03-04,119:151,120:166,bus,,,,,,,12.0,,,,,21.0,,,12.0,,,,,,,
