ProjectID,Date,Origin,Destination,Modo,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2200_2259
41,2020-03-04,100:206,101:205,bus,,,,,,,,,13.0,,,,,,,,,
41,2020-03-04,100:206,129:141,bus,,,,,,,,,27.0,,,,,,,,,
41,2020-03-04,100:206,129:141,private_transport,,,,,,,,,14.0,,,,,,,,,
41,2020-03-04,101:205,101:205,bus,,,,,,,,,,,,,,,,13.0,,
41,2020-03-04,101:205,101:205,private_transport,,,,,,,,,,,,,,,,10.0,,
41,2020-03-04,101:205,129:141,bus,,,,,,,,,,,,,,,,12.0,,
41,2020-03-04,101:205,146:124,bus,,,,,,,,,,,,21.0,,,,,,
41,2020-03-04,101:205,146:124,private_transport,,,,,,,,,,,,10.0,,,,,,
41,2020-03-04,101:205,151:119,bus,,,,,,,,,,,,10.0,,,,,,
41,2020-03-04,101:205,76:314,bus,,,,,,26.0,,,,,,,,,,,,
41,2020-03-04,101:205,76:314,private_transport,,,,,,15.0,,,,,,,,,,,,
41,2020-03-04,101:205,83:108,bus,,,18.0,,,,,,,,,,,,,12.0,,
41,2020-03-04,101:205,83:108,private_transport,,,,,,,,,,,,,,,,11.0,,
41,2020-03-04,101:205,93:114,bus,,,,,,,,,16.0,,,,,,,,,
41,2020-03-04,101:205,98:217,bus,,,14.0,,,,,,,,,,,,,,,
41,2020-03-04,102:204,101:205,private_transport,,,,,,,,,,,,10.0,,,,,,
41,2020-03-04,102:204,102:204,bus,,,,,,,,,,,,10.0,,,,,,
41,2020-03-04,102:204,143:143,bus,,,11.0,,,,,,,,,,,,,,,
41,2020-03-04,104:202,154:132,bus,,,,,,,,,,,,,,,21.0,,,
41,2020-03-04,107:207,129:141,bus,,,,,,,,,27.0,,,,,,,,,
41,2020-03-04,107:207,89:118,private_transport,,,,,,,,,11.0,,,,,,,,,
41,2020-03-04,108:170,151:119,bus,,,,,,,,,,,,,,18.0,,,,
41,2020-03-04,108:170,151:119,private_transport,,,,,,,,,,,,,,14.0,,,,
41,2020-03-04,108:170,76:314,private_transport,,,,,,,,,24.0,,,,,,,,,
41,2020-03-04,108:170,83:108,bus,,,,14.0,,,,,,,,,,,,,,
