ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-03,100:206,56:416,private_transport,,,,,,,,,,,,,,51.0,,,,,,,,
41,2020-03-03,101:205,122:164,bus,,,,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,101:205,154:132,bus,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,101:205,45:319,bus,,,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-03,101:205,45:319,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,
41,2020-03-03,102:204,152:134,bus,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,103:203,154:132,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-03,103:203,45:319,bus,,,,,,,,,,,,,44.0,,,,,,,,,
41,2020-03-03,103:203,45:319,private_transport,,,,,,,,,,,,,36.0,,,,,,,,,
41,2020-03-03,103:203,104:202,bus,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-03,103:203,110:168,bus,,,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-03,103:203,158:128,bus,,,,,,,,,,,,,13.0,,,,,,,,,
41,2020-03-03,103:203,159:127,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,
41,2020-03-03,103:203,83:108,bus,,,,,,,,,,,,,,25.0,,,,,,,,
41,2020-03-03,103:203,83:108,private_transport,,,,,,,,,,,,,,22.0,,,,,,,,
41,2020-03-03,103:203,88:103,private_transport,,,,,,,,,,,,,17.0,,,,,,,,,
41,2020-03-03,103:203,97:102,bus,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,103:203,97:102,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,104:202,45:319,private_transport,,,,,,,,,,,,,,,,,16.0,,,,,
41,2020-03-03,104:202,110:168,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-03,104:202,83:108,bus,,,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-03,104:202,103:203,bus,,,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,104:202,114:156,bus,,,,,,,,,,,,,16.0,,,,,,,,,
41,2020-03-03,104:202,114:156,private_transport,,,,,,,,,,,,,16.0,,,,,,,,,
41,2020-03-03,104:202,126:160,bus,,,,,,,,,,,,,,,11.0,,,,,,,
41,2020-03-03,104:202,131:139,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,
41,2020-03-03,104:202,132:138,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,104:202,98:217,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,105:201,159:127,bus,,,,,,30.0,,,,,,,,,,,,,,,,
41,2020-03-03,105:201,159:127,private_transport,,,,,,33.0,,,,,,,,,,,,,,,,
41,2020-03-03,105:201,144:126,bus,,,,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-03,106:208,159:127,bus,,,,,,22.0,,,,,,,,,,,,,,,,
41,2020-03-03,106:208,159:127,private_transport,,,,,,23.0,,,,,,,,,,,,,,,,
41,2020-03-03,106:208,88:103,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-03,106:208,144:126,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-03,106:208,137:149,bus,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,106:208,57:310,bus,,,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-03,106:208,85:106,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-03,107:207,56:416,private_transport,,,,,,,,,,,,,,44.0,,,,,,,,
41,2020-03-03,107:207,154:132,bus,,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-03,107:207,154:132,private_transport,,,,,,15.0,,,,,,,,,,,,,,,,
41,2020-03-03,107:207,152:134,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,107:207,88:103,bus,,,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-03,107:207,57:310,bus,,,,,,,,,,,,,,20.0,,,,,,,,
41,2020-03-03,107:207,129:141,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,107:207,140:146,bus,,,,,,,,,,,,,15.0,,,,,,,,,
41,2020-03-03,107:207,141:145,private_transport,,,,,,,,,,,,,15.0,,,,,,,,,
41,2020-03-03,108:170,45:319,bus,,,,,,,,,,,,,,,,38.0,,,,,,
41,2020-03-03,108:170,45:319,private_transport,,,,,,,,,,,,,,,,16.0,,,,,,
41,2020-03-03,108:170,152:134,bus,,,,,,16.0,,,,,,,,,,,,,,,,
41,2020-03-03,108:170,126:160,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,108:170,108:170,bus,,,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-03,108:170,127:159,bus,,,,,,,,,,,,,12.0,,,,,,,,,
41,2020-03-03,108:170,153:133,bus,,,,,,15.0,,,,,,,,,,,,,,,,
41,2020-03-03,108:170,153:133,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-03,108:170,160:110,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,108:170,93:114,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-03,108:170,96:111,bus,,,,,,,,17.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,122:164,bus,,,,,,,,,,,,,,,,,,,,,,10.0
41,2020-03-03,109:169,122:164,private_transport,,,,,,,,,,,,,,,,,,,,,,18.0
41,2020-03-03,109:169,45:319,bus,,,,,,,,,19.0,,,,,,,,,,,,,
41,2020-03-03,109:169,45:319,private_transport,,,,,,,,,11.0,,,40.0,,,,,,,,,,
41,2020-03-03,109:169,110:168,bus,,,,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-03,109:169,110:168,private_transport,,,,,,,,,14.0,,,,12.0,,,,,,,,,
41,2020-03-03,109:169,83:108,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,97:102,private_transport,24.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,103:203,private_transport,,,,,,,18.0,,,,,,,,,,,,,,,
41,2020-03-03,109:169,98:217,bus,,,,,,14.0,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,144:126,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-03,109:169,140:146,private_transport,,,,,,,,,,,,,,,16.0,,,,,,,
41,2020-03-03,109:169,141:145,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
41,2020-03-03,109:169,127:159,private_transport,10.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,109:169,bus,,,,,,,14.0,12.0,,,,,,,,11.0,,,,,,
41,2020-03-03,109:169,109:169,private_transport,,,,,,,10.0,,,,,,,,,10.0,,,,,,
41,2020-03-03,109:169,121:165,bus,,,,,,,,,,,,17.0,,,,,,,,,,
41,2020-03-03,109:169,121:165,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,149:121,bus,,,,,,,,,,,,12.0,,,,,,,,,,
41,2020-03-03,109:169,53:309,bus,,,,,26.0,,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,53:309,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,54:419,private_transport,,,,,,,,14.0,,,,,,,,,,,,,,
41,2020-03-03,109:169,58:303,bus,,,,,,,,,,,,,,,,,12.0,,,,,
41,2020-03-03,109:169,76:314,bus,,,,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,82:418,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-03,109:169,84:107,bus,,,,,,,,,,,,15.0,,,,,,,,,,
41,2020-03-03,109:169,84:107,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-03,109:169,90:117,private_transport,,,,,,,,,,,,,48.0,,,,,,,,,
41,2020-03-03,109:169,92:115,bus,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-03,109:169,92:115,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,
41,2020-03-03,109:169,95:112,private_transport,,,,,,,,,,,,,,,,,22.0,,,,,
41,2020-03-03,110:168,122:164,bus,,,,,,20.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,122:164,private_transport,,,,,,34.0,,11.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,45:319,bus,,,,,,,,,80.0,,,,,,,,31.0,,,,,
41,2020-03-03,110:168,45:319,private_transport,,,,,,,,,71.0,,,,,,,,31.0,,,,,
41,2020-03-03,110:168,110:168,bus,,,,,,,,,22.0,,,,36.0,,,,,,,,,
41,2020-03-03,110:168,110:168,private_transport,,,,,,,,,49.0,,,,70.0,,,,,,,,,
41,2020-03-03,110:168,159:127,bus,,,,,,,,,,,,,,,,48.0,,,,,,
41,2020-03-03,110:168,159:127,private_transport,,,,,,,,,,,,,,,,42.0,,,,,,
41,2020-03-03,110:168,97:102,bus,,,,,,17.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,97:102,private_transport,,,,,19.0,20.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,103:203,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,114:156,bus,,,,,,,,,,,,,17.0,,,,,,,,,
41,2020-03-03,110:168,126:160,bus,,,,,,14.0,,,,,,,,,19.0,,,,,,,
41,2020-03-03,110:168,126:160,private_transport,,,,,11.0,,,,,,,,,,23.0,,,,,,,
41,2020-03-03,110:168,131:139,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,131:139,private_transport,,,,,,,,18.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,132:138,bus,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,132:138,private_transport,,,,,,,,18.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,98:217,bus,,,,,,,,40.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,98:217,private_transport,,,,,,,,46.0,,,,,19.0,,,,,,,,,
41,2020-03-03,110:168,144:126,private_transport,,,,,,,,,,,,,,,,19.0,,,,,,
41,2020-03-03,110:168,108:170,bus,,,,,,13.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,108:170,private_transport,,,,,,24.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,127:159,bus,,,,,,19.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,127:159,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,11.0
41,2020-03-03,110:168,160:110,bus,,,,,,32.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,160:110,private_transport,,,,,,22.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,93:114,bus,,,,,,14.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,93:114,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,96:111,bus,,,,,,24.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,96:111,private_transport,,,,,,38.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,109:169,private_transport,,,,,,,,10.0,10.0,,,,,,,,,,,,,
41,2020-03-03,110:168,54:419,private_transport,,,,,,,,167.0,,,,,,,,,,90.0,,,,
41,2020-03-03,110:168,58:303,bus,,,,,,,,,11.0,,,,,,,,68.0,,,,,
41,2020-03-03,110:168,58:303,private_transport,,,,,,,,,,,,,,,,,17.0,,,,,
41,2020-03-03,110:168,76:314,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,
41,2020-03-03,110:168,82:418,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-03,110:168,90:117,private_transport,,,,,,,,,,,,,17.0,,,,,,,,,
41,2020-03-03,110:168,95:112,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
41,2020-03-03,110:168,102:204,bus,,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,102:204,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-03,110:168,111:167,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-03,110:168,117:153,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,134:136,bus,,,,,,,,,,,,,12.0,,,,,,,,,
41,2020-03-03,110:168,147:123,bus,,,,,,,,,,,,,18.0,,,,,,,,,
41,2020-03-03,110:168,147:123,private_transport,,,,,,,,,,,,,18.0,,,,,,,,,
41,2020-03-03,110:168,150:120,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,155:131,bus,,,,,,,,,,,,,27.0,,,,,,,,,
41,2020-03-03,110:168,155:131,private_transport,,,,,,,20.0,,,,,,,,,,,,,,,
41,2020-03-03,110:168,156:130,bus,,,,,,,22.0,,,,,,63.0,,,,,,,,,
41,2020-03-03,110:168,156:130,private_transport,,,,,,,44.0,,,,,,32.0,,,,,,,,,
41,2020-03-03,110:168,276:144,bus,,,,,,,,28.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,276:144,private_transport,,,,,,,,22.0,,,,,,,,,,,,,,
41,2020-03-03,110:168,91:116,bus,,,,,,,,,,,,,18.0,,,,,,,,,
41,2020-03-03,111:167,122:164,bus,,,,,,,,,,,,,,,,,,,16.0,,,
41,2020-03-03,111:167,45:319,bus,,,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,45:319,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-03,111:167,158:128,bus,,,,,,,,21.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,158:128,private_transport,,,,,,,,,,,,11.0,,,,14.0,,,,,11.0,
41,2020-03-03,111:167,88:103,bus,,,,,,,,,,,,,,,,,,,,,10.0,
41,2020-03-03,111:167,88:103,private_transport,,,,,,,,11.0,,,,,,,,,,,,,10.0,
41,2020-03-03,111:167,97:102,bus,,,,,,,,10.0,,,,,,,,,,,23.0,,,
41,2020-03-03,111:167,97:102,private_transport,,,,,13.0,,,11.0,,,,,15.0,,,,,,24.0,,,
41,2020-03-03,111:167,114:156,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-03,111:167,132:138,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,
41,2020-03-03,111:167,144:126,bus,,,,,11.0,,,,,,,,,,,,,,,,,
41,2020-03-03,111:167,144:126,private_transport,,,,,13.0,,,,,,,,,,,,,,,,,
41,2020-03-03,111:167,137:149,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,
41,2020-03-03,111:167,85:106,bus,,,,,,,,,,,14.0,,,,,,,,,,,
41,2020-03-03,111:167,85:106,private_transport,,,,,,,,,,,13.0,,,,,,,,,,,
41,2020-03-03,111:167,140:146,bus,,,,,,,,,,,11.0,14.0,,,,,,,,,,
41,2020-03-03,111:167,141:145,bus,,,,,,,,,,,14.0,,,,,,,,,,,
41,2020-03-03,111:167,141:145,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-03,111:167,121:165,bus,,,,,,,,,14.0,13.0,,,,,,,,,,,25.0,
41,2020-03-03,111:167,121:165,private_transport,,,,,,,,,48.0,10.0,,,,,,,,,,,16.0,
