ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2200_2259
42,2020-03-12,101:205,146:124,bus,,,,,,28.0,,,,,,,,,
42,2020-03-12,101:205,146:124,private_transport,,,,,,15.0,,,,,,,,,
42,2020-03-12,101:205,151:119,bus,,,,,,10.0,,,,,,,,,
42,2020-03-12,103:203,144:126,bus,,,,39.0,,,,,,,,,,,
42,2020-03-12,103:203,144:126,private_transport,,,,21.0,,,,,,,,,,,
42,2020-03-12,103:203,86:105,bus,,,,17.0,,,,,,,,,,,
42,2020-03-12,104:202,104:202,private_transport,,,13.0,,,,,,,,,,,,
42,2020-03-12,104:202,45:319,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-12,104:202,58:303,private_transport,,,,,,,,,,82.0,,,,,
42,2020-03-12,106:208,50:412,private_transport,,,,,,,,,,18.0,,,,,
42,2020-03-12,107:207,45:319,bus,12.0,,,,,,,,,,,,,,
42,2020-03-12,107:207,45:319,private_transport,20.0,,,,,,,,,,,,,,
42,2020-03-12,107:207,50:412,private_transport,,,,,,,,,,24.0,,,,,
42,2020-03-12,108:170,158:128,bus,,,,,,,,,,,,,,17.0,
42,2020-03-12,108:170,158:128,private_transport,,,,,,,,,,,,,,14.0,
42,2020-03-12,108:170,85:106,bus,,,,,,,,,,,11.0,,,,
42,2020-03-12,108:170,85:106,private_transport,,,,,,,,,,,10.0,,,,
42,2020-03-12,108:170,90:117,bus,,,,,,,,,,,31.0,,,,
42,2020-03-12,108:170,90:117,private_transport,,,,,,,,,,,30.0,,,,
42,2020-03-12,109:169,85:106,bus,,,,,,,,,,,,,,,10.0
42,2020-03-12,109:169,85:106,private_transport,,,,,,,,,,,,,,,10.0
42,2020-03-12,109:169,90:117,bus,,,,,,,,,,,,13.0,,,
42,2020-03-12,109:169,126:160,bus,,,,,,,,,,,,30.0,,,
42,2020-03-12,109:169,126:160,private_transport,,,,,,,,,,,,18.0,,,
42,2020-03-12,109:169,160:110,bus,,,,,,,,,,,,12.0,,,
42,2020-03-12,109:169,160:110,private_transport,,,,,,,,,,,,10.0,,,
42,2020-03-12,110:168,104:202,bus,,,12.0,,,,,,,,,,,,
42,2020-03-12,110:168,104:202,private_transport,,,20.0,,,,,,,,,,,,
42,2020-03-12,110:168,58:303,private_transport,,,,,,,,,,118.0,,,,,
42,2020-03-12,110:168,110:168,bus,,,24.0,,,,,,,,,,,,
42,2020-03-12,110:168,110:168,private_transport,,,35.0,,,,,,,,,,,,
42,2020-03-12,110:168,147:123,bus,,,12.0,,,,,,,,,,,,
42,2020-03-12,110:168,147:123,private_transport,,,14.0,,,,,,,,,,,,
42,2020-03-12,111:167,104:202,bus,,,10.0,,,,,,,,,,,,
42,2020-03-12,111:167,104:202,private_transport,,,12.0,,,,,,,,,,,,
42,2020-03-12,111:167,58:303,private_transport,,,,,,,,,,20.0,,,,,
42,2020-03-12,111:167,110:168,bus,,,11.0,,,,,,,,,,,,
42,2020-03-12,111:167,110:168,private_transport,,,14.0,,,,,,,,,,,,
42,2020-03-12,111:167,111:167,bus,,,,,,,,,,,,,109.0,,
42,2020-03-12,111:167,111:167,private_transport,,,,,,,,,,,,,52.0,,
42,2020-03-12,111:167,121:165,bus,,,,,10.0,,,,,,,,,,
42,2020-03-12,112:158,50:412,private_transport,,,,,,,,,,12.0,,,,,
42,2020-03-12,113:157,144:126,bus,,,,10.0,,,,,,,,,,,
42,2020-03-12,113:157,141:145,bus,15.0,,,,,,,,,,,,,,
42,2020-03-12,114:156,50:412,private_transport,,,,,,,,,,48.0,,,,,
42,2020-03-12,116:154,90:117,bus,,,,11.0,,,,,,,,,,,
42,2020-03-12,116:154,126:160,bus,,,,11.0,,,,,,,,,,,
42,2020-03-12,116:154,126:160,private_transport,,,,13.0,,,,,,,,,,,
42,2020-03-12,116:154,127:159,bus,,,,,,,,,,,20.0,,,,
42,2020-03-12,116:154,152:134,bus,,,,,,,,,,,10.0,,,,
42,2020-03-12,116:154,97:102,bus,,,,11.0,,,,,,,,,,,
42,2020-03-12,116:154,97:102,private_transport,,,,,,,,,,,10.0,,,,
42,2020-03-12,117:153,126:160,bus,,,,14.0,,,,,,,10.0,,,,
42,2020-03-12,118:152,90:117,bus,,,,18.0,,,,,,,,,,,
42,2020-03-12,118:152,126:160,bus,,,,33.0,,,,,,,16.0,,,,
42,2020-03-12,118:152,126:160,private_transport,,,,,,,,,,,13.0,,,,
42,2020-03-12,118:152,127:159,bus,,,,,,,,,,,20.0,,,,
