ProjectID,Date,Origin,Destination,Modo,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
42,2019-11-21,100:206,131:139,bus,,,,,,,,,,,,10.0,,,,,
42,2019-11-21,100:206,95:112,bus,,,,,,,,,,,,21.0,,,,,
42,2019-11-21,100:206,95:112,private_transport,,,,,,,,,,,,12.0,,,,,
42,2019-11-21,101:205,98:217,private_transport,,,,,,,,,,,11.0,,,,,,
42,2019-11-21,103:203,131:139,bus,,,,16.0,,,,,,,,,,,,,
42,2019-11-21,103:203,131:139,private_transport,,,,17.0,,,,,,,,,,,,,
42,2019-11-21,103:203,95:112,private_transport,,,,,,,,,,,10.0,,,,,,
42,2019-11-21,103:203,98:217,private_transport,,,,,,,,,,,,,,10.0,,,
42,2019-11-21,103:203,103:203,bus,,,,11.0,,,,,,,,,,,,,
42,2019-11-21,103:203,103:203,private_transport,,,,15.0,,,,,,,,,,,,,
42,2019-11-21,103:203,134:136,bus,,,,,,14.0,,,,,,,,,,,
42,2019-11-21,103:203,134:136,private_transport,,,,,,19.0,,,,,,,,,,,
42,2019-11-21,103:203,140:146,bus,,,,,,14.0,,,,,,,,,,,
42,2019-11-21,103:203,140:146,private_transport,,,,,,23.0,,,,,,,,,,,
42,2019-11-21,103:203,141:145,bus,,,,,,19.0,,,,,,,,,,,
42,2019-11-21,103:203,141:145,private_transport,,,,,,31.0,,,,,,,,,,,
42,2019-11-21,103:203,155:131,bus,,,,,,15.0,,,,,,14.0,,,,,
42,2019-11-21,103:203,155:131,private_transport,,,,,,15.0,,,,,,,,,,,
42,2019-11-21,103:203,156:130,bus,,,,,,,,,,,,24.0,,,,,
42,2019-11-21,103:203,156:130,private_transport,,,,,,,,,,,,13.0,,,,,
42,2019-11-21,103:203,157:129,bus,,,,,,15.0,,,,,,,,,,,
42,2019-11-21,103:203,157:129,private_transport,,,,,,16.0,,,,,,,,,,,
42,2019-11-21,103:203,158:128,bus,,,,,,11.0,,,,,,,,,,,
42,2019-11-21,103:203,25:525,private_transport,,,,,,,,,14.0,,,,,,,,
42,2019-11-21,103:203,58:303,bus,,,,11.0,,,,,,,,,,,,,
42,2019-11-21,107:207,95:112,private_transport,,,,,,,,,,,,13.0,,,,,
42,2019-11-21,107:207,132:138,bus,,,,,,,,,,,,11.0,,,,,
42,2019-11-21,108:170,109:169,bus,,,,,,,,,,,13.0,,,,,,
42,2019-11-21,108:170,116:154,bus,,,,,,,,,,,,14.0,,,,,
42,2019-11-21,108:170,118:152,private_transport,,,,,,,,,,,,11.0,,,,,
42,2019-11-21,108:170,139:147,bus,,,,,,,,,,,,11.0,,,,,
42,2019-11-21,108:170,139:147,private_transport,,,,,,,,,,,,14.0,,,,,
42,2019-11-21,108:170,83:108,private_transport,,,,,,,,,,,15.0,,,,,,
42,2019-11-21,109:169,113:157,bus,,,,,,,11.0,,,,,,,,,,
42,2019-11-21,109:169,113:157,private_transport,,,,,,,10.0,,,,,,,,,,
42,2019-11-21,110:168,131:139,bus,,,,,,,14.0,,,,,,,,,,
42,2019-11-21,110:168,95:112,bus,,,,,,,44.0,,,,,,,,,,
42,2019-11-21,110:168,95:112,private_transport,,,,,,,37.0,,,,,,,,,,
42,2019-11-21,110:168,156:130,private_transport,,,,,,,,,,,,,,17.0,,,
42,2019-11-21,110:168,113:157,bus,,,,,,,31.0,,,,,,,,,,
42,2019-11-21,110:168,113:157,private_transport,,,,,,,15.0,,,,,,,,,,
42,2019-11-21,113:157,131:139,bus,,,,,,,,,11.0,,,,,,,,
42,2019-11-21,113:157,131:139,private_transport,,,,,,,,,14.0,,,,,,,,
42,2019-11-21,113:157,95:112,private_transport,,,19.0,,,,,,,,,,,,,,
42,2019-11-21,113:157,98:217,bus,,,,,,14.0,,,,,,,,,,,
42,2019-11-21,113:157,98:217,private_transport,,,,,,11.0,,,,,,,,,,,
42,2019-11-21,113:157,103:203,bus,,,,,,,,,21.0,,,,,,,,
42,2019-11-21,113:157,103:203,private_transport,,,,10.0,,,,,18.0,,,,,,,,
