ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-11,100:206,126:160,bus,,,,,,,,28.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,156:130,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-11,100:206,160:110,bus,,,,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,25:525,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,58:303,bus,,,,,,,,,,12.0,,,,,,,,,,,,,
41,2020-03-11,100:206,58:303,private_transport,,,,,,,,,,19.0,,,,,,,,,,,,,
41,2020-03-11,100:206,62:307,private_transport,,,,,,,,27.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,126:160,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,62:307,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,121:165,bus,,,,,,,,,,,,,,,,,,,,11.0,,,
41,2020-03-11,101:205,121:165,private_transport,,,,,,,,,,,,,,,,,,,,11.0,,,
41,2020-03-11,101:205,158:128,bus,,,,,,,,,,,,12.0,,,,,,,,,,,
41,2020-03-11,101:205,45:319,bus,,,,,,,,17.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,45:319,private_transport,,,,,,,,23.0,,,,,,,,,,,,,,,
41,2020-03-11,102:204,97:102,private_transport,,,,,,,,,,,,,,,,,,,,,10.0,,
41,2020-03-11,103:203,126:160,bus,,,,,,,12.0,,,14.0,,,,,,,,,,,,,
41,2020-03-11,103:203,25:525,private_transport,,,,,,,,,,154.0,86.0,,,,,11.0,,,,,,,
41,2020-03-11,103:203,58:303,bus,,,,,,,,,,14.0,,,,,,,,,,,,,
41,2020-03-11,103:203,121:165,private_transport,,,,12.0,,,,,,,,,,,,,,,,,,,
41,2020-03-11,103:203,45:319,bus,,,,,,,,,,34.0,,,,,,,,,,,,,
41,2020-03-11,103:203,45:319,private_transport,,,95.0,,,,,,,18.0,,,,,,,,,,,,,
41,2020-03-11,103:203,97:102,bus,,,,,,,23.0,,,59.0,,,,,,,16.0,,,,,,
41,2020-03-11,103:203,97:102,private_transport,,,,,,,20.0,,,11.0,,,,,,,11.0,,,,,,
