ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
42,2020-03-12,101:205,83:108,bus,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-12,101:205,83:108,private_transport,,,,,,12.0,,,,,,,,,,,,,,,
42,2020-03-12,102:204,134:136,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,102:204,160:110,bus,,,,,,,,,,,,,,,,,,,,11.0,
42,2020-03-12,102:204,160:110,private_transport,,,,,,,,,,,,,,,,,,,,10.0,
42,2020-03-12,102:204,9:509,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
42,2020-03-12,104:202,137:149,bus,,,,,,,30.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,137:149,private_transport,,,,,,,30.0,,,,,,,,,,,,,,
42,2020-03-12,104:202,140:146,private_transport,20.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,104:202,141:145,private_transport,22.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,108:170,9:509,private_transport,,,,,,,,,34.0,,,,,,,,,,,,
42,2020-03-12,109:169,101:205,bus,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-12,109:169,144:126,bus,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-12,109:169,146:124,bus,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-12,109:169,91:116,bus,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-12,110:168,134:136,private_transport,11.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,110:168,140:146,private_transport,31.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,110:168,141:145,private_transport,43.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,110:168,101:205,bus,,,,,,,,,,,,24.0,,,,,,,,,
42,2020-03-12,110:168,146:124,bus,,,,,,,,,,,,48.0,,,,,,,,,
42,2020-03-12,110:168,146:124,private_transport,,,,,,,,,,,,33.0,,,,,,,,,
42,2020-03-12,110:168,103:203,bus,,,,,,,,,,,,,,,,42.0,,,,,
42,2020-03-12,110:168,103:203,private_transport,,,,,,,,,,,,,,,,26.0,,,,,
42,2020-03-12,110:168,113:157,bus,,,,,,,,,,,,,,,,11.0,,,,,
42,2020-03-12,110:168,124:162,bus,,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-12,110:168,124:162,private_transport,,,,,,,,,,,,,,,,12.0,,,,,
42,2020-03-12,110:168,131:139,bus,,,,,,,,,,,,,,,,26.0,,,,,
42,2020-03-12,110:168,131:139,private_transport,,,,,,,,,,,,,,,,15.0,,,,,
42,2020-03-12,110:168,139:147,private_transport,24.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,110:168,58:303,bus,,,,,,,,,,,,,,,,13.0,,,,,
42,2020-03-12,111:167,137:149,bus,,,,,,,36.0,,,,,,,,,,,,,,
42,2020-03-12,111:167,137:149,private_transport,,,,,,,36.0,,,,,,,,,,,,,,
42,2020-03-12,111:167,140:146,private_transport,15.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,111:167,141:145,private_transport,14.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-12,111:167,121:165,bus,,,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-12,111:167,121:165,private_transport,,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-12,111:167,157:129,bus,,,,,,,,,,20.0,,,,,,,,,,,
42,2020-03-12,111:167,86:105,bus,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-12,113:157,134:136,bus,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-12,113:157,140:146,bus,,15.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,113:157,141:145,bus,,16.0,,,,,,,,,,,,,,,,,,,
42,2020-03-12,113:157,135:135,bus,,,,,,,,,20.0,,,,,,,,,,,,
42,2020-03-12,113:157,135:135,private_transport,,,,,,,,,17.0,,,,,,,,,,,,
42,2020-03-12,116:154,145:125,bus,,,,,,,,,,,,,,,,,11.0,,,,
42,2020-03-12,116:154,145:125,private_transport,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-12,116:154,99:101,private_transport,,,,,,,,,,,,,,,,,17.0,,,,
42,2020-03-12,117:153,137:149,bus,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-12,117:153,144:126,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,117:153,135:135,bus,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-12,117:153,135:135,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
42,2020-03-12,117:153,118:152,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-12,117:153,119:151,private_transport,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-12,118:152,134:136,bus,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,118:152,134:136,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,118:152,137:149,bus,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-12,118:152,140:146,bus,,,,,,,14.0,,,,,,,,,,,,,,
42,2020-03-12,118:152,141:145,bus,,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-12,118:152,141:145,private_transport,,,,,,,13.0,,,,,,,,,,,,,,
42,2020-03-12,118:152,119:151,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2020-03-12,118:152,85:106,bus,,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-12,118:152,90:117,bus,,,,,,,,,,,,,,,18.0,,,,,,
42,2020-03-12,118:152,90:117,private_transport,,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-12,118:152,97:102,private_transport,,,,,,,,,,,,,,,11.0,,,,,,
42,2020-03-12,119:151,137:149,bus,,,,,,,,,,,,30.0,,,,,,,,,
42,2020-03-12,119:151,137:149,private_transport,,,,,,,,,,,,13.0,,,,,,,,,
42,2020-03-12,119:151,140:146,bus,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,140:146,private_transport,,,,11.0,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,141:145,bus,,,,,,,26.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,141:145,private_transport,,,,,,,19.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,144:126,private_transport,,,,,,,15.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,121:165,bus,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,119:151,135:135,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,119:151,bus,,,,12.0,,,,,,,,,21.0,,,,,,,,
42,2020-03-12,119:151,119:151,private_transport,,,,19.0,,,,,,,,,11.0,,,,,,,,
42,2020-03-12,119:151,90:117,bus,,,,,,,,,,,,,,,25.0,,,,,,
42,2020-03-12,119:151,90:117,private_transport,,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-12,119:151,110:168,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,119:151,122:164,bus,,,,,,,,,,,,,,,14.0,,,,,,
42,2020-03-12,119:151,133:137,private_transport,,,,,,,17.0,,,,,,,,,,,,,,
42,2020-03-12,119:151,136:150,bus,,,,12.0,,,,,,,,,14.0,,,11.0,,,,,
42,2020-03-12,119:151,45:319,private_transport,,,,10.0,,,,,,,,,,,,,,,,,
42,2020-03-12,119:151,47:320,private_transport,,,,,,,,,,,,,16.0,,,,,,,,
42,2020-03-12,120:166,160:110,bus,,,,,,,,,,,,,,,,,,,,13.0,
42,2020-03-12,120:166,9:509,private_transport,,,,,,,,,,,,,,13.0,,,,,,83.0,
42,2020-03-12,120:166,140:146,bus,,,,,,,,,,,,,,,,,10.0,,,,
42,2020-03-12,120:166,141:145,bus,,,,,,,,,,,,,,,,,12.0,,,,14.0
42,2020-03-12,120:166,141:145,private_transport,,,,,,,,,,,,,,,,,19.0,,,,15.0
42,2020-03-12,120:166,91:116,bus,,,,,,,,,,,,,,,,14.0,,,,,
42,2020-03-12,120:166,113:157,private_transport,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-12,120:166,131:139,bus,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-12,120:166,139:147,bus,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-12,120:166,58:303,private_transport,,,,,59.0,,,,,,,,,,,,,,,,
42,2020-03-12,120:166,135:135,bus,,,,,,,,,,,,,,37.0,,,,,,,
42,2020-03-12,120:166,145:125,bus,,,,,,,,,,,10.0,,,,,,,,,,
42,2020-03-12,120:166,97:102,bus,,,,,,20.0,,,,,,,,,,,,,,,
42,2020-03-12,120:166,136:150,bus,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-12,120:166,136:150,private_transport,,,,,,,,,,,,,,,,,17.0,,,,13.0
42,2020-03-12,120:166,120:166,bus,,,,,,,,29.0,,,10.0,,,,,,24.0,,,,18.0
42,2020-03-12,120:166,120:166,private_transport,,,,,,,,,,,,,,,,,23.0,,,,22.0
42,2020-03-12,120:166,132:138,private_transport,,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-12,120:166,150:120,bus,,,,,,24.0,,,,,,,,,,,,,,,
42,2020-03-12,120:166,15:515,private_transport,,,,,,,,,111.0,,,,,,,,,,,,
42,2020-03-12,120:166,32:532,private_transport,,,,,,,,,,,,,,,,,,,,11.0,
42,2020-03-12,120:166,61:413,private_transport,,,,,,,91.0,,,,,,,,,,,,,,
42,2020-03-12,120:166,87:104,bus,,,,,,,,,,,,,,,,38.0,,,,,
42,2020-03-12,120:166,87:104,private_transport,,,,,,,,,,,,,,,,17.0,,,,,
42,2020-03-12,120:166,95:112,bus,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-12,120:166,95:112,private_transport,,,,,,,,,,,,24.0,,,,,,,,,
42,2020-03-12,121:165,160:110,bus,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-12,121:165,160:110,private_transport,,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-12,121:165,137:149,private_transport,,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-12,121:165,140:146,bus,,,,,,18.0,,,,,,,,,,,,,,,
42,2020-03-12,121:165,141:145,bus,,,,,,22.0,,,,,,,,,,,,,,,
42,2020-03-12,121:165,141:145,private_transport,,,,,,18.0,,,,,,,,,,,,,,,
42,2020-03-12,121:165,139:147,bus,,,,,,19.0,,,,,,,,,,,,,,,
42,2020-03-12,121:165,139:147,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
42,2020-03-12,121:165,121:165,bus,,,,,,,31.0,,,,,20.0,,,,,,,,,
42,2020-03-12,121:165,121:165,private_transport,,,,,,,17.0,,,,,19.0,,,,,,,,,
