ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-05,101:205,119:151,bus,,,,,,,,,,,,11.0,,,
42,2020-03-05,101:205,119:151,private_transport,,,,,,,,,,,,11.0,,,
42,2020-03-05,101:205,136:150,bus,,,,,,,,,,,,21.0,,,
42,2020-03-05,101:205,136:150,private_transport,,,,,,,,,,,,28.0,,,
42,2020-03-05,101:205,146:124,bus,,,,,,,,,,,,,,22.0,
42,2020-03-05,101:205,151:119,bus,,,,19.0,,,,,,,,,,,
42,2020-03-05,101:205,45:319,bus,,,,,,,,,,,,10.0,,,
42,2020-03-05,101:205,45:319,private_transport,,,,,,,,,,,,11.0,,,
42,2020-03-05,101:205,76:314,private_transport,,,,,,,,,,48.0,,,,,
42,2020-03-05,102:204,146:124,bus,,,,,,,,,,,,,,13.0,
42,2020-03-05,108:170,76:314,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-05,109:169,136:150,bus,,,,,,,,,,10.0,,,,,15.0
42,2020-03-05,109:169,136:150,private_transport,,,,,,,,,,24.0,,,,,19.0
42,2020-03-05,109:169,45:319,bus,,,,,,,,36.0,,,,,,,
42,2020-03-05,109:169,45:319,private_transport,,,,,,,,10.0,,,,,,,
42,2020-03-05,109:169,155:131,private_transport,,,,,,,,,,,16.0,,,,
42,2020-03-05,109:169,156:130,private_transport,,,,,,,,,,,11.0,,,,
42,2020-03-05,110:168,136:150,bus,,,,,,,,,,17.0,,,,,38.0
42,2020-03-05,110:168,136:150,private_transport,,,,,,,,,,117.0,,,,,81.0
42,2020-03-05,110:168,45:319,bus,,,,,,,,,,10.0,,,,,14.0
42,2020-03-05,110:168,45:319,private_transport,,,,,,,,,,16.0,,,,,15.0
42,2020-03-05,113:157,136:150,bus,,,,,,,,,,,,,,,11.0
42,2020-03-05,113:157,136:150,private_transport,,,,,,,,,,,,,,,34.0
42,2020-03-05,113:157,45:319,bus,,,,,,,,,,,,,,,10.0
42,2020-03-05,116:154,45:319,bus,,,,,,,,,,10.0,,,,,
42,2020-03-05,116:154,45:319,private_transport,,,,,,,,,,23.0,,,,,
42,2020-03-05,116:154,76:314,bus,,,12.0,,,,,,,,,,,,
42,2020-03-05,116:154,76:314,private_transport,,,11.0,,,,,,,,,,,,
42,2020-03-05,116:154,47:320,bus,,,10.0,,,,,,,,,,,,
42,2020-03-05,116:154,47:320,private_transport,,,19.0,,,,,,,,,,,,
42,2020-03-05,117:153,119:151,bus,,,,,,13.0,,,,,,,,,
42,2020-03-05,117:153,136:150,bus,,,,,,,,,11.0,,,,,,
42,2020-03-05,117:153,61:413,private_transport,,,,,11.0,,,,,,,,,,
42,2020-03-05,117:153,88:103,bus,,,12.0,,,,,,,,,,,,
42,2020-03-05,118:152,119:151,bus,,16.0,,,,,,,,,,,,,
42,2020-03-05,118:152,119:151,private_transport,,10.0,,,,,,,,,,,,,
42,2020-03-05,118:152,136:150,bus,,,,,,,,,12.0,,,,,,
42,2020-03-05,118:152,136:150,private_transport,,12.0,,,,,,,,,,,,,
42,2020-03-05,118:152,61:413,private_transport,,,,,50.0,,,,,,,,,,
42,2020-03-05,118:152,88:103,bus,,,15.0,,,,,,,,,,,,
42,2020-03-05,118:152,88:103,private_transport,,,10.0,,,,,,,,,,,,
42,2020-03-05,118:152,117:153,bus,,10.0,,,,,,,,,,,,,
42,2020-03-05,118:152,118:152,bus,,,,,,,,,14.0,,,,,,
42,2020-03-05,118:152,126:160,bus,,,,,,,,,,,,15.0,,,
42,2020-03-05,118:152,126:160,private_transport,,,,,,,,,,,,10.0,,,
42,2020-03-05,118:152,140:146,private_transport,,,,,,,,,11.0,,,,,,
42,2020-03-05,118:152,158:128,bus,,,10.0,,,,,,,,,,,,
