ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-12,100:206,61:413,bus,,,,,,,,,,16.0,,,,,,,,,
41,2020-03-12,100:206,61:413,private_transport,,,,,,,,,,17.0,,,,,,,,,
41,2020-03-12,101:205,146:124,bus,,,,,,28.0,,,,,,,,,,,,,
41,2020-03-12,101:205,146:124,private_transport,,,,,,15.0,,,,,,,,,,,,,
41,2020-03-12,101:205,151:119,bus,,,,,,,,,,,,,,,15.0,,,,
41,2020-03-12,101:205,151:119,private_transport,,,,,,,,,,,,,,,17.0,,,,
41,2020-03-12,101:205,9:509,private_transport,,,,,,,,,,,,,,,,14.0,,,
41,2020-03-12,103:203,144:126,bus,,,,25.0,,,,,,,,,,,,,,,
41,2020-03-12,103:203,86:105,bus,,,,19.0,,,,,,,,,,,,,,,
41,2020-03-12,103:203,87:104,bus,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-12,107:207,61:413,bus,,,,,,,,,,19.0,,,,,,,,,
41,2020-03-12,107:207,61:413,private_transport,,,,,,,,,,13.0,,,,,,,,,
41,2020-03-12,108:170,9:509,private_transport,,,,,,,,,,,,,,,,106.0,,,
41,2020-03-12,108:170,96:111,bus,,,,,,,,,,12.0,,,,,,,,,
41,2020-03-12,109:169,87:104,bus,,,,24.0,,,,,,,,,,,,,,,
41,2020-03-12,109:169,91:116,private_transport,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-12,110:168,122:164,bus,,,,,,,,,,,28.0,,,,,,,,
41,2020-03-12,110:168,122:164,private_transport,,,,,,,,,,,24.0,,,,,,,,
41,2020-03-12,110:168,127:159,bus,,,,,,,,,,,24.0,,,,,,,,
41,2020-03-12,110:168,127:159,private_transport,,,,,,,,,,,14.0,,,,,,,,
41,2020-03-12,110:168,93:114,private_transport,,,,,,,,,,,15.0,,,,,,,,
41,2020-03-12,110:168,97:102,bus,,,,,,,,,,,18.0,,,,,,,,
41,2020-03-12,111:167,86:105,bus,,,,,16.0,10.0,,,,,,,,,,,,,
41,2020-03-12,111:167,110:168,bus,,,12.0,,,,,,,,,,,,,,,,
41,2020-03-12,111:167,111:167,bus,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-12,111:167,111:167,private_transport,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-12,111:167,121:165,bus,,,,,18.0,16.0,,,,,,,,,,,,,
41,2020-03-12,111:167,147:123,bus,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-12,111:167,157:129,bus,,,,,,,,,,,,15.0,,,,,,,
41,2020-03-12,111:167,157:129,private_transport,,,,,,,,,,,,14.0,,,,,,,
41,2020-03-12,111:167,158:128,bus,,,,,,,,,,,,10.0,,,,,,,
41,2020-03-12,111:167,158:128,private_transport,,,,,,,,,,,,10.0,,,,,,,
41,2020-03-12,115:155,121:165,bus,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-12,115:155,121:165,private_transport,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-12,115:155,126:160,bus,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-12,115:155,64:306,private_transport,,,10.0,,,,,,,,,,,,,,,,
