ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-11,100:206,100:206,bus,,,,,,13.0,,,,,12.0,17.0,,,,,,,,,,,
41,2020-03-11,100:206,100:206,private_transport,,14.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-11,100:206,103:203,bus,,,,,,,,14.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,103:203,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,107:207,bus,,,,,,,,,,,,14.0,,,,,,,,,,,
41,2020-03-11,100:206,108:170,bus,,,,,,,,,,,,,,,14.0,,,,,,,,
41,2020-03-11,100:206,108:170,private_transport,,,,,,,,,,,,,,,17.0,,,,,,,,
41,2020-03-11,100:206,126:160,bus,,,,,,,,18.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,128:142,bus,,,,,,12.0,,,,,12.0,,,,,,,,,,,,
41,2020-03-11,100:206,128:142,private_transport,,10.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-11,100:206,143:143,bus,,,,,,14.0,,,,,15.0,,,,,,,,,,,,
41,2020-03-11,100:206,143:143,private_transport,,11.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-11,100:206,156:130,bus,,,,,,,,,,,,,,,,,,15.0,,,,,
41,2020-03-11,100:206,156:130,private_transport,,,,,,,,,,,,,,,,,,19.0,,,,,
41,2020-03-11,100:206,58:303,bus,,,,,,,,,,25.0,,,,,,,,,,,,,
41,2020-03-11,100:206,58:303,private_transport,,,,,,,,,,32.0,,,,,,,,,,,,,
41,2020-03-11,100:206,62:307,private_transport,,,,,,,,33.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,72:411,private_transport,,,,,,,,,,,,,,,45.0,,,,,,,,
41,2020-03-11,100:206,76:314,private_transport,,,,,,,29.0,,,,,,,,,,,,,,,,
41,2020-03-11,100:206,83:108,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-11,100:206,90:117,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,90:117,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,91:116,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-11,100:206,91:116,private_transport,,,,,,,,,,,,,,,,,,11.0,,,,,
41,2020-03-11,100:206,97:102,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,98:217,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,108:170,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-11,101:205,126:160,bus,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,128:142,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,62:307,private_transport,,,,,,,,,16.0,,,,,,,,,,,,,,
41,2020-03-11,101:205,76:314,private_transport,,,,,,,,14.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,83:108,bus,,,,,,,,,,,,,,,13.0,,,,,,,,
41,2020-03-11,101:205,98:217,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,129:141,bus,,,,,14.0,,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,151:119,bus,,,,,,,,,,,,,,,12.0,,,,,,,,
41,2020-03-11,101:205,89:118,bus,,,,,,,,,,,,,,16.0,,,,,,,,,
41,2020-03-11,101:205,89:118,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-11,102:204,90:117,bus,,,,,,,,,,,,10.0,,,,,,,,,,,
41,2020-03-11,102:204,141:145,bus,,,,,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-11,103:203,103:203,bus,,,,,,,,,,41.0,,28.0,,12.0,,,39.0,,,,,,
41,2020-03-11,103:203,103:203,private_transport,17.0,,,,,,,,,,,,,,,,14.0,,,,,,
41,2020-03-11,103:203,58:303,bus,,,,,,,,,,21.0,,12.0,,,,,17.0,,,,,,
41,2020-03-11,103:203,91:116,private_transport,,,,,,,,,,,31.0,,,,,,,,,,,,
41,2020-03-11,103:203,129:141,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-11,103:203,141:145,private_transport,,,,,,,,,,,44.0,,,,,,,,,,,,
41,2020-03-11,103:203,130:140,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-11,103:203,131:139,bus,,,,,,,,,,17.0,,11.0,,,,,15.0,,,,,,
41,2020-03-11,103:203,131:139,private_transport,,,,,,,,,,14.0,,,,,,,,,,,,,
41,2020-03-11,103:203,137:149,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
