ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2019-11-13,101:205,83:108,bus,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-13,101:205,86:105,bus,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-13,101:205,86:105,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,86:105,bus,,,,,,,,14.0,,,,,,,,,,,,,
42,2019-11-13,103:203,86:105,private_transport,,,,,,,,19.0,,,,,,,,,,,,,
42,2019-11-13,103:203,103:203,bus,,,,,,,,,26.0,,,,,,,,,,,,
42,2019-11-13,103:203,103:203,private_transport,,,,,,,16.0,,18.0,,,,,,,,,,,,
42,2019-11-13,103:203,104:202,bus,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-13,103:203,104:202,private_transport,,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-13,103:203,110:168,bus,,,,,,,,,,,26.0,,,,,,,,,,
42,2019-11-13,103:203,110:168,private_transport,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-13,103:203,111:167,bus,,,,,,,,,,,,22.0,,,,,,,,,
42,2019-11-13,103:203,111:167,private_transport,,,,,,,,,,,,80.0,,,,,,,,,
42,2019-11-13,103:203,121:165,bus,,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-13,103:203,121:165,private_transport,,,,,,,,21.0,,,,,,,,,,,,,
42,2019-11-13,103:203,124:162,bus,,,,,,,,,12.0,,,,,,,,,,,,
42,2019-11-13,103:203,131:139,bus,,,,,,,,,19.0,,,,,,,,,,,,
42,2019-11-13,103:203,131:139,private_transport,,,,,,,,,17.0,,,,,,,,,,,,
42,2019-11-13,103:203,138:148,bus,,,,,,,25.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,138:148,private_transport,,,,,,,24.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,160:110,bus,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,160:110,private_transport,,,,,,,15.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,58:303,bus,,,,,,,,,14.0,,,,,,,,,,,,
42,2019-11-13,103:203,58:303,private_transport,,,,,,,,,13.0,,,,,,,,,,,,
42,2019-11-13,103:203,84:107,bus,,,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-13,103:203,84:107,private_transport,,,,,,,,17.0,,,,,,,,,,,,,
42,2019-11-13,103:203,96:111,bus,,,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,96:111,private_transport,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-13,103:203,97:102,bus,,,,11.0,,,,,,,,,,,,,,,,,
42,2019-11-13,104:202,104:202,private_transport,,,,,16.0,,,,,,,,,,,,,,,,
42,2019-11-13,104:202,110:168,private_transport,,,,,29.0,,,,,,,,,,,,,,,,
42,2019-11-13,104:202,111:167,bus,,,,,,,,,,,,,,12.0,,,,,,,
42,2019-11-13,104:202,111:167,private_transport,,,,,,,,,,,,,,10.0,,,,,,,
42,2019-11-13,104:202,121:165,private_transport,,,,,,,,,,,,,,16.0,,,,,,,
42,2019-11-13,104:202,97:102,bus,,,,,,,,,,,,,,,,23.0,,,,,
42,2019-11-13,104:202,97:102,private_transport,,,,,,,,,,,,,,,,32.0,,,,,
42,2019-11-13,104:202,118:152,bus,,,,,,,,,,,15.0,,,,,,,,,,
42,2019-11-13,104:202,118:152,private_transport,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-13,104:202,133:137,private_transport,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-13,104:202,134:136,bus,,,,,,,,,,,,,,,,,,12.0,,,
42,2019-11-13,104:202,134:136,private_transport,,,,,,,,20.0,,,,,,,,,,15.0,,,
42,2019-11-13,104:202,135:135,bus,,,,,,,,,,,,12.0,,,,,,14.0,,,
42,2019-11-13,104:202,135:135,private_transport,,,,,,,,42.0,,,,33.0,,,,,,22.0,,,
42,2019-11-13,104:202,136:150,private_transport,11.0,,,,,,,,,,,,,,,,,,,,
