ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
41,2020-03-05,100:206,108:170,bus,,,,,,,,,,,,,,,20.0,,,,
41,2020-03-05,100:206,109:169,bus,,,,10.0,,,,,,16.0,,,,,,,,,
41,2020-03-05,100:206,129:141,bus,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,100:206,129:141,private_transport,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,100:206,143:143,bus,,,,,,,,,,13.0,,,,,,,,,
41,2020-03-05,100:206,152:134,bus,,,,,,,,,,,,,,,14.0,,,,
41,2020-03-05,100:206,154:132,bus,,,,,,,,,12.0,,,,,,13.0,,,,
41,2020-03-05,100:206,154:132,private_transport,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,100:206,85:106,bus,,,,,,,,,,,,,,,,,,19.0,
41,2020-03-05,100:206,85:106,private_transport,,,,,,,,,,,,,,,,,,11.0,
41,2020-03-05,100:206,88:103,bus,,,,,,,,,,,,,,,,,,10.0,
41,2020-03-05,100:206,90:117,bus,,,,,,,,,,,,,,,,,,34.0,
41,2020-03-05,100:206,90:117,private_transport,,,,,,,,,,,,,,,,,,18.0,
41,2020-03-05,100:206,98:217,bus,,,,18.0,,,,,,,,,,,,,,,
41,2020-03-05,101:205,108:170,private_transport,,,,,,,,,,,,,,,,,,,11.0
41,2020-03-05,101:205,129:141,bus,,,,,,,,,,17.0,,,,,,,,,10.0
41,2020-03-05,101:205,129:141,private_transport,,,,,,,,,,13.0,,,,,,,,,
41,2020-03-05,101:205,152:134,bus,,,,,,,,,11.0,,,,11.0,,,,,,
41,2020-03-05,101:205,101:205,bus,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-05,101:205,110:168,bus,,,,,36.0,,,,,,,,,,,,,,
41,2020-03-05,101:205,122:164,bus,,,,,,,11.0,,,,,,,,,,,,
41,2020-03-05,101:205,126:160,bus,,,,,,12.0,,,,,,,,,,,,,
41,2020-03-05,101:205,127:159,private_transport,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-05,101:205,140:146,bus,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-05,101:205,146:124,bus,,,,,,,,,,,,,,,22.0,,,,
41,2020-03-05,101:205,146:124,private_transport,,,,,,,,,,,,,,,15.0,,,,
41,2020-03-05,101:205,149:121,bus,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,101:205,151:119,bus,,,,,,,18.0,,,,,,,,,,,,
41,2020-03-05,101:205,151:119,private_transport,,,,,,,11.0,,,,,,,,,,,,
41,2020-03-05,101:205,153:133,bus,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-05,101:205,83:108,bus,,,,,,,14.0,,,11.0,,,,,,,,,
41,2020-03-05,101:205,83:108,private_transport,,,,,,,14.0,,,,,,,,,,,,
41,2020-03-05,101:205,87:104,bus,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-05,101:205,91:116,bus,,10.0,,,,,,,,,,,,,,,,,
41,2020-03-05,101:205,97:102,bus,,,,,,,15.0,,,,,,,,,,,,
41,2020-03-05,102:204,110:168,bus,,,,,19.0,,,,,,,,,,,,,,
41,2020-03-05,102:204,110:168,private_transport,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-05,103:203,129:141,private_transport,,,,,,,,,,,,,,,10.0,,,,
41,2020-03-05,103:203,61:413,private_transport,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,104:202,140:146,private_transport,,,,,,,,,,,,18.0,,,,,,,
41,2020-03-05,104:202,116:154,bus,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-05,104:202,116:154,private_transport,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-05,104:202,134:136,bus,,,,,,,,,,,,12.0,,,,,,,
41,2020-03-05,104:202,139:147,bus,,,,,,,,,,,,14.0,,,,,,,
41,2020-03-05,104:202,141:145,bus,,,,,,,,,,,,19.0,,,,,,,
41,2020-03-05,104:202,141:145,private_transport,,,,,,,,,,,,19.0,,,,,,,
41,2020-03-05,106:208,96:111,bus,,,,,,,,,,,,,,,11.0,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,,18.0,,,,
41,2020-03-05,107:207,109:169,bus,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-05,107:207,109:169,private_transport,,,,10.0,,,,,,10.0,,,,,,,,,
41,2020-03-05,107:207,143:143,private_transport,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,107:207,152:134,bus,,,,,,,,,,,,,,,15.0,,,,
41,2020-03-05,107:207,85:106,bus,,,,,,,,,,,,,,,,,,12.0,
41,2020-03-05,107:207,90:117,bus,,,,,,,,,,,,,,,,,,27.0,
41,2020-03-05,107:207,90:117,private_transport,,,,,,,,,,,,,,,,,,10.0,
41,2020-03-05,107:207,98:217,bus,,,,,,,,,,17.0,,,,,,,,,
41,2020-03-05,107:207,151:119,bus,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,107:207,83:108,bus,,,,,,,,,,11.0,,,,,,,,,
41,2020-03-05,107:207,128:142,bus,,,,11.0,,,,,,10.0,,,,,,,,,
41,2020-03-05,108:170,108:170,bus,,,,,,,,,,13.0,,,,,14.0,,,,
41,2020-03-05,108:170,108:170,private_transport,,,,,,,,,,,,,,,14.0,,,,10.0
41,2020-03-05,108:170,129:141,bus,,,,,,,,,,,,,,,,,,,32.0
41,2020-03-05,108:170,129:141,private_transport,,,,,,,,,,,,,,,,,,,15.0
41,2020-03-05,108:170,152:134,bus,,,,,,27.0,,,16.0,12.0,,,,,,,,,
41,2020-03-05,108:170,152:134,private_transport,,,,,,,,,18.0,,,,,,,,,,
41,2020-03-05,108:170,154:132,bus,,,,,,12.0,,,14.0,,,34.0,,,,,,,
41,2020-03-05,108:170,154:132,private_transport,,,,,,,,,,,,18.0,,,11.0,,,,
41,2020-03-05,108:170,101:205,private_transport,,,,,,,,,,,,,,,,,,,16.0
41,2020-03-05,108:170,126:160,bus,,,,,,14.0,,,,,,,,,,,,,
41,2020-03-05,108:170,127:159,bus,,,,,,34.0,,,17.0,,,,,,,,,,
41,2020-03-05,108:170,127:159,private_transport,,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,108:170,140:146,bus,,,,,,,,,,,,,,,,,,14.0,
41,2020-03-05,108:170,151:119,bus,,,,,,,,,,,,,,,12.0,,,,
41,2020-03-05,108:170,153:133,bus,,,,,,19.0,,,,,,19.0,,,,,,,
41,2020-03-05,108:170,153:133,private_transport,,,,,,,,,,,,13.0,,,,,,,
41,2020-03-05,108:170,87:104,bus,,13.0,,,,,,,,,,,,,,,,,
41,2020-03-05,108:170,139:147,bus,,,,,,,,,,,,,,,,,,11.0,
41,2020-03-05,108:170,141:145,bus,,,,,,,,,,,19.0,,,,,,,,
41,2020-03-05,108:170,141:145,private_transport,,,,,,,,,,,16.0,,,,,,,15.0,
41,2020-03-05,108:170,121:165,bus,,,,,,,,,,,12.0,,,,,,,,
41,2020-03-05,108:170,144:126,private_transport,,10.0,,,,,,,,,,,,,,,,,
