ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-12,100:206,107:207,bus,,,,,,,,,,,,,,,,12.0,12.0,,,,,
41,2019-11-12,100:206,107:207,private_transport,,,,,,,,,,,,,,,,16.0,,,,,,
41,2019-11-12,100:206,111:167,bus,,,,,,,,,,,,,,,,11.0,,,,,,
41,2019-11-12,100:206,121:165,bus,,,,,,,,,,,,,,,,11.0,,,,,,
41,2019-11-12,100:206,143:143,bus,,,,,,,,,,,,,,,,,17.0,,,,,
41,2019-11-12,100:206,157:129,bus,,,,,,,,,,,,,,,,12.0,,,,,,
41,2019-11-12,100:206,45:319,bus,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-12,100:206,83:108,bus,,,,,,,,,,,,,,,40.0,10.0,10.0,,,,,
41,2019-11-12,100:206,83:108,private_transport,,,,,,,,,,,,,,,,10.0,10.0,,,,,
41,2019-11-12,101:205,83:108,bus,,,,,,,,,,,,,,,12.0,,,,,,,
41,2019-11-12,101:205,101:205,bus,,,,,,,,,,,,,,,,,,12.0,,,,
41,2019-11-12,101:205,102:204,bus,,,,,,,,,,,,,,,,,,10.0,,,,
41,2019-11-12,101:205,108:170,bus,,,,,,,,18.0,,,,,,,,,,,,,,
41,2019-11-12,101:205,108:170,private_transport,,11.0,,,,,,,,,,,,,,,,,,,,
41,2019-11-12,101:205,128:142,bus,,,,,,,,,,,,,,,,,12.0,,,,,
41,2019-11-12,101:205,129:141,bus,,,,,,,,,,,,,,,,,,25.0,,,,
41,2019-11-12,101:205,129:141,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,
41,2019-11-12,101:205,146:124,bus,,,,,,,,,,,,,,,,,,17.0,,,,
41,2019-11-12,101:205,146:124,private_transport,,,,,,,,,,,,,,,,,,15.0,,,,
41,2019-11-12,101:205,152:134,bus,,,,,,,,11.0,,,,12.0,,,,,,,,,,
41,2019-11-12,101:205,152:134,private_transport,,,,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-12,101:205,154:132,bus,,,,,,,,11.0,,,,11.0,,,,,,,,,,
41,2019-11-12,101:205,154:132,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,
41,2019-11-12,101:205,98:217,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-12,102:204,146:124,bus,,,,,,,,,,,,,,,,,,14.0,,,,
41,2019-11-12,103:203,103:203,bus,,,,,,,,,,,,,,15.0,,,,,,,,
41,2019-11-12,103:203,103:203,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,
