ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-19,100:206,104:202,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
41,2019-11-19,100:206,104:202,private_transport,,,,,,17.0,,,,,,,,,,,,,,,,,
41,2019-11-19,100:206,110:168,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
41,2019-11-19,100:206,110:168,private_transport,,,,,,20.0,,,,,,,,,,,,,,,,,
41,2019-11-19,100:206,83:108,bus,,,,,,,,,,,,,,,,,,,,,,13.0,
41,2019-11-19,100:206,83:108,private_transport,,,,,,,,,,,,,,,,,,,,,,17.0,
41,2019-11-19,100:206,98:217,bus,,,,,,,,,,,,21.0,,,,,,,,,,10.0,
41,2019-11-19,100:206,98:217,private_transport,,,,,,,,,,,,,,,,,,,,,,14.0,
41,2019-11-19,101:205,122:164,bus,,,,,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-19,101:205,45:319,bus,,,,,,,,34.0,,,,,,,,,,,,,,,
41,2019-11-19,101:205,45:319,private_transport,,,,,,,,22.0,,,,,,,,,,,,,,,
41,2019-11-19,101:205,50:412,private_transport,,,,,,,,,,,,,,,,,,,,,,11.0,
41,2019-11-19,101:205,56:416,private_transport,,,,,,,,,,,,,,39.0,,15.0,,,,,,,
41,2019-11-19,101:205,62:307,private_transport,,,,,,,,33.0,,,,,,,,,,,,,,,
41,2019-11-19,101:205,76:314,bus,,,,,,,,,,,,,,,,26.0,,,,,,,
41,2019-11-19,101:205,76:314,private_transport,,,,,,,,,,,,,,,,28.0,,,,,,,
41,2019-11-19,101:205,84:107,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,101:205,84:107,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-19,101:205,85:106,bus,,,,,,,,,,,,,,,,10.0,,,,,,,
41,2019-11-19,101:205,86:105,bus,,,,,,,12.0,,,,,,,,,,,,,,,,
41,2019-11-19,101:205,94:113,bus,,,,,,,,,,,,,,,,,24.0,,,,,,
41,2019-11-19,101:205,94:113,private_transport,,,,,,,,,,,,,,,,,24.0,,,,,,
41,2019-11-19,102:204,76:314,private_transport,,,,,,,,,,,,,,,,15.0,,,,,,,
41,2019-11-19,102:204,84:107,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
41,2019-11-19,102:204,84:107,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,,
