ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259
41,2020-03-05,101:205,87:104,private_transport,,,,,,,,,,,,,,,21.0,,,
41,2020-03-05,101:205,92:115,private_transport,,,,,,,,,,,,,,,19.0,,,
41,2020-03-05,102:204,126:160,bus,,,,,,,,11.0,,,,,,,,,,
41,2020-03-05,103:203,126:160,bus,,,,,,,,,,,,,23.0,,,,,
41,2020-03-05,103:203,126:160,private_transport,,,,,,,,,,,,,14.0,,,,,
41,2020-03-05,103:203,45:319,bus,,,,,,,,,,,,,31.0,,,,,
41,2020-03-05,103:203,45:319,private_transport,,,,,,,,,,,,,47.0,,,,,
41,2020-03-05,104:202,120:166,bus,,,,,,,16.0,,,,,,,,,,,
41,2020-03-05,104:202,120:166,private_transport,,,,,,,14.0,,,,,,,,,,,
41,2020-03-05,104:202,141:145,private_transport,,,,,,16.0,,,,,,,,,,,,
41,2020-03-05,104:202,99:101,bus,,,,,,,30.0,,,,,,,,,,,
41,2020-03-05,104:202,99:101,private_transport,,,,,,,21.0,,,,,,,,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,12.0,,,,
41,2020-03-05,108:170,126:160,bus,,,,,,,,19.0,,,,,,,,,,
41,2020-03-05,108:170,126:160,private_transport,,,,,,,,15.0,,,,,,,,,,
41,2020-03-05,109:169,109:169,private_transport,,,,,,,,,,,,,,15.0,,,,
41,2020-03-05,109:169,83:108,bus,,,,,,,,,24.0,,,13.0,,,,,,
41,2020-03-05,109:169,83:108,private_transport,,,,,,,,,15.0,,,13.0,,,,,,
41,2020-03-05,109:169,9:509,bus,,,,,,,,,15.0,,,,,,,,,
41,2020-03-05,109:169,9:509,private_transport,,,,,,,,,33.0,,,,,,,,,
41,2020-03-05,110:168,141:145,private_transport,,,,,,22.0,,,,,,,,,,,,
41,2020-03-05,110:168,99:101,bus,,,,,,,48.0,,,,,,,,,,,
41,2020-03-05,110:168,99:101,private_transport,,,,,,,35.0,,,,,,,,,,,
41,2020-03-05,110:168,83:108,bus,,,,,,,,,,,,66.0,,,,,,
41,2020-03-05,110:168,83:108,private_transport,,,,,,,,,,,,62.0,,,,,,
41,2020-03-05,110:168,101:205,bus,,,,,,,,,,,,13.0,,,,,,
41,2020-03-05,110:168,101:205,private_transport,,,,,,,,,,,,13.0,,,,,,
41,2020-03-05,110:168,110:168,bus,,,,,,,,,,,,47.0,,,,,,
41,2020-03-05,110:168,110:168,private_transport,,,,,,,,,,,,60.0,,,,,,
41,2020-03-05,110:168,116:154,bus,,,,,,14.0,,,,,,,,,,,,
41,2020-03-05,110:168,117:153,bus,,,,,,10.0,,,,,,,,,,,,
41,2020-03-05,110:168,118:152,bus,,,,,,29.0,,,,,,,,,,,,
41,2020-03-05,110:168,139:147,private_transport,,,,,,12.0,,,,,,,,,,,,
41,2020-03-05,110:168,140:146,private_transport,,,,,,15.0,,,,,,,,,,,,
41,2020-03-05,110:168,145:125,bus,,,,,,,16.0,,,,,,,,,,,
41,2020-03-05,110:168,145:125,private_transport,,,,,,,13.0,,,,,,,,,,,
41,2020-03-05,110:168,98:217,bus,,,,,,,,,,,,28.0,,,,,,
41,2020-03-05,110:168,98:217,private_transport,,,,,,,,,,,,34.0,,,,,,
41,2020-03-05,111:167,141:145,private_transport,,,,,,13.0,,,,,,,,,,,,
