ProjectID,Date,Origin,Destination,Modo,0600_0659,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2200_2259,2300_2359
42,2020-03-12,120:166,110:168,bus,,19.0,,,,,,19.0,,,,,,,
42,2020-03-12,120:166,110:168,private_transport,,37.0,,,,,,24.0,,,,,,,
42,2020-03-12,120:166,111:167,private_transport,,,,,,,,15.0,,,,,,,
42,2020-03-12,120:166,112:158,private_transport,,,,,,,,10.0,,,,,,,
42,2020-03-12,120:166,114:156,bus,,,10.0,,,,,,,,,,,,
42,2020-03-12,120:166,114:156,private_transport,,,13.0,,,,,31.0,,,,,,,
42,2020-03-12,120:166,120:166,bus,,,,,,,,,,,,,,,18.0
42,2020-03-12,120:166,120:166,private_transport,,,,,,,,,,,,,,,22.0
42,2020-03-12,120:166,126:160,bus,,,,13.0,,,,,,,,,,,
42,2020-03-12,120:166,136:150,private_transport,,,,,,,,,,,,,,,13.0
42,2020-03-12,120:166,144:126,bus,,,,,,,,,,,15.0,,,,
42,2020-03-12,120:166,145:125,bus,,,,,,,,11.0,,,,,,11.0,
42,2020-03-12,120:166,145:125,private_transport,,,,,,,,,,,,,,10.0,
42,2020-03-12,120:166,147:123,private_transport,,,,,,,,26.0,,,,,,,
42,2020-03-12,120:166,151:119,private_transport,,,14.0,,,,,,,,,,,,
42,2020-03-12,120:166,152:134,private_transport,,,10.0,,,,,,,,,,,,
42,2020-03-12,120:166,156:130,bus,,,,,,,,,,14.0,,,,10.0,
42,2020-03-12,120:166,156:130,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-12,120:166,157:129,private_transport,,,,,,,,,,,10.0,,,,
42,2020-03-12,120:166,15:515,private_transport,,,,,104.0,,,,,,,,,,
42,2020-03-12,120:166,160:110,bus,,,,,,,,,,24.0,,,,,
42,2020-03-12,120:166,160:110,private_transport,,,,,,,,,,18.0,,,,,
42,2020-03-12,120:166,50:412,private_transport,,,,,,17.0,,,,,,,,,
42,2020-03-12,120:166,58:303,bus,,14.0,,,,,,,,,,,,,
42,2020-03-12,120:166,87:104,bus,,,,,,17.0,,,,,29.0,,,,
42,2020-03-12,120:166,87:104,private_transport,,,,,,30.0,,,,,,,,,
42,2020-03-12,120:166,91:116,bus,,,,,,10.0,,,,,23.0,,,,
42,2020-03-12,120:166,91:116,private_transport,,,,,,13.0,,,,,10.0,,,,
42,2020-03-12,120:166,98:217,bus,,,10.0,,,,,,,,,,,,
42,2020-03-12,120:166,98:217,private_transport,,13.0,,,,,,22.0,,,,,,,
42,2020-03-12,120:166,99:101,bus,,,,,,,15.0,14.0,,,,,,,
42,2020-03-12,121:165,140:146,bus,,,,,,,,,,14.0,,,,,
42,2020-03-12,121:165,140:146,private_transport,,,,,,,,,,18.0,,,,,
42,2020-03-12,121:165,141:145,bus,,,,,,,,,,19.0,,,,,
42,2020-03-12,121:165,87:104,bus,,,,,,,11.0,,,,,,,,
42,2020-03-12,121:165,139:147,private_transport,,,,,,,,,,10.0,,,,,
42,2020-03-12,121:165,154:132,bus,,,,,28.0,,,,,,,,,,
42,2020-03-12,121:165,154:132,private_transport,,,,,12.0,,,,,,,,,,
42,2020-03-12,121:165,85:106,bus,,,,,,,26.0,,,,,,,,
42,2020-03-12,121:165,85:106,private_transport,,,,,,,15.0,,,,,,,,
42,2020-03-12,121:165,89:118,bus,,,,,25.0,,,,,,,,,,
42,2020-03-12,121:165,89:118,private_transport,,,,,18.0,,,,,,,,,,
42,2020-03-12,121:165,90:117,bus,,,,,,,44.0,,,,,,,,
42,2020-03-12,121:165,90:117,private_transport,,,,,,,38.0,,,,,,,,
42,2020-03-12,126:160,160:110,bus,,,,,,,,,,,,12.0,,,
42,2020-03-12,131:139,139:147,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,131:139,118:152,private_transport,,,,,,,,,,12.0,,,,,
42,2020-03-12,134:136,87:104,bus,,11.0,,,,,,,,,,,,,
42,2020-03-12,136:150,104:202,bus,,,,,,,,10.0,,,,,,,
42,2020-03-12,136:150,104:202,private_transport,,,,,,,,16.0,,,,,,,
42,2020-03-12,136:150,110:168,bus,,11.0,,,,,,,,,,,,,
42,2020-03-12,136:150,110:168,private_transport,,,,,,,,17.0,,,,,,,
42,2020-03-12,136:150,120:166,private_transport,,,,,,,,,,,,,,,11.0
42,2020-03-12,136:150,145:125,private_transport,,,,,,,,,,10.0,,,,,
42,2020-03-12,136:150,152:134,bus,,,10.0,,,,,,,,,,,,
42,2020-03-12,136:150,156:130,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,136:150,15:515,private_transport,,,,,31.0,,,,,,,,,,
42,2020-03-12,136:150,87:104,private_transport,,,,,,14.0,,,,,,,,,
42,2020-03-12,137:149,89:118,bus,,,,,11.0,,,,,,,,,,
42,2020-03-12,139:147,109:169,bus,,11.0,,,,,,,,,,,,,
42,2020-03-12,139:147,109:169,private_transport,,16.0,,,,,,,,,,,,,
42,2020-03-12,140:146,106:208,private_transport,,,,,,,,11.0,,,,,,,
42,2020-03-12,140:146,109:169,private_transport,,16.0,,,,,,,,,,,,,
42,2020-03-12,140:146,110:168,private_transport,,10.0,,,,,,,,,,,,,
42,2020-03-12,140:146,144:126,private_transport,,,,,,10.0,,,,,,,,,
42,2020-03-12,140:146,147:123,private_transport,,,,,,,,11.0,,,,,,,
42,2020-03-12,140:146,15:515,private_transport,,,,,30.0,,,,,,,,,,
42,2020-03-12,140:146,87:104,private_transport,,,,,,10.0,,,,,,,,,
42,2020-03-12,140:146,98:217,private_transport,,22.0,,,,,,,,,,,,,
42,2020-03-12,141:145,83:108,bus,,,,,,,11.0,,,,,,,,
42,2020-03-12,141:145,96:111,private_transport,,,12.0,,,,,,,,,,,,
42,2020-03-12,141:145,140:146,private_transport,,,,,,,,,,,,,,,11.0
42,2020-03-12,141:145,141:145,private_transport,,,,,,,,,,,,,,,15.0
42,2020-03-12,141:145,109:169,bus,,13.0,,,,,,,,,,,,,
42,2020-03-12,141:145,109:169,private_transport,,31.0,,,,,,,,,,,,,
42,2020-03-12,141:145,110:168,bus,,,,,,,,14.0,,,,,,,
42,2020-03-12,141:145,110:168,private_transport,,22.0,,,,,,10.0,,,,,,,
42,2020-03-12,141:145,114:156,private_transport,,,,,,,,10.0,,,,,,,
42,2020-03-12,141:145,120:166,bus,,,,,,,,,,,,,,,10.0
42,2020-03-12,141:145,120:166,private_transport,,,,,,,,,,,,,,,18.0
42,2020-03-12,141:145,126:160,bus,,,,11.0,,,,,,,,,,,
42,2020-03-12,141:145,147:123,private_transport,,,,,,,,12.0,,,,,,,
42,2020-03-12,141:145,152:134,bus,,,10.0,,,,,,,,,,,,
42,2020-03-12,141:145,152:134,private_transport,,,11.0,,,,,,,,,,,,
42,2020-03-12,141:145,15:515,private_transport,,,,,48.0,,,,,,,,,,
42,2020-03-12,141:145,160:110,bus,,,,,,,,,,16.0,,,,,
42,2020-03-12,141:145,50:412,private_transport,,,,,,23.0,,,,,,,,,
42,2020-03-12,141:145,58:303,bus,,20.0,,,,,,,,,,,,,
42,2020-03-12,141:145,87:104,bus,,,,,,,,,,,13.0,,,,
42,2020-03-12,141:145,87:104,private_transport,,,,,,15.0,,,,,14.0,,,,
42,2020-03-12,141:145,91:116,bus,,,,,,13.0,,,,,,,,,
42,2020-03-12,141:145,98:217,bus,,,,,,,11.0,,,,,,,,
42,2020-03-12,141:145,98:217,private_transport,,32.0,,,,,,18.0,,,,,,,
42,2020-03-12,141:145,99:101,bus,,,,,,,26.0,13.0,,,,,,,
42,2020-03-12,141:145,128:142,bus,,,,,,,11.0,,,,,,,,
42,2020-03-12,141:145,93:114,private_transport,,15.0,,,,,,,,,,,,,
42,2020-03-12,145:125,148:122,private_transport,,,,,,,,,,,11.0,,,,
42,2020-03-12,145:125,83:108,bus,,,,,,,12.0,,,,,,,,
42,2020-03-12,145:125,96:111,bus,,,,,,,,,,,,,,12.0,
42,2020-03-12,145:125,141:145,bus,,,,,,,12.0,,,,,,,,
42,2020-03-12,145:125,111:167,private_transport,,,,,,,,,,,11.0,,,,
42,2020-03-12,145:125,114:156,private_transport,10.0,,,,,,,,,,,,,,
42,2020-03-12,145:125,126:160,bus,,,,15.0,,,,,,,,,,,
42,2020-03-12,145:125,160:110,private_transport,,,12.0,,,,,,,,,12.0,,10.0,
42,2020-03-12,145:125,50:412,private_transport,,,,,,22.0,,,,,,,,,
42,2020-03-12,145:125,58:303,bus,,26.0,,,,,,,,,,,,,
42,2020-03-12,145:125,98:217,bus,,,11.0,,,,10.0,,,,,,,,
42,2020-03-12,145:125,98:217,private_transport,,,,,,,10.0,,,,,,,,
42,2020-03-12,145:125,99:101,bus,,,,,,,28.0,,,,,,,,
42,2020-03-12,145:125,99:101,private_transport,,,,,,,14.0,,,,,,,,
42,2020-03-12,145:125,128:142,private_transport,,,,,,,10.0,,,,,,,,
42,2020-03-12,155:131,87:104,bus,,14.0,,,,,,,,,,,,,
42,2020-03-12,156:130,126:160,bus,,,,,,,,,,,,10.0,,,
42,2020-03-12,156:130,144:126,bus,,11.0,,,,,,,,,,,,,
42,2020-03-12,156:130,160:110,bus,,,,,,,,,,,,14.0,,,
42,2020-03-12,156:130,87:104,bus,,42.0,,,,,,,,,,,,,
42,2020-03-12,156:130,87:104,private_transport,,14.0,,,,,,,,,,,,,
42,2020-03-12,156:130,91:116,bus,,18.0,,,,,,,,,,,,,
42,2020-03-12,156:130,91:116,private_transport,,19.0,,,,,,,,,,,,,
42,2020-03-12,157:129,140:146,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,157:129,140:146,private_transport,,,,,,,,,,13.0,,,,,
42,2020-03-12,157:129,141:145,bus,,,,,,,,,,10.0,,,,,
42,2020-03-12,157:129,141:145,private_transport,,,,,,,,,,13.0,,,,,
42,2020-03-12,157:129,139:147,bus,,,,,,,,,,10.0,,,,,
42,2020-03-12,157:129,139:147,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-12,157:129,134:136,bus,,,,,,,,,,10.0,,,,,
42,2020-03-12,157:129,134:136,private_transport,,,,,,,,,,10.0,,,,,
42,2020-03-12,160:110,126:160,private_transport,,,,,,,,,,,,11.0,,,
42,2020-03-12,160:110,145:125,bus,,,,,,,,,,,,12.0,,,
42,2020-03-12,160:110,160:110,bus,,,,,,,,,,,,26.0,,,
42,2020-03-12,160:110,160:110,private_transport,,,,,,,,,,,,15.0,,,
42,2020-03-12,276:144,45:319,bus,,,,,,,,34.0,,,,,,,
42,2020-03-12,276:144,45:319,private_transport,,,,,,,,18.0,,,,,,,
42,2020-03-12,83:108,83:108,bus,,,,,,85.0,,,,,,,,,
42,2020-03-12,83:108,83:108,private_transport,,,,,,37.0,,,,,,,,,
42,2020-03-12,84:107,154:132,bus,,,,,19.0,,,,,,,,,,
42,2020-03-12,84:107,85:106,private_transport,,,,,,,15.0,,,,,,,,
42,2020-03-12,84:107,90:117,bus,,,,,,,22.0,,,,,,,,
42,2020-03-12,85:106,90:117,bus,,,,,,,,,,,,,18.0,,
42,2020-03-12,85:106,90:117,private_transport,,,,,,,,,,,,,13.0,,
42,2020-03-12,86:105,154:132,bus,,,,,11.0,,,,,,,,,,
42,2020-03-12,86:105,90:117,bus,,,,,,,22.0,,,,,,,,
42,2020-03-12,86:105,90:117,private_transport,,,,,,,17.0,,,,,,,,
42,2020-03-12,86:105,88:103,private_transport,,,,,,,10.0,,,,,,,,
42,2020-03-12,88:103,90:117,bus,,,,,,,,,,,,,11.0,,
42,2020-03-12,88:103,90:117,private_transport,,,,,,,,,,,,,10.0,,
42,2020-03-12,90:117,85:106,bus,,,,,,,,,,,,,19.0,,
42,2020-03-12,90:117,85:106,private_transport,,,,,,,,,,,,,13.0,,
42,2020-03-12,90:117,90:117,bus,,,,,,,,,,,,,42.0,,
42,2020-03-12,90:117,90:117,private_transport,,,,,,,,,,,,,32.0,,
42,2020-03-12,91:116,144:126,bus,,11.0,,,,,,,,,,,,,
42,2020-03-12,91:116,87:104,bus,,12.0,,,,,,,,,,,,,
42,2020-03-12,93:114,103:203,private_transport,,,,,,,,11.0,,,,,,,
42,2020-03-12,93:114,138:148,private_transport,,,,,,,,14.0,,,,,,,
42,2020-03-12,94:113,103:203,bus,,,,,,,,19.0,,,,,,,
42,2020-03-12,94:113,103:203,private_transport,,,,,,,,27.0,,,,,,,
42,2020-03-12,94:113,138:148,bus,,,,,,,,43.0,,,,,,,
42,2020-03-12,94:113,138:148,private_transport,,,,,,,,41.0,,,,,,,
42,2020-03-12,95:112,139:147,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,95:112,139:147,private_transport,,,,,,,,,,12.0,,,,,
42,2020-03-12,95:112,118:152,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,95:112,118:152,private_transport,,,,,,,,,,12.0,,,,,
42,2020-03-12,95:112,115:155,bus,,,,,,,,,,11.0,,,,,
42,2020-03-12,95:112,115:155,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-12,95:112,117:153,bus,,,,,,,,,,10.0,,,,,
42,2020-03-12,95:112,117:153,private_transport,,,,,,,,,,11.0,,,,,
42,2020-03-12,96:111,160:110,private_transport,,,,,,,,,,,,12.0,,,
42,2020-03-12,98:217,45:319,bus,,,,,,,,37.0,,,,,,,
42,2020-03-12,98:217,45:319,private_transport,,,,,,,,31.0,,,,,,,
42,2020-03-12,99:101,148:122,private_transport,,,,,,,,,,,46.0,,,,
42,2020-03-12,99:101,83:108,bus,,,,,,,13.0,,,,,,,,
42,2020-03-12,99:101,83:108,private_transport,,,,,,,16.0,,,,,,,,
42,2020-03-12,99:101,108:170,bus,,,11.0,,,,,,,,,,,,
42,2020-03-12,99:101,108:170,private_transport,,,23.0,,,,,,,,,,,,
42,2020-03-12,99:101,96:111,bus,,,17.0,,,,,,,,,,,17.0,
42,2020-03-12,99:101,96:111,private_transport,,,22.0,,,,,,,,,,,,
42,2020-03-12,99:101,141:145,bus,,,,,,,21.0,,,,,,,,
42,2020-03-12,99:101,109:169,private_transport,,,,,,,15.0,,,,,,,,
42,2020-03-12,99:101,110:168,bus,16.0,,,,,,,,,,,,,,
42,2020-03-12,99:101,111:167,private_transport,,,,,,,,,,,24.0,,,,
42,2020-03-12,99:101,114:156,bus,10.0,,,,,,,,,,,,,,
42,2020-03-12,99:101,114:156,private_transport,14.0,,26.0,,,,,,,,,,,,
42,2020-03-12,99:101,120:166,bus,,,,,,,24.0,,,,,,,,
42,2020-03-12,99:101,120:166,private_transport,,,,,,,13.0,11.0,,,,,,,
42,2020-03-12,99:101,126:160,bus,,,,47.0,,,,,,,,,,,
42,2020-03-12,99:101,126:160,private_transport,,,,28.0,,,,,,,,,,,
42,2020-03-12,99:101,145:125,bus,,,,,,,21.0,18.0,,,,,,,
42,2020-03-12,99:101,145:125,private_transport,,,,,,,12.0,,,,,,,,
42,2020-03-12,99:101,147:123,private_transport,17.0,,15.0,,,,,,,,,,,,
42,2020-03-12,99:101,160:110,bus,,,,,,,,,,,,,,17.0,
42,2020-03-12,99:101,160:110,private_transport,,,18.0,,,,,,,,,,,12.0,
42,2020-03-12,99:101,50:412,private_transport,,,,,,79.0,,,,,,,,,
42,2020-03-12,99:101,58:303,bus,,73.0,,,,,,,,,,,,,
42,2020-03-12,99:101,58:303,private_transport,,19.0,,,,,,,,,,,,,
42,2020-03-12,99:101,98:217,bus,10.0,,,,,,21.0,,,,,,,,
42,2020-03-12,99:101,98:217,private_transport,18.0,,15.0,,,,,,,,,,,,
42,2020-03-12,99:101,99:101,bus,,,,,,,80.0,38.0,,,,,,,
42,2020-03-12,99:101,99:101,private_transport,,,,,,,32.0,16.0,,,,,,,
42,2020-03-12,99:101,90:117,bus,,,,12.0,,,,,,,,,,,
42,2020-03-12,99:101,128:142,private_transport,,,,,,,15.0,,,,,,,,
42,2020-03-12,99:101,101:205,private_transport,,,,,,,,,,,,,,10.0,
42,2020-03-12,99:101,107:207,private_transport,,,15.0,,,,,,,,,,,,
42,2020-03-12,99:101,143:143,private_transport,,,,,,,12.0,,,,,,,,
42,2020-03-12,99:101,150:120,private_transport,,,,,,,,,,,12.0,,,,
