ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2019-11-21,102:204,120:166,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,102:204,144:126,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,103:203,122:164,bus,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-21,103:203,122:164,private_transport,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-21,103:203,137:149,bus,,,,,,,,14.0,,,,,10.0,,,,,,
41,2019-11-21,103:203,137:149,private_transport,,,,,,,,15.0,,,,,,,,,,,
41,2019-11-21,103:203,138:148,bus,,,,,,,,,,,,,20.0,,,,,,
41,2019-11-21,103:203,150:120,bus,,,,,,,,20.0,,,,,,,,,,,
41,2019-11-21,103:203,150:120,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-21,103:203,88:103,private_transport,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-21,103:203,90:117,bus,,26.0,,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,90:117,private_transport,,18.0,,,,,,,,,,,,,,,,,
41,2019-11-21,103:203,97:102,bus,,,,26.0,,,,19.0,,,,,,,,,,,
41,2019-11-21,103:203,97:102,private_transport,,,,21.0,,,,,,,,,,,,,,,
41,2019-11-21,104:202,150:120,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-21,104:202,97:102,bus,,,,,,,,,,,,,,23.0,,,,,
41,2019-11-21,104:202,97:102,private_transport,,,,,,,,,,,,,,20.0,,,,,
41,2019-11-21,104:202,110:168,bus,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,110:168,private_transport,,,10.0,,,,,,,,,,,,,,,,
41,2019-11-21,104:202,126:160,bus,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,105:201,90:117,bus,,,,,26.0,,,,,,,,,,,,,,
41,2019-11-21,105:201,90:117,private_transport,,,,,14.0,,,,,,,,,,,,,,
41,2019-11-21,106:208,90:117,private_transport,,,,,10.0,,,,,,,,,,,,,,
41,2019-11-21,106:208,107:207,bus,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-21,106:208,112:158,bus,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-21,106:208,85:106,bus,,,,,13.0,,,,,,,,,,,,,,
41,2019-11-21,107:207,107:207,bus,,,,16.0,,,,,,,,,,,,,,,
41,2019-11-21,107:207,107:207,private_transport,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,107:207,112:158,bus,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-21,107:207,112:158,private_transport,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,107:207,106:208,bus,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-21,108:170,97:102,bus,,,,,,,,,25.0,,,,,,,,,,
41,2019-11-21,108:170,97:102,private_transport,,,,,,,,,18.0,,,,,,,,,,
41,2019-11-21,108:170,134:136,private_transport,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-21,108:170,135:135,bus,,,,,,,,17.0,,,,,,,,,,,
41,2019-11-21,109:169,144:126,bus,,,,,,,,,,11.0,,,,,,,,,
41,2019-11-21,109:169,90:117,bus,,,,,,,,,34.0,,,,,,24.0,,,,
41,2019-11-21,109:169,90:117,private_transport,,,,,,,,,28.0,,,,,,,,,,
41,2019-11-21,109:169,85:106,bus,,,,,,,,,,,,,,,21.0,,,,
41,2019-11-21,109:169,108:170,bus,,,,14.0,,,,,,,,,,,,,,,
41,2019-11-21,109:169,109:169,bus,,,,,,,,,10.0,,,10.0,,,,,,,
41,2019-11-21,109:169,109:169,private_transport,,,,,10.0,,,,,,,,,,,,,,
41,2019-11-21,109:169,121:165,bus,,,,,,,,,,,16.0,,,,,,,,
41,2019-11-21,109:169,56:416,private_transport,,,,,,,,,,,24.0,,,,,,,,
41,2019-11-21,109:169,84:107,bus,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,109:169,84:107,private_transport,,,,,,,,,,,11.0,,,,,,,,
41,2019-11-21,109:169,87:104,bus,,,,,,,,,,14.0,,,,,,,,,
41,2019-11-21,109:169,87:104,private_transport,,,,,,,,,,12.0,,,,,,,,,
41,2019-11-21,109:169,95:112,bus,,,,12.0,,,,,,,,,,,,,,,
41,2019-11-21,110:168,144:126,bus,,,,,,,,,,23.0,,,,,,,,,
41,2019-11-21,110:168,90:117,bus,,,,,,,,,,,,,,,18.0,,,,
41,2019-11-21,110:168,97:102,bus,,,,,,,,,,,,,,40.0,,,,,
41,2019-11-21,110:168,97:102,private_transport,,,,,,,,,,,,,,28.0,,,,,
41,2019-11-21,110:168,110:168,bus,,,28.0,,,,,,,,,,,,,,,,
41,2019-11-21,110:168,110:168,private_transport,,,16.0,,,,,,,,,,,,,,,,
41,2019-11-21,110:168,126:160,bus,,,,,,,,,,,,,,14.0,,,,,
41,2019-11-21,110:168,126:160,private_transport,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-21,110:168,85:106,bus,,,,,,,,,,,,,,,11.0,,,,
41,2019-11-21,110:168,56:416,private_transport,,,,,,,,,,,138.0,,,,,,,,
41,2019-11-21,110:168,87:104,bus,,,,,,,,,,71.0,,,,,,,,,
41,2019-11-21,110:168,87:104,private_transport,,,,,,,,,,17.0,,,,,,,,,
41,2019-11-21,110:168,104:202,bus,,,20.0,,,,,,,,,,,,,,,,
41,2019-11-21,110:168,104:202,private_transport,,,12.0,,,,,,,,,,,,,,,,
41,2019-11-21,110:168,91:116,bus,,,,,,,,,,46.0,,,,,,,,,
41,2019-11-21,110:168,91:116,private_transport,,,,,,,,,,14.0,,,,,,,,,
41,2019-11-21,110:168,92:115,bus,,,,,,,,,,16.0,,,,,,,,,
41,2019-11-21,111:167,138:148,bus,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,111:167,126:160,bus,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,111:167,101:205,bus,,,,,,,,,,,28.0,,,,,,,,
41,2019-11-21,111:167,101:205,private_transport,,,,,,,,,,,16.0,,,,,,,,
41,2019-11-21,111:167,111:167,bus,,,,,,,78.0,,,,,,,,,,,,
41,2019-11-21,111:167,111:167,private_transport,,,,,,,54.0,,,,,,,,,,,,
41,2019-11-21,111:167,129:141,bus,,,,,,,,,,,59.0,,,,,,,,
41,2019-11-21,111:167,129:141,private_transport,,,,,,,,,,,22.0,,,,,,,,
41,2019-11-21,111:167,50:412,private_transport,,,,,,40.0,,,,,,,,,,,,,
41,2019-11-21,112:158,107:207,bus,,,,12.0,,,,,,,,,,,,,,,
41,2019-11-21,112:158,112:158,bus,,,,28.0,,,,,,,,,,,,,,,
41,2019-11-21,112:158,106:208,bus,,,,14.0,,,,,,,,,,,,,,,
41,2019-11-21,116:154,97:102,bus,,,,,,,,,18.0,,,,,,,,,,
41,2019-11-21,116:154,87:104,bus,,,,,,,,15.0,,,,,,,,,,,
41,2019-11-21,116:154,87:104,private_transport,,,,,,,,16.0,,,,,,,,,,,
41,2019-11-21,116:154,127:159,bus,,,,14.0,,,,,,,,,,,,,,,
41,2019-11-21,116:154,139:147,bus,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-21,116:154,140:146,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,116:154,141:145,bus,,,,17.0,,,,,,,,,,,,,,,
41,2019-11-21,117:153,87:104,private_transport,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-21,117:153,91:116,bus,,,,,,,,10.0,,,,,,,,,,,
41,2019-11-21,117:153,119:151,bus,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-21,117:153,93:114,bus,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-21,118:152,122:164,bus,,,,28.0,,,,,,,,,,,,,,,
41,2019-11-21,118:152,97:102,bus,,,,14.0,,,,,36.0,,,,,,,,,,
41,2019-11-21,118:152,126:160,bus,,,,,,,,,15.0,,,,,,,,,,
41,2019-11-21,118:152,87:104,bus,,,,,,,,14.0,,,,,,,,,,,
41,2019-11-21,118:152,87:104,private_transport,,,,,,,,20.0,,,,,,,,,,,
41,2019-11-21,118:152,91:116,bus,,,,,,,,13.0,,,,,,,,,,,
41,2019-11-21,118:152,127:159,bus,,,,18.0,,,,,,,,,,,,,,,
41,2019-11-21,118:152,140:146,private_transport,,,,14.0,,,,,,,,,,,,,,,
41,2019-11-21,118:152,141:145,bus,,,,22.0,,,,,,,,,,,,,,,
41,2019-11-21,118:152,119:151,bus,,,,,,,,,17.0,,,,,,,,,,
41,2019-11-21,118:152,93:114,bus,,,,15.0,,,,,,,,,,,,,,,
41,2019-11-21,119:151,119:151,bus,,,,,,,,,14.0,,,,,,,,,,
41,2019-11-21,119:151,117:153,bus,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-21,119:151,118:152,bus,,,,,,,,,16.0,,,,,,,,,,
41,2019-11-21,119:151,136:150,bus,,,,,,,,,12.0,,,,,,,,,,
41,2019-11-21,119:151,136:150,private_transport,,,,,,,,,11.0,,,,,,,,,,
41,2019-11-21,120:166,120:166,bus,,,,19.0,,,,,,,,,,,,,,,
41,2019-11-21,120:166,120:166,private_transport,,,,18.0,,,,,,,,,,,,,,,
41,2019-11-21,120:166,90:117,bus,,,,,,,,,25.0,,,,,,,,,,
41,2019-11-21,120:166,90:117,private_transport,,,,,,,,,24.0,,,,,,,,,,
41,2019-11-21,120:166,85:106,bus,,,,,,,,,16.0,,,,,,,,,,
41,2019-11-21,120:166,141:145,bus,,,,13.0,,,,,,,,,,,,,,,
41,2019-11-21,120:166,141:145,private_transport,,,,,,,,,,,,,,11.0,,,,,
41,2019-11-21,120:166,136:150,bus,,,,17.0,,,,,,,,,,,,,,,
41,2019-11-21,120:166,159:127,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,121:165,144:126,bus,,,14.0,,,,,,,,,,,,,,,,
41,2019-11-21,121:165,137:149,bus,,,,,,,,,12.0,,,,,,,,,,
41,2019-11-21,121:165,137:149,private_transport,,,,,,,,12.0,14.0,,,,,,,,10.0,,
41,2019-11-21,121:165,150:120,bus,,,,29.0,,,,,,,,,,,,,,,
41,2019-11-21,121:165,150:120,private_transport,,,,24.0,,,,,,,,,,,,,,,
41,2019-11-21,121:165,88:103,bus,,,,,,,,11.0,,,,,,,,,,,
41,2019-11-21,121:165,88:103,private_transport,,,,,10.0,,,,,,,,,,,,,,
41,2019-11-21,121:165,90:117,bus,,,,,41.0,,,37.0,,,,,,,,,,,
41,2019-11-21,121:165,90:117,private_transport,,,,,32.0,,,22.0,,,,,,,,,,,
41,2019-11-21,121:165,97:102,bus,,,,11.0,,,,33.0,14.0,,,,,,,,,,
41,2019-11-21,121:165,97:102,private_transport,,,,,,,,28.0,28.0,,,,,,,,,,
41,2019-11-21,121:165,110:168,bus,,,,,,,26.0,,,,,,,,,,,,
41,2019-11-21,121:165,110:168,private_transport,,,,,,,13.0,,,,,,,,,,,,
41,2019-11-21,121:165,85:106,bus,,,,,15.0,,,15.0,,,,,,,,,,,
41,2019-11-21,121:165,85:106,private_transport,,,,,20.0,,,,,,,,,,,,,,
41,2019-11-21,121:165,134:136,bus,,,,,14.0,,,,,,,,,,,,,,
41,2019-11-21,121:165,109:169,bus,,,,,,,,,,,,,,,,,13.0,,
41,2019-11-21,121:165,121:165,bus,,,,,,38.0,,75.0,38.0,,32.0,,,,36.0,,11.0,19.0,
41,2019-11-21,121:165,121:165,private_transport,,,,33.0,,12.0,,64.0,58.0,,16.0,,,,17.0,,22.0,16.0,
41,2019-11-21,121:165,84:107,bus,,,,13.0,,21.0,,31.0,16.0,,,,,,21.0,,10.0,15.0,
41,2019-11-21,121:165,84:107,private_transport,,,,14.0,,,,14.0,23.0,,,,,,13.0,,14.0,14.0,
41,2019-11-21,121:165,95:112,bus,,,,,,19.0,,,,,,,,,,,,,
41,2019-11-21,121:165,95:112,private_transport,,,,,,21.0,,,,,,,,,,,,,
41,2019-11-21,121:165,50:412,private_transport,,,,,,64.0,,,,,,,,,,,,,
41,2019-11-21,121:165,139:147,bus,,,,,19.0,,,,,,,,,,,,,,
41,2019-11-21,121:165,139:147,private_transport,,,,,11.0,,,,,,,,,,,,,,
41,2019-11-21,121:165,140:146,bus,21.0,,,,41.0,,,,,,30.0,,,,,,,,
41,2019-11-21,121:165,140:146,private_transport,22.0,,,,20.0,,,,,,,,,,,23.0,,,
41,2019-11-21,121:165,141:145,bus,14.0,,,,54.0,,,,,,32.0,,,,,18.0,,,
41,2019-11-21,121:165,141:145,private_transport,15.0,,,,19.0,,,,,,15.0,,,,,23.0,,,
41,2019-11-21,121:165,159:127,bus,,,33.0,,,,,,,,,,,,,,,,
41,2019-11-21,121:165,113:157,bus,,,,,,11.0,,,,,,,,,,,,,
41,2019-11-21,121:165,145:125,bus,,,,,,,,,,,10.0,,,,,,,,
41,2019-11-21,121:165,276:144,bus,,,,,,,,,,,,,,,,,30.0,,
41,2019-11-21,121:165,276:144,private_transport,,,,,,,,,,,,,,,,,17.0,,
41,2019-11-21,121:165,45:319,bus,,,,16.0,,,,,,,,,,,,,,,
41,2019-11-21,121:165,45:319,private_transport,,,,65.0,,,,,,,,,,,,,,,
41,2019-11-21,121:165,76:314,private_transport,,,,,,,,,,,,,,,,,,66.0,
41,2019-11-21,121:165,86:105,bus,,,,13.0,,,,33.0,,,15.0,,,,28.0,,10.0,,
41,2019-11-21,121:165,86:105,private_transport,,,,22.0,,,,16.0,16.0,,18.0,,,,10.0,,15.0,,
41,2019-11-21,121:165,98:217,bus,,,,,,,22.0,,,,,,,,,,34.0,,
41,2019-11-21,121:165,98:217,private_transport,,,,,,,17.0,,,,,,,,,,13.0,,
41,2019-11-21,122:164,86:105,bus,,,,,,,,,,,,,,10.0,,,,,
41,2019-11-21,122:164,153:133,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,122:164,154:132,bus,,,,10.0,,,,,,,,,,,,,,,
41,2019-11-21,122:164,61:413,bus,,,,,,,19.0,,,,,,,,,,,,
41,2019-11-21,122:164,61:413,private_transport,,,,,,,11.0,,,,,,,,,,,,
41,2019-11-21,123:163,87:104,bus,,,,,,,,,,10.0,,,,,,,,,
41,2019-11-21,123:163,87:104,private_transport,,,,,,,,,,16.0,,,,,,,,,
41,2019-11-21,124:162,101:205,bus,,,,,,,,,,,,,,,11.0,,,,
41,2019-11-21,124:162,129:141,bus,,,,,,,,,,,,,,,24.0,,,,
41,2019-11-21,124:162,129:141,private_transport,,,,,,,,,,,,,,,16.0,,,,
41,2019-11-21,126:160,120:166,private_transport,,,,,,,,,,,,,,,,10.0,,,
41,2019-11-21,126:160,144:126,private_transport,,,,,,,,,,,,,,,,,13.0,,
