ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
41,2019-11-13,100:206,100:206,bus,,,,,,12.0,,,,,,,,,,,,,,,,,,
41,2019-11-13,100:206,107:207,bus,,,,,,16.0,,,,,,,,,,,,,,,,,,
41,2019-11-13,100:206,109:169,bus,,,,,,,,,,,,,,,,,,,,13.0,,,,
41,2019-11-13,100:206,109:169,private_transport,,,,,,,,,,,,,,,,,,,,15.0,,,,
41,2019-11-13,100:206,83:108,bus,,,,,,,,,,,,,,,,,,,,14.0,,,,
41,2019-11-13,100:206,83:108,private_transport,,,,,,,,,,,,,,,,,,,,22.0,,,,
41,2019-11-13,101:205,109:169,bus,,,,,,,,,,,,12.0,,,,,,,,,,,,
41,2019-11-13,101:205,83:108,bus,,,,,,,,,30.0,,,,,,,,,,,,,,,
41,2019-11-13,101:205,83:108,private_transport,,,,,,,,,23.0,,,,,,,,,,,,,,,
41,2019-11-13,101:205,111:167,bus,,,,,,,,,12.0,,,,,,,,,,,,,,,
41,2019-11-13,101:205,121:165,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2019-11-13,101:205,124:162,bus,,,,,,10.0,,,,,,,,,,,,,,,,,,
41,2019-11-13,101:205,127:159,bus,,,,,,,,,,,,,,,,13.0,,,,,,,,
41,2019-11-13,101:205,137:149,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,,
41,2019-11-13,101:205,149:121,bus,,,,,,10.0,,,22.0,,,,,,,,,,,,,,,
41,2019-11-13,101:205,152:134,bus,,,,,,,,,,,,,,,,16.0,,,,,,,,
41,2019-11-13,101:205,152:134,private_transport,,,,,,,,,,,,,,,,19.0,,,,,,,,
41,2019-11-13,101:205,159:127,bus,,,,,,10.0,,,,,,,,,,,,,,,,,,
