ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-04,101:205,129:141,bus,,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-04,101:205,129:141,private_transport,,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-04,101:205,151:119,bus,,,,,,,,,,,,,,,,,,12.0,,,
42,2020-03-04,101:205,76:314,bus,,,,,,,,,26.0,,,,,,,,,,,,
42,2020-03-04,101:205,76:314,private_transport,,,,,,,,,15.0,,,,,,,,,,,,
42,2020-03-04,101:205,96:111,bus,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,101:205,96:111,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,103:203,96:111,bus,,,,,,17.0,,,,,,,,,,,,,,,
42,2020-03-04,103:203,103:203,bus,,,,,,,,,,29.0,,,,,,,,,,,
42,2020-03-04,103:203,103:203,private_transport,,,,,,,,,,15.0,,,,,,,,,,,
42,2020-03-04,103:203,108:170,bus,,,,,,15.0,,,,,,,,,,,,,,,
42,2020-03-04,103:203,122:164,bus,,,,,,,,,,,,,,,,,,,15.0,,
42,2020-03-04,103:203,123:163,bus,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-04,103:203,123:163,private_transport,,,,,,,,,,,,,,,,,,,10.0,,
42,2020-03-04,103:203,127:159,bus,,,,,,,,,,,,,,,,,,,14.0,,
42,2020-03-04,103:203,131:139,bus,,,,,,,,,,18.0,,,,,,,,,,,
42,2020-03-04,103:203,160:110,bus,,,,,,25.0,,,,,,,,,,,,,,,
42,2020-03-04,103:203,45:319,bus,,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-04,103:203,45:319,private_transport,,,,,12.0,,,,,,16.0,,,,,,,,,,
42,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,,25.0,,,,,,,,,,
42,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,,34.0,,,,,,,,,,
42,2020-03-04,103:203,87:104,bus,,,,,,,,,,,,26.0,33.0,,,,,,,,
42,2020-03-04,103:203,87:104,private_transport,,,,,,,,,,,,15.0,32.0,,,,,,,,
42,2020-03-04,103:203,91:116,bus,,,,,,,,,,,,19.0,,,,,,,,,
42,2020-03-04,103:203,91:116,private_transport,,,,,,,,,,,,14.0,,,,,,,,,
42,2020-03-04,103:203,92:115,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2020-03-04,103:203,97:102,bus,,,,,,,,,,,,,,,,,,,19.0,,
42,2020-03-04,108:170,96:111,bus,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,108:170,96:111,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-04,108:170,160:110,bus,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,108:170,160:110,private_transport,,,,,,,,,,,,11.0,,,,,,,,,
42,2020-03-04,108:170,139:147,bus,,,,,,,,15.0,,,,,,,,,,,,,
42,2020-03-04,108:170,140:146,bus,,,,,,,,22.0,,,,,,,,,,,,,
42,2020-03-04,108:170,140:146,private_transport,,,,,,,,13.0,,,,,,,,,,,,,
42,2020-03-04,108:170,141:145,bus,,,,,,,,16.0,,,,,,,,,,,,,
42,2020-03-04,109:169,91:116,bus,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,109:169,private_transport,,14.0,,,,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,116:154,bus,,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-04,109:169,118:152,bus,,,,,,,,,,,13.0,,,,,,,,,,
42,2020-03-04,109:169,133:137,bus,,,,,22.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,133:137,private_transport,,,,,20.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,134:136,bus,,,,,13.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,134:136,private_transport,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,144:126,bus,,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-04,109:169,83:108,private_transport,18.0,,,,,,,,,,,,,,,,,,,,
42,2020-03-04,110:168,133:137,private_transport,,,,,12.0,,,,,,,,,,,,,,,,
42,2020-03-04,111:167,96:111,bus,,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-04,113:157,45:319,bus,,,,,,,,,,,,,,,15.0,,,,,,
42,2020-03-04,113:157,48:301,private_transport,,,,,,,,,,45.0,,,,,,,,,,,
