ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
42,2020-03-11,100:206,100:206,bus,,,,18.0,,,,,,,,,,,,,,,,
42,2020-03-11,100:206,100:206,private_transport,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,101:205,101:205,bus,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-11,101:205,45:319,bus,,,,,,12.0,,,,,,,,,,,,,,
42,2020-03-11,101:205,45:319,private_transport,,,,,,14.0,,,,,,,,,,,,,,
42,2020-03-11,102:204,146:124,bus,,,,,,11.0,,,,,,,,,,,,,,
42,2020-03-11,103:203,45:319,bus,,,,,,,,,27.0,,,,,,,,,,,
42,2020-03-11,103:203,45:319,private_transport,,,,,,,,,53.0,,,,,,,,,,,
42,2020-03-11,103:203,146:124,private_transport,,,,,,,,,10.0,,,,,,,,,,,
42,2020-03-11,103:203,103:203,bus,,,,,,,,,,34.0,,,,,,,,,,
42,2020-03-11,103:203,103:203,private_transport,,,,,,,,,,20.0,,,,,,,,,,
42,2020-03-11,103:203,104:202,private_transport,,,,,,,,,,,,,,,,25.0,,,,
42,2020-03-11,103:203,110:168,bus,,,,,,,,,,,,,,,,22.0,,,,
42,2020-03-11,103:203,110:168,private_transport,,,,,,,,,,,,,,,,54.0,,,,
42,2020-03-11,103:203,152:134,private_transport,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,103:203,156:130,bus,,,,,,,,,,,,,,,,,,,,26.0
42,2020-03-11,103:203,156:130,private_transport,,,,,,,,,,,,,,,,,,,,29.0
42,2020-03-11,103:203,20:520,private_transport,,,,,,,,,87.0,,,,,,,,,,,
42,2020-03-11,103:203,25:525,private_transport,,,,,,,,,32.0,,,,,,,,,,,
42,2020-03-11,103:203,38:538,private_transport,,,,,,,,,,,12.0,,,,,,,,,
42,2020-03-11,103:203,62:307,private_transport,,,,,,,,,12.0,,,,,,,,,,,
42,2020-03-11,103:203,83:108,bus,,,,,,,,,,,10.0,,,,,,,,,
42,2020-03-11,103:203,9:509,private_transport,,,,,,,99.0,,,,,,,,,,,,,
42,2020-03-11,106:208,118:152,bus,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-11,107:207,100:206,bus,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,107:207,83:108,bus,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-11,107:207,118:152,bus,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-11,107:207,107:207,bus,,,,11.0,,,,,,,,,,,,,,,,
42,2020-03-11,107:207,116:154,bus,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-11,107:207,116:154,private_transport,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-11,107:207,128:142,bus,,,,10.0,,,,,,,,,,,,,,,,
42,2020-03-11,108:170,101:205,bus,,,,,,10.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,45:319,bus,,,,,,31.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,45:319,private_transport,,,,,,24.0,,,,,,,,,,,,,,
42,2020-03-11,108:170,87:104,bus,,,,,,,,,,,,,,,21.0,,,,,
42,2020-03-11,108:170,87:104,private_transport,,,,,,,,,,,,,,,24.0,,,,,
42,2020-03-11,108:170,91:116,bus,,,,,,,,,,,,,,,10.0,,,,,
42,2020-03-11,108:170,92:115,private_transport,,,,,,,,,,,,,,,20.0,,,,,
42,2020-03-11,109:169,83:108,bus,,,,,,,,,,,,,13.0,,,,,,,
42,2020-03-11,109:169,120:166,bus,,,,,,,,,,,,,,,,10.0,,,,
42,2020-03-11,110:168,110:168,bus,,,,,,,,,,,,,121.0,,,,,,,
42,2020-03-11,110:168,110:168,private_transport,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,110:168,98:217,bus,,,,,,,,,,,,,36.0,,,,,,,
42,2020-03-11,112:158,118:152,private_transport,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-11,112:158,116:154,bus,,,,,,,,,,,,,,,,,14.0,,,
42,2020-03-11,112:158,116:154,private_transport,,,,,,,,,,,,,,,,,13.0,,,
42,2020-03-11,112:158,139:147,bus,,,,,,,,,,,,,,,,,10.0,,,
42,2020-03-11,112:158,95:112,bus,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,112:158,95:112,private_transport,,,,,,,,,,,,,,,,,11.0,,,
42,2020-03-11,113:157,110:168,bus,,,,,,,,,,16.0,,,,,,,,,,
42,2020-03-11,113:157,152:134,bus,,,,,,,,,,,15.0,,,,,,,,,
42,2020-03-11,113:157,9:509,private_transport,,,,,,,10.0,,,,,,,,,,,,,
42,2020-03-11,113:157,116:154,bus,,,,,,,,,,,,,11.0,,,,,,,
42,2020-03-11,113:157,116:154,private_transport,,,,,,,,,,,,,12.0,,,,,,,
42,2020-03-11,113:157,120:166,bus,,,,,,,11.0,,,,,,,,,,,,,
42,2020-03-11,113:157,95:112,bus,,,,,,,,,,,,,,,,14.0,,11.0,,
