ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
42,2019-11-20,101:205,108:170,bus,,,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-20,101:205,108:170,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-20,103:203,103:203,bus,,,,,,,,,,,,,,,,,,,,27.0,
42,2019-11-20,103:203,103:203,private_transport,,,,,,,,,,,,,,,,,,,,27.0,
42,2019-11-20,103:203,113:157,bus,,,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-20,103:203,113:157,private_transport,,,,,,,,,14.0,,,,,,,,,,,,
42,2019-11-20,103:203,131:139,bus,,,,,,,,,,,,,,,,,,,,14.0,
42,2019-11-20,103:203,131:139,private_transport,,,,,,,,,,,,,,,,,,,,14.0,
42,2019-11-20,103:203,32:532,private_transport,,,,,,,,,,,,,,12.0,,,,,,,
42,2019-11-20,103:203,45:319,private_transport,,,,,,,,,,,,,,,,,,,,13.0,
42,2019-11-20,103:203,58:303,bus,,,,,,,,,,,,,,,,,,,,16.0,
42,2019-11-20,103:203,58:303,private_transport,,,,,,,,,,,,,,,,,,,,14.0,
42,2019-11-20,103:203,95:112,bus,,,,,,,18.0,,11.0,,,,,,,,,,,,
42,2019-11-20,103:203,95:112,private_transport,,,,,10.0,,17.0,,19.0,,,,,,,,,,,,
42,2019-11-20,103:203,9:509,private_transport,,,,,,,,,,,,,,102.0,,,,,,,
42,2019-11-20,106:208,97:102,bus,,,,,,,,,,,,,,,,14.0,,,,,
42,2019-11-20,107:207,97:102,bus,,,,,,,,,,,,,,,,29.0,,,,,
42,2019-11-20,107:207,97:102,private_transport,,,,,,,,,,,,,,,,20.0,,,,,
42,2019-11-20,107:207,126:160,bus,,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-20,107:207,160:110,bus,,,,12.0,,,,,,,,,,,,,,,,,
42,2019-11-20,107:207,96:111,private_transport,,,,11.0,,,,,,,,,,,,,,,,,
42,2019-11-20,108:170,108:170,bus,,,,,,,34.0,,,,,,,,,,,,,,
42,2019-11-20,108:170,160:110,private_transport,,,,,,,15.0,,,,,,,,,,,,,,
42,2019-11-20,108:170,96:111,bus,,,,,,,16.0,,,,,,,,,,,,,,
42,2019-11-20,108:170,96:111,private_transport,,,,,,,23.0,,,,,,,,,,,,,,
42,2019-11-20,110:168,108:170,private_transport,,,,,,,,,,,,,,,,27.0,,,,,
42,2019-11-20,110:168,160:110,bus,,,,,,,,,,,,,,,,19.0,,,,,
42,2019-11-20,110:168,160:110,private_transport,,,,,,,,,,,,,,,,35.0,,,,,
42,2019-11-20,110:168,96:111,bus,,,,,,,,,,,,,,,,14.0,,,,,
42,2019-11-20,110:168,96:111,private_transport,,,,,,,,,,,,,,,,44.0,,,,,
42,2019-11-20,110:168,101:205,private_transport,,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-20,110:168,156:130,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-20,111:167,103:203,bus,,,,,,,,,,,,,16.0,,,,,,,,
42,2019-11-20,111:167,138:148,bus,,,,,,,,,,,,,27.0,,,,,,,,
42,2019-11-20,111:167,138:148,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,111:167,76:314,private_transport,,,,,,,,,,,,,,,25.0,,,,,,
42,2019-11-20,112:158,97:102,bus,,,,,,,,,,,,,,,,24.0,,,,,
42,2019-11-20,112:158,126:160,bus,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-20,113:157,156:130,bus,,,,,,,,,,,,,,,16.0,,,,,,
42,2019-11-20,113:157,156:130,private_transport,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-20,113:157,139:147,bus,,,,,,,,11.0,,,,,11.0,,,,,,,,
42,2019-11-20,113:157,139:147,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,113:157,140:146,bus,,,,,,,,,,,,,14.0,,,11.0,,,,,
42,2019-11-20,113:157,140:146,private_transport,,,,,,,,,,,,,13.0,,,,,,,,
42,2019-11-20,113:157,141:145,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,113:157,150:120,bus,,,,,,,,,,,,15.0,,,,,,,,,
42,2019-11-20,113:157,155:131,private_transport,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-20,116:154,95:112,bus,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-20,116:154,95:112,private_transport,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-20,116:154,132:138,private_transport,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-20,117:153,119:151,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-20,117:153,136:150,bus,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-20,118:152,113:157,bus,,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-20,118:152,131:139,bus,,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-20,118:152,95:112,bus,,,,,,,,,,,,,,,,,,16.0,,,
42,2019-11-20,118:152,95:112,private_transport,,,,,,,,,,,19.0,,,,,,,17.0,,,
42,2019-11-20,118:152,139:147,private_transport,,,11.0,,,,,,,,,,,,,,,,,,
42,2019-11-20,118:152,132:138,bus,,,,,,,,,,,,,,,,,,13.0,,,
42,2019-11-20,118:152,117:153,bus,,,,,,,,,,,,,,,,,,11.0,,,
42,2019-11-20,119:151,139:147,bus,,,10.0,,,,,,,,,,,,,,,,,,
42,2019-11-20,119:151,116:154,private_transport,,,12.0,,,,,,,,,,,,,,,,,,
42,2019-11-20,119:151,118:152,private_transport,,,14.0,,,,,,,,,,,,,,,,,,
42,2019-11-20,120:166,136:150,private_transport,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-20,120:166,120:166,bus,,,,,,,,,,,,,,,,,,11.0,,,
42,2019-11-20,120:166,120:166,private_transport,,,,,,,,,,,,,,,,,,14.0,,,
42,2019-11-20,121:165,103:203,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,121:165,138:148,bus,,,,,,,,,,,,,41.0,,,,,,,,
42,2019-11-20,121:165,76:314,private_transport,,,,,,,,,,,,,,,55.0,,,,,,
42,2019-11-20,121:165,121:165,bus,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,124:162,103:203,bus,,,,,,,,,,,,,,,,,,,,10.0,
42,2019-11-20,124:162,131:139,private_transport,,,,,,,,,,,,,,,,,,,,10.0,
42,2019-11-20,124:162,95:112,bus,,,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-20,124:162,95:112,private_transport,,,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-20,124:162,9:509,private_transport,,,,,,,,,,,,,,15.0,,,,,,,
42,2019-11-20,124:162,126:160,bus,,,,,,19.0,,,,,,,,,,,,,,,
42,2019-11-20,124:162,140:146,private_transport,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-20,124:162,141:145,private_transport,,,,,,,,,,,13.0,,,,,,,,,,
42,2019-11-20,124:162,127:159,bus,,,,,,38.0,,,,,,,,,,,,,,,
42,2019-11-20,124:162,152:134,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-20,125:161,126:160,bus,,,,,,12.0,,,,,,,,,,,,,,,
42,2019-11-20,126:160,126:160,bus,,,,,,,,,,,52.0,,,,,,,,,,
42,2019-11-20,126:160,126:160,private_transport,,,,,,,,,,,24.0,,,,,,,,,,
42,2019-11-20,126:160,156:130,bus,,,,,,,,,21.0,,,,,,,,,,,,
42,2019-11-20,126:160,76:314,bus,,,,,,13.0,,,,,,,,,,,,,,,
42,2019-11-20,126:160,155:131,bus,,,,,,,,,13.0,,,,,,,,,,,,
42,2019-11-20,126:160,90:117,bus,,,,,,,,,,,18.0,,,,,,,,,,
42,2019-11-20,126:160,90:117,private_transport,,,,,,,,,,,15.0,,,,,,,,,,
42,2019-11-20,127:159,152:134,bus,,,,,,,,,,,14.0,,,,,,,,,,
42,2019-11-20,129:141,127:159,bus,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-20,129:141,152:134,bus,,,,,,19.0,,,,,,,,,,,,,,,
42,2019-11-20,129:141,94:113,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-20,130:140,152:134,bus,,,,,,21.0,,,,,,,,,,,,,,,
42,2019-11-20,130:140,94:113,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
42,2019-11-20,131:139,103:203,bus,,,,,,,,,,,,,,,,,,,,18.0,
42,2019-11-20,131:139,103:203,private_transport,,,,,,,,,,,,,,,,,,,,14.0,
42,2019-11-20,131:139,131:139,bus,,,,,,,,,,,,,,,,,,,,13.0,
42,2019-11-20,131:139,95:112,bus,,,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-20,131:139,95:112,private_transport,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-20,131:139,9:509,private_transport,,,,,,,,,,,,,,48.0,,,,,,,
42,2019-11-20,131:139,140:146,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,131:139,141:145,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,131:139,150:120,bus,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-20,131:139,132:138,bus,,,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-20,131:139,132:138,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
42,2019-11-20,131:139,124:162,private_transport,,,,,,,,,,,,,,,,,,,,10.0,
42,2019-11-20,132:138,156:130,private_transport,,,,,,,,,,,,,,,13.0,,,,,,
42,2019-11-20,132:138,140:146,private_transport,,,,,,,,,,,,,10.0,,,,,,,,
42,2019-11-20,132:138,118:152,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-20,134:136,116:154,bus,,,,,,,,,,,,11.0,,,,,,,,,
42,2019-11-20,134:136,135:135,private_transport,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-20,135:135,116:154,bus,,,,,,,,,,,,17.0,,,,,,,,,
42,2019-11-20,135:135,135:135,bus,,,,,,,,,,,,21.0,,,,,,,,,
42,2019-11-20,135:135,135:135,private_transport,,,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-20,135:135,115:155,bus,,,,,,,,,,,,10.0,,,,,,,,,
42,2019-11-20,136:150,87:104,bus,,,,,,,67.0,,,,,,,,,,,,,,
42,2019-11-20,136:150,92:115,bus,,,,,,,28.0,,,,,,,,,,,,,,
42,2019-11-20,137:149,140:146,private_transport,,,,,,,,,,,28.0,,,,,,,,,,
42,2019-11-20,137:149,141:145,private_transport,,,,,,,,,,,25.0,,,,,,,,,,
42,2019-11-20,139:147,95:112,private_transport,,,,,,,,,,,16.0,,,,,,,12.0,,,
42,2019-11-20,139:147,124:162,private_transport,,,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-20,140:146,139:147,bus,,,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-20,140:146,140:146,private_transport,,,,,,,,,,,,,,,14.0,,,,,,
42,2019-11-20,140:146,141:145,bus,,,,,,,,,,,,,,,16.0,,,,,,
42,2019-11-20,140:146,141:145,private_transport,,,,,,,,,,,,,,,18.0,,,,,,
42,2019-11-20,140:146,124:162,bus,,,,,,,,,,,,,,,,11.0,,,,,
42,2019-11-20,140:146,125:161,bus,,,,,,,,,,,,,,,,12.0,,,,,
42,2019-11-20,141:145,139:147,private_transport,,,,,,,,,,,,,,,13.0,,,,,,
42,2019-11-20,141:145,140:146,bus,,,,,,,,,,,,,,,11.0,,,,,,
42,2019-11-20,141:145,141:145,private_transport,,,,,,,,,,,,,,,23.0,,,,,,
42,2019-11-20,141:145,120:166,bus,,,,,,,,,,,,,,,,,,14.0,,,
42,2019-11-20,141:145,124:162,bus,,,,,,,,,,,,,,,,27.0,,,,,
42,2019-11-20,141:145,124:162,private_transport,,,,,,,,,,,,,,,,24.0,,,,,
42,2019-11-20,141:145,125:161,bus,,,,,,,,,,,,,,,,13.0,,,,,
42,2019-11-20,144:126,45:319,bus,,,,,,29.0,,,,,,,,,,,,,,,
42,2019-11-20,144:126,45:319,private_transport,,,,,,59.0,,,,,,,,,,,,,,,
42,2019-11-20,145:125,140:146,bus,,,,,,,,,,,,,,,,,,11.0,,,
42,2019-11-20,145:125,141:145,bus,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-20,145:125,120:166,bus,,,,,,,,,,,,,,,,,,14.0,,,
42,2019-11-20,151:119,160:110,private_transport,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-20,152:134,108:170,private_transport,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-20,152:134,96:111,bus,,,,,,,15.0,,,,,,,,,,,,,,
42,2019-11-20,152:134,96:111,private_transport,,,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-20,152:134,127:159,bus,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-20,152:134,152:134,bus,,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-20,152:134,152:134,private_transport,,,,,,,,,,,14.0,,,,,,,,,,
42,2019-11-20,153:133,127:159,bus,,,,,,,,,,,11.0,,,,,,,,,,
42,2019-11-20,154:132,152:134,bus,,,,,,,,,,,17.0,,,,,,,,,,
42,2019-11-20,154:132,154:132,bus,,,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-20,156:130,108:170,bus,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-20,157:129,103:203,bus,,,,,,,,,,,,,13.0,,,,,,,,
42,2019-11-20,157:129,103:203,private_transport,,,,,,,,,,,,,12.0,,,,,,,,
42,2019-11-20,157:129,138:148,bus,,,,,,,,,,,,,35.0,,,,,,,,
42,2019-11-20,157:129,76:314,private_transport,,,,,,,,,,,,,,,44.0,,,,,,
42,2019-11-20,158:128,103:203,bus,,,,,,,,,,,,,11.0,,,,,,,,
42,2019-11-20,158:128,138:148,bus,,,,,,,,,,,,,13.0,,,,,,,,
42,2019-11-20,158:128,76:314,private_transport,,,,,,,,,,,,,,,12.0,,,,,,
42,2019-11-20,159:127,141:145,private_transport,,,,,,,,,,,26.0,,,,,,,,,,
42,2019-11-20,160:110,108:170,bus,,,,,,,12.0,,,,,,,,,,,,,,
42,2019-11-20,160:110,108:170,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-20,160:110,96:111,bus,,,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-20,160:110,152:134,bus,,,,,,,16.0,,,,,,,,,,,,,,
42,2019-11-20,160:110,154:132,bus,,,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-20,45:319,108:170,bus,,,,,,,38.0,,,,,,,,,,,,,,
42,2019-11-20,45:319,108:170,private_transport,,,,,,,32.0,,,,,,,,,,,,,,
42,2019-11-20,45:319,113:157,bus,,,,,23.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,113:157,private_transport,,,,,25.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,131:139,bus,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,131:139,private_transport,,,,,10.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,32:532,private_transport,,,,,,,,,,,,,,,,20.0,,,,,
42,2019-11-20,45:319,45:319,bus,,,,,,,,,,105.0,,,,,,,,,,,
42,2019-11-20,45:319,45:319,private_transport,,,,,,,,,,71.0,,,,,,,,,,95.0,
42,2019-11-20,45:319,95:112,bus,,,,,19.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,95:112,private_transport,,,,,59.0,,,,,,,,,,,,,,,,
42,2019-11-20,45:319,9:509,private_transport,,,,,,,,,,,,,,11.0,,120.0,,,,22.0,
42,2019-11-20,45:319,97:102,bus,,,,,,,,,,,,,15.0,,,,,,,,
42,2019-11-20,45:319,97:102,private_transport,,,,,,,,,,,,,14.0,,,,,,,,
42,2019-11-20,45:319,160:110,private_transport,,,,,,,,,,,66.0,,,,,,,,,,
42,2019-11-20,45:319,96:111,private_transport,,,,,,,11.0,,,,31.0,,,,,,,,,,
42,2019-11-20,45:319,156:130,private_transport,,,,,,,,,,,26.0,,,,,,,,,,
42,2019-11-20,45:319,138:148,private_transport,,,,,,,,,,,,,,,,,,10.0,,,
42,2019-11-20,45:319,76:314,private_transport,,,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-20,45:319,139:147,bus,,,,,,,,,,,,,10.0,,,,,,,,
