ProjectID,Date,Origin,Destination,Modo,0100_0159,0200_0259,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059
42,2019-11-12,101:205,83:108,bus,,,,,,16.0,,,,,,,,,,,,,
42,2019-11-12,101:205,83:108,private_transport,,,,,,12.0,,,,,,,,,,,,,
42,2019-11-12,103:203,103:203,bus,,,,,,,,,,,,,,12.0,,16.0,,,
42,2019-11-12,103:203,104:202,private_transport,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,103:203,109:169,bus,,,,,,,,,16.0,,,,,,,,,,
42,2019-11-12,103:203,110:168,bus,,,,,,,,,48.0,,,,,,,,,,
42,2019-11-12,103:203,110:168,private_transport,,,,,,,,,33.0,,,,,,,,,,
42,2019-11-12,103:203,131:139,bus,,,,,,,,,,,,,,,,17.0,,,
42,2019-11-12,103:203,138:148,bus,,,,,,,,,,,,,,12.0,,,,,
42,2019-11-12,103:203,138:148,private_transport,,,,,,,,,,,,,,15.0,,,,,
42,2019-11-12,103:203,58:303,private_transport,,,,,,,,,,,,,,,,11.0,,,
42,2019-11-12,109:169,87:104,bus,,,,,19.0,,,,,,,,,,,,,,
42,2019-11-12,110:168,109:169,bus,,,,,,,,,10.0,,,,,,,,,,
42,2019-11-12,110:168,110:168,bus,,,,,,,,,42.0,,,,,,,,,,
42,2019-11-12,110:168,110:168,private_transport,,,,,,,,,25.0,,,,,,,,,,
42,2019-11-12,110:168,149:121,bus,,,,,,,,,12.0,,,,,,,,,,
42,2019-11-12,111:167,120:166,bus,,,,,,,28.0,,,,,,,,,,,,
42,2019-11-12,111:167,120:166,private_transport,,,,,,,40.0,,,,,,,,,,,,
42,2019-11-12,111:167,141:145,bus,,,,,,,22.0,,,,,,,,,,,,
42,2019-11-12,111:167,141:145,private_transport,,,,,,,28.0,,,,,,,,,,,,
42,2019-11-12,113:157,109:169,bus,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-12,113:157,109:169,private_transport,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-12,113:157,58:303,bus,,,,,,,,,,,,,,,35.0,,,,
42,2019-11-12,113:157,113:157,bus,,,,,,,13.0,,,,,,,,11.0,,,,
42,2019-11-12,113:157,117:153,private_transport,,,,,,,10.0,,,,,,,,,,,,
42,2019-11-12,113:157,118:152,private_transport,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-12,113:157,132:138,private_transport,,,,,,,,,,12.0,,,,,,,,,
42,2019-11-12,113:157,135:135,bus,,,,,,,,19.0,,,,,,,,,,,
42,2019-11-12,113:157,136:150,private_transport,,,,,,,,10.0,,,,,,,,,,,
42,2019-11-12,113:157,137:149,private_transport,,,,,,,,,,,18.0,,,,,,,,
42,2019-11-12,113:157,45:319,bus,,,,,,,38.0,,,,31.0,,,,11.0,,,,
42,2019-11-12,113:157,45:319,private_transport,,,,,,,15.0,,,,21.0,,,,,,,,
42,2019-11-12,113:157,47:320,private_transport,,,,,,,24.0,,,,,,,,,,,,
42,2019-11-12,113:157,76:314,private_transport,,,,,,,12.0,,,,,,,,,,,,
42,2019-11-12,113:157,98:217,bus,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,83:108,bus,,,,,,,,,,19.0,,,,,,,,,
42,2019-11-12,115:155,103:203,bus,,,,,14.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,103:203,private_transport,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,109:169,bus,,,,,,,,,,17.0,,,,,,,,,
42,2019-11-12,115:155,58:303,bus,,,,,13.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,76:314,bus,,,,,11.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,76:314,private_transport,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,98:217,bus,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-12,115:155,98:217,private_transport,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-12,115:155,128:142,bus,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-12,115:155,143:143,bus,,,,,,,,,,13.0,,,,,,,,,
42,2019-11-12,115:155,159:127,bus,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-12,116:154,45:319,private_transport,,,,,,,11.0,,,,,,,,,,,,
42,2019-11-12,116:154,76:314,private_transport,,,,,10.0,,,,,,,,,,,,,,
42,2019-11-12,116:154,122:164,private_transport,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-12,116:154,123:163,private_transport,,,,,,10.0,,,,,,,,,,,,,
42,2019-11-12,116:154,127:159,bus,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-12,116:154,139:147,bus,,,,,,,,,,,,,10.0,,,,,,
42,2019-11-12,116:154,158:128,bus,,,,,,15.0,,,,,,,,,,,,,
42,2019-11-12,116:154,90:117,bus,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-12,116:154,90:117,private_transport,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-12,116:154,97:102,private_transport,,,,,,13.0,,,,,,,,,,,,,
42,2019-11-12,117:153,137:149,bus,,,,,,,,,,,12.0,,,,,,,,
42,2019-11-12,117:153,45:319,bus,,,,,,,19.0,,,,,,,,,,,,
42,2019-11-12,117:153,45:319,private_transport,,,,,,,,,,,15.0,,,,,,,,
42,2019-11-12,117:153,47:320,private_transport,,,,,,,15.0,,,,,,,,,,,,
42,2019-11-12,117:153,158:128,bus,,,,,,11.0,,,,,,,,,,,,,
42,2019-11-12,117:153,158:128,private_transport,,,,,,12.0,,,,,,,,,,,,,
42,2019-11-12,117:153,90:117,bus,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-12,117:153,90:117,private_transport,,,,,,,,,,,,,,,,,,,11.0
42,2019-11-12,117:153,95:112,bus,,,,,,,,,,,,,,10.0,,,,,
42,2019-11-12,118:152,118:152,bus,,,,,,,,,,,,,15.0,,,,,,
