ProjectID,Date,Origin,Destination,Modo,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1900_1959
42,2019-11-12,141:145,141:145,private_transport,,,,,,17.0,,,,,,,,
42,2019-11-12,141:145,126:160,bus,,,,,,,,,,,,,,34.0
42,2019-11-12,141:145,126:160,private_transport,,,,,,,,,,,,,,18.0
42,2019-11-12,141:145,159:127,bus,,,,,,,,,,,20.0,,,
42,2019-11-12,141:145,159:127,private_transport,,,,13.0,,,,,,,15.0,,,
42,2019-11-12,141:145,102:204,bus,,,,,,,,,10.0,,,,,
42,2019-11-12,141:145,136:150,bus,,,,,,,,,,,,13.0,,
42,2019-11-12,141:145,146:124,private_transport,,,,,,,,,11.0,,,,,
42,2019-11-12,141:145,29:529,private_transport,,,,,,,,26.0,,,,,,
42,2019-11-12,141:145,83:108,bus,,,,,,,,,,,,,22.0,
42,2019-11-12,141:145,87:104,bus,,,,,,17.0,,,,,,,,
42,2019-11-12,141:145,91:116,bus,,,,,,11.0,,,,,,,,
42,2019-11-12,141:145,99:101,bus,,,,,,11.0,,,,,,,,
42,2019-11-12,141:145,90:117,bus,,,,,,,,,,,,,,16.0
42,2019-11-12,141:145,160:110,bus,,,,,,,,,,,,,,12.0
42,2019-11-12,141:145,92:115,private_transport,,,,,,10.0,,,,,,,,
42,2019-11-12,144:126,121:165,bus,,,,,12.0,,,,,,,,,
42,2019-11-12,144:126,121:165,private_transport,,,,,15.0,,,,,,,,,
42,2019-11-12,144:126,88:103,bus,,,,,,,13.0,,,,,,,
42,2019-11-12,145:125,141:145,private_transport,,,,,,10.0,,,,,,,,
42,2019-11-12,145:125,29:529,private_transport,,,,,,,,18.0,,,,,,
42,2019-11-12,145:125,145:125,bus,,,,,,10.0,,,,,,,,
42,2019-11-12,147:123,120:166,bus,,,,,,17.0,,,,,,,,
42,2019-11-12,147:123,120:166,private_transport,,,,,,12.0,,,,,,,,
42,2019-11-12,151:119,129:141,private_transport,10.0,,,,,,,,,,,,,
42,2019-11-12,151:119,154:132,bus,,,,23.0,,,,,,,,,,
42,2019-11-12,151:119,89:118,bus,,,,10.0,,,,,,,,,,
42,2019-11-12,151:119,152:134,bus,,,,10.0,,,,,,,,,,
42,2019-11-12,152:134,154:132,bus,,,,21.0,,,,,,,,,,
42,2019-11-12,152:134,89:118,bus,,,,15.0,,,,,,,,,,
42,2019-11-12,156:130,120:166,private_transport,,,,,,,12.0,,,,,,,
42,2019-11-12,156:130,141:145,bus,,,,,,,18.0,,,,,,,
42,2019-11-12,156:130,102:204,bus,,,,,,,10.0,,,,,,,
42,2019-11-12,156:130,99:101,bus,,,,,,,43.0,,,,,,,
42,2019-11-12,156:130,99:101,private_transport,,,,,,,21.0,,,,,,,
42,2019-11-12,158:128,90:117,bus,,,,,,,,,,,,30.0,,
42,2019-11-12,158:128,90:117,private_transport,,,,,,,,,,,,25.0,,
42,2019-11-12,158:128,85:106,private_transport,,,,,,,,,,,,26.0,,
42,2019-11-12,159:127,121:165,bus,,32.0,,,34.0,,,,,,,,,
42,2019-11-12,159:127,121:165,private_transport,,29.0,,,34.0,,,,,,,,,
42,2019-11-12,159:127,84:107,bus,,15.0,,,11.0,,,,,,,,,
42,2019-11-12,159:127,84:107,private_transport,,14.0,,,19.0,,,,,,,,,
42,2019-11-12,159:127,86:105,bus,,21.0,,,19.0,,,,,,,,,
42,2019-11-12,159:127,86:105,private_transport,,20.0,,,27.0,,,,,,,,,
42,2019-11-12,160:110,160:110,bus,,,,,,,,,,,,,16.0,
42,2019-11-12,160:110,145:125,bus,,,,,,,,,,,,,11.0,
42,2019-11-12,276:144,110:168,bus,,,,15.0,,,,,,,,,,
42,2019-11-12,276:144,110:168,private_transport,,,,15.0,,,,,,,,,,
42,2019-11-12,50:412,155:131,private_transport,,,,,,,,,,10.0,,,,
42,2019-11-12,58:303,91:116,private_transport,,,,,,,,,,10.0,,,,
42,2019-11-12,58:303,156:130,private_transport,,,,,,,,,,15.0,,,,
42,2019-11-12,68:315,91:116,private_transport,,,,,,,,,,24.0,,,,
42,2019-11-12,68:315,155:131,private_transport,,,,,,,,,,20.0,,,,
42,2019-11-12,68:315,156:130,private_transport,,,,,,,,,,84.0,,,,
42,2019-11-12,68:315,134:136,private_transport,,,,,,,,,,21.0,,,,
42,2019-11-12,84:107,116:154,bus,,,14.0,,,,,,,,,,,
42,2019-11-12,84:107,118:152,bus,,,11.0,,,,,,,,,,,
42,2019-11-12,84:107,121:165,bus,,,,,,,10.0,,,,,,,
42,2019-11-12,84:107,95:112,bus,,,11.0,,,,,,,,,,,
42,2019-11-12,84:107,86:105,bus,,,,,,,11.0,,,,,,,
42,2019-11-12,86:105,116:154,bus,,,12.0,,,,,,,,,,,
42,2019-11-12,86:105,118:152,private_transport,,,12.0,,,,,,,,,,,
42,2019-11-12,86:105,121:165,bus,,,,,,,15.0,,,,,,,
42,2019-11-12,86:105,139:147,bus,,,12.0,,,,,,,,,,,
42,2019-11-12,86:105,86:105,private_transport,,,,,,,12.0,,,,,,,
42,2019-11-12,87:104,87:104,bus,,,,,20.0,,,,,,,,,
42,2019-11-12,87:104,87:104,private_transport,,,,,26.0,,,,,,,,,
42,2019-11-12,87:104,97:102,bus,,,,,,,42.0,,,,,,,
42,2019-11-12,87:104,97:102,private_transport,,,,,,,11.0,,,,,,,
42,2019-11-12,87:104,88:103,bus,,,,,,,17.0,,,,,,,
42,2019-11-12,87:104,144:126,bus,,,,,13.0,,,,,,,,,
42,2019-11-12,88:103,90:117,bus,,,,,,,,,,,,10.0,,
42,2019-11-12,89:118,129:141,private_transport,16.0,,,,,,,,,,,,,
42,2019-11-12,90:117,87:104,private_transport,,,,,11.0,,,,,,,,,
42,2019-11-12,90:117,127:159,bus,,,,,,,,,,,,13.0,,
42,2019-11-12,90:117,93:114,bus,,,,,,,,,,,,11.0,,
42,2019-11-12,91:116,97:102,bus,,,,,,,17.0,,,,,,,
42,2019-11-12,91:116,99:101,private_transport,,,,,,,11.0,,,,,,,
42,2019-11-12,91:116,88:103,bus,,,,,,,19.0,,,,,,,
42,2019-11-12,92:115,87:104,private_transport,,,,,18.0,,,,,,,,,
42,2019-11-12,92:115,91:116,private_transport,,,,,10.0,,,,,,,,,
42,2019-11-12,92:115,144:126,bus,,,,,11.0,,,,,,,,,
42,2019-11-12,94:113,110:168,bus,,,,10.0,,,,,,,,,,
42,2019-11-12,95:112,45:319,bus,,,,,,,,,52.0,,,,,
42,2019-11-12,95:112,45:319,private_transport,,,,,,,,,35.0,,,,,
42,2019-11-12,96:111,89:118,bus,,,,10.0,,,,,,,,,,
42,2019-11-12,96:111,160:110,bus,,,,,,,,,,,,,12.0,
42,2019-11-12,96:111,160:110,private_transport,,,,,,,,,,,,,10.0,
42,2019-11-12,98:217,120:166,bus,,,,,,14.0,,,,,,,,
42,2019-11-12,98:217,110:168,bus,,,,37.0,,,,,,,,,,
42,2019-11-12,98:217,110:168,private_transport,,,,22.0,,,,,,,,,,
42,2019-11-12,98:217,136:150,bus,,,,,,12.0,,,,,,,,
42,2019-11-12,98:217,98:217,private_transport,,,,15.0,,,,,,,,,,
42,2019-11-12,99:101,120:166,bus,,,,,,,,,24.0,,,,,
42,2019-11-12,99:101,120:166,private_transport,,,,,,11.0,,,30.0,,,,,
42,2019-11-12,99:101,141:145,bus,,,,,,13.0,,,19.0,,,,,
42,2019-11-12,99:101,141:145,private_transport,,,,,,11.0,,,,,,,,
42,2019-11-12,99:101,159:127,bus,,,,28.0,,,,,,,,,,
42,2019-11-12,99:101,159:127,private_transport,,,,18.0,,,,,,,,,,
42,2019-11-12,99:101,136:150,private_transport,,,,,,,,,15.0,,,,,
42,2019-11-12,99:101,146:124,bus,,,,,,,,,46.0,,,,,
42,2019-11-12,99:101,146:124,private_transport,,,,,,,,,10.0,,,,,
42,2019-11-12,99:101,29:529,private_transport,,,,,,,,89.0,,,,,,
42,2019-11-12,99:101,99:101,bus,,,,,,14.0,,,,,,,,
42,2019-11-12,99:101,99:101,private_transport,,,,,,22.0,,,,,,,,
42,2019-11-12,99:101,145:125,private_transport,,,,,,14.0,,,,,,,,
42,2019-11-12,99:101,144:126,bus,,,,12.0,,,,,,,,,,
42,2019-11-12,99:101,137:149,bus,,,,14.0,,,,,,,,,,
