ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-05,100:206,58:303,private_transport,,,,,,,,,,57.0,,,,,,,,,,,,,
41,2020-03-05,100:206,61:413,private_transport,,,,,,,,,,,,,,,,67.0,,,,,,,
41,2020-03-05,100:206,64:306,private_transport,,52.0,,,,,,,,,,,,,55.0,,,,,,,,
41,2020-03-05,101:205,64:306,private_transport,,14.0,,,,,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,58:303,bus,,,,,,,,,,,54.0,,,,,,,,,,,,
41,2020-03-05,103:203,58:303,private_transport,,,,,,,,,,,49.0,,,,,,,,,,,,
41,2020-03-05,103:203,122:164,bus,,,,,,11.0,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,122:164,private_transport,,,,,,14.0,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,124:162,private_transport,12.0,,,,,,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,149:121,private_transport,,,,,,13.0,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,150:120,bus,,,,,,12.0,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,150:120,private_transport,,,,,,14.0,,,,,,,,,,,,,,,,,
41,2020-03-05,103:203,159:127,private_transport,,,,,,,,,,,,,,,,,,32.0,,,,,
41,2020-03-05,104:202,150:120,bus,,,,,,,,,,,,,,,,,,17.0,,,,,
41,2020-03-05,104:202,150:120,private_transport,,,,,,,,,,,,,,,,,,17.0,,,,,
41,2020-03-05,104:202,111:167,bus,,,,,,,,33.0,,,,,,,,,,,,,,,
41,2020-03-05,104:202,111:167,private_transport,,,,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-05,104:202,126:160,bus,,,,,,,,35.0,,,,,,,,11.0,,,,,,,
41,2020-03-05,104:202,126:160,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-05,104:202,138:148,bus,,,,,,,,12.0,,,,,,,,,,,,,,,
41,2020-03-05,104:202,140:146,bus,,,,,,,,,,,,,,,24.0,,,,,,,,
41,2020-03-05,104:202,140:146,private_transport,,,,,,,,,,,,,,,15.0,,,,,,,,
41,2020-03-05,104:202,141:145,bus,,,,,,,,,,,,,,,29.0,,,,,,,,
41,2020-03-05,104:202,141:145,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
41,2020-03-05,104:202,160:110,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-05,104:202,50:412,bus,,,,,,,,,,,,,48.0,,,,,,,,,,
41,2020-03-05,104:202,50:412,private_transport,,,,,,,,,,,,,19.0,,,,,,,,,,
41,2020-03-05,104:202,87:104,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,,
41,2020-03-05,104:202,88:103,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,104:202,88:103,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,,
41,2020-03-05,104:202,90:117,bus,,,,,,,,15.0,,,,,,10.0,,,,,,,,,
41,2020-03-05,104:202,90:117,private_transport,,,,,,,,,,,,,,13.0,,,,,,,,,
41,2020-03-05,104:202,97:102,bus,,,,,,,,,,,,,,,,36.0,,,,,,,
41,2020-03-05,104:202,97:102,private_transport,,,,,,,,,,,,,,,,27.0,,,,,,,
41,2020-03-05,106:208,160:110,bus,,,,,,,,,,,,,,,,,,12.0,,,,,
41,2020-03-05,106:208,107:207,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,,
41,2020-03-05,106:208,47:320,private_transport,,,,,,,,16.0,,,,,,,,,,,,,,,
41,2020-03-05,106:208,76:314,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-05,107:207,58:303,private_transport,,,,,,,,,,42.0,,,,,,,,,,,,,
41,2020-03-05,107:207,61:413,private_transport,,,,,,,,,,,,,,,,49.0,,,,,,,
41,2020-03-05,107:207,64:306,private_transport,,46.0,,,,,,,,,,,,,52.0,,,,,,,,
41,2020-03-05,107:207,160:110,bus,,,,,,,,,,,,,,,,,,13.0,,,,,
41,2020-03-05,107:207,107:207,private_transport,,,,,,,,,,,,,,,,,14.0,,,,,,
41,2020-03-05,107:207,47:320,private_transport,,,,,,,,31.0,,,,,,,,,,,,,,,
41,2020-03-05,107:207,76:314,private_transport,,,,,,,,14.0,,,,,,,,,,,,,,,
41,2020-03-05,107:207,108:170,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
41,2020-03-05,107:207,108:170,private_transport,,,,,,,,,,,,,,,,,,11.0,,,,,
