ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
41,2020-03-11,100:206,103:203,bus,,,,,,14.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,103:203,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,100:206,58:303,private_transport,,,,,,,42.0,,,,,,,,,,,,,,
41,2020-03-11,100:206,68:315,private_transport,,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-11,100:206,76:314,bus,,,,11.0,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,58:303,private_transport,,,,11.0,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,76:314,private_transport,,,,,,35.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,101:205,bus,,,10.0,,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,102:204,bus,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,108:170,bus,,,,,,,,,10.0,,,,,,,,16.0,,,,
41,2020-03-11,101:205,119:151,private_transport,,,,,24.0,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,120:166,private_transport,,,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-11,101:205,126:160,bus,,,,,,,,,,,,,,,12.0,,,,,,
41,2020-03-11,101:205,129:141,bus,,,23.0,,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,129:141,private_transport,,,17.0,,,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,134:136,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,136:150,private_transport,,,,,15.0,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,140:146,bus,,,,,,13.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,141:145,private_transport,,,,,,19.0,,,,,,,,,,,,,,,
41,2020-03-11,101:205,145:125,bus,,,,,,,,,,,,15.0,,,,,,,,,
41,2020-03-11,101:205,145:125,private_transport,,,,,,,,,,,,20.0,,,,,,,,,
41,2020-03-11,101:205,146:124,bus,,,,,,,,,24.0,,,,,,,,,,,,
41,2020-03-11,101:205,151:119,bus,,,,,,,,,,,,21.0,,,,,12.0,,,,
41,2020-03-11,101:205,154:132,bus,,,,,,,,,,,,,,,,,12.0,,,,
41,2020-03-11,101:205,155:131,bus,,,,,11.0,,,,,,,,,,,,,,,,
41,2020-03-11,101:205,155:131,private_transport,,,,,13.0,,,,,,,11.0,,,,,,,,,
41,2020-03-11,101:205,157:129,bus,,,,,,,11.0,,,,,,,,,,,,,,
41,2020-03-11,101:205,61:413,private_transport,,,,,,,,,,,,,,,,,,,56.0,,
41,2020-03-11,101:205,83:108,bus,,,,,,,,18.0,,,,,10.0,,,,,,,,
41,2020-03-11,101:205,97:102,bus,,,,,,,,,,,,,,,28.0,,,,,,
41,2020-03-11,101:205,97:102,private_transport,,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-11,102:204,58:303,private_transport,,,,12.0,,,,,,,,,,,,,,,,,
41,2020-03-11,102:204,76:314,private_transport,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,102:204,136:150,private_transport,,,,,10.0,,,,,,,,,,,,,,,,
41,2020-03-11,102:204,146:124,bus,,,,,,,,,14.0,,,,,,,,,,,,
41,2020-03-11,102:204,154:132,bus,,,,,,,,,,,,,12.0,,,,,,,,
41,2020-03-11,102:204,160:110,bus,,,,,,13.0,,,,,,,,,,,,,,,
41,2020-03-11,102:204,99:101,private_transport,,,,,,,,,10.0,,,,,,,,,,,,
41,2020-03-11,103:203,103:203,bus,,,,,11.0,,,44.0,,,,,,,,,,,,,
41,2020-03-11,103:203,103:203,private_transport,,,,,,,,16.0,,,,,,,,,,,,,
41,2020-03-11,103:203,58:303,bus,,,,,,,,16.0,,,,,,,,,,,,,
41,2020-03-11,103:203,58:303,private_transport,,,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-11,103:203,146:124,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-11,103:203,83:108,bus,,,,,,,,11.0,,,,,,,,,,,,,
41,2020-03-11,103:203,83:108,private_transport,,,,,,,,11.0,,,,,,,,,,,,,
41,2020-03-11,103:203,97:102,bus,,,,,,,,,,,,,,,17.0,,,,,,
41,2020-03-11,103:203,104:202,private_transport,,,,,,,,,,,,,,,,31.0,,,,,
41,2020-03-11,103:203,109:169,bus,,,,,,,,10.0,,,,,,,,,,,,,
41,2020-03-11,103:203,110:168,bus,,,,,,,,,,,,,,,,15.0,,,,,
41,2020-03-11,103:203,110:168,private_transport,,,,,,,,,,,,,,,,47.0,,,,,
41,2020-03-11,103:203,121:165,private_transport,10.0,,,,,,,,,,,,,,,,,,,,
41,2020-03-11,103:203,122:164,bus,,,,,,,,,,,,,,,24.0,,,,,,
41,2020-03-11,103:203,127:159,private_transport,,,,,,,,,,,,,,,11.0,,,,,,
41,2020-03-11,103:203,128:142,bus,,,,,,,,16.0,,,,,,,,,,,,,
41,2020-03-11,103:203,131:139,bus,,,,,,,,22.0,,,,,,,,,,,,,
41,2020-03-11,103:203,138:148,bus,,,,,,,,23.0,,,,,,,,,,,,,
41,2020-03-11,103:203,138:148,private_transport,35.0,,,,,,,20.0,,,,,,,,,,,,,
41,2020-03-11,103:203,147:123,private_transport,,,,,,,,,,,,,,,,16.0,,,,,
41,2020-03-11,103:203,66:316,private_transport,,,,,,,,83.0,,,,,,12.0,,,,,,,
41,2020-03-11,103:203,87:104,bus,,,,,,,10.0,,,,,,,,,,,,,,
41,2020-03-11,103:203,98:217,bus,,,,,,,,,,,,,,11.0,,,,,,,
41,2020-03-11,104:202,138:148,bus,,,,,,,,11.0,,,,,,,,,,,,,
41,2020-03-11,104:202,45:319,bus,,,,,,,,,,,,27.0,,,,,,,,,
41,2020-03-11,104:202,45:319,private_transport,,,,,,,,,,,,19.0,,,,,,,,,
41,2020-03-11,104:202,89:118,bus,,,,,,,,,,11.0,,,,,,,,,,,
41,2020-03-11,107:207,58:303,private_transport,,,,,,,27.0,,,,,,,,,,,,,,
41,2020-03-11,107:207,108:170,bus,,,,,,,,,,,,,13.0,,,,,,,,
41,2020-03-11,107:207,108:170,private_transport,,,,,,,,,,,,,18.0,,,,,,,,
41,2020-03-11,107:207,151:119,private_transport,,,,,,,,,,,,,11.0,,,,,,,,
41,2020-03-11,107:207,61:413,private_transport,,,,,,,,,,21.0,,,,,,,,,,,
41,2020-03-11,107:207,131:139,bus,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,107:207,124:162,private_transport,,,,,,11.0,,,,,,,,,,,,,,,
41,2020-03-11,108:170,58:303,bus,,,,18.0,,,,,,,,,,,,,,,,,
41,2020-03-11,108:170,58:303,private_transport,,,,17.0,,,,,,,,,,,,,,,,,
41,2020-03-11,108:170,76:314,private_transport,,,,,,35.0,,,,26.0,,,,,,,,,,,
41,2020-03-11,108:170,101:205,bus,,,,,,,,,,,,,20.0,,,11.0,,,,,
41,2020-03-11,108:170,102:204,bus,,,,,,10.0,,,,,,,,,,,,,,,
41,2020-03-11,108:170,108:170,bus,,,,,,,,,39.0,,,,,24.0,,10.0,,,,,
41,2020-03-11,108:170,108:170,private_transport,,,,,,,,,,,,,,28.0,,,,,,,
41,2020-03-11,108:170,120:166,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-11,108:170,134:136,bus,,,,,14.0,,,,,,,,,,,,,,,,
41,2020-03-11,108:170,145:125,private_transport,,,,,,,,,12.0,,,,,,,,,,,,
41,2020-03-11,108:170,146:124,bus,,,,,,13.0,,,,,,,,,,,,,,,
41,2020-03-11,108:170,151:119,bus,,,,,,,,,15.0,,,,50.0,17.0,,,,,,,
41,2020-03-11,108:170,151:119,private_transport,,,,,,,,,,,,,19.0,,,,,,,,
41,2020-03-11,108:170,154:132,bus,,,,,,,,,,,,,,13.0,,,,,,,
41,2020-03-11,108:170,154:132,private_transport,,,,,,,,,,,,,,14.0,,,,,,,
41,2020-03-11,108:170,155:131,bus,,,,,,,14.0,,,,,,,,,,,,,,
41,2020-03-11,108:170,61:413,private_transport,,,,35.0,,,,,,,,48.0,,,,,,,,,
41,2020-03-11,108:170,97:102,bus,,,,,,,24.0,,,,,,,,,,,,,,
41,2020-03-11,108:170,160:110,bus,,,,,,,,,,,,,,,,15.0,,,,,
41,2020-03-11,108:170,160:110,private_transport,,,,,,,,,,,,,,,,11.0,,,,,
41,2020-03-11,108:170,99:101,private_transport,,,,,,,,,28.0,,,,,,,,,,,,
