ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-19,101:205,126:160,bus,,,,,,,,,,,,,,19.0,,,,,
40,2019-11-19,101:205,126:160,private_transport,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,102:204,126:160,bus,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,103:203,103:203,bus,,,,,,,,,,,17.0,,,,,,,,
40,2019-11-19,103:203,103:203,private_transport,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-19,103:203,111:167,bus,,,,,26.0,,,,,,,,,,,,,,
40,2019-11-19,103:203,111:167,private_transport,,,,,11.0,,,,,,,,,,,,,12.0,
40,2019-11-19,103:203,127:159,private_transport,,,,,,,,,,,,,,,,,,,12.0
40,2019-11-19,103:203,138:148,bus,,,,,,23.0,,,,,27.0,,,,,,,,
40,2019-11-19,103:203,138:148,private_transport,,,,,,15.0,,,,,19.0,,,,,,,,
40,2019-11-19,103:203,152:134,bus,,,,,,,,,,,,,,,,,,,15.0
40,2019-11-19,103:203,152:134,private_transport,,,,,,,,,,,,,,,,,,,24.0
40,2019-11-19,103:203,153:133,bus,,,,,,,,,,,,,,,,,,,11.0
40,2019-11-19,103:203,153:133,private_transport,,,,,,,,,,,,,,,,,,,15.0
40,2019-11-19,104:202,111:167,bus,,,,,,,,,,,15.0,,,33.0,,,,,
40,2019-11-19,104:202,111:167,private_transport,,45.0,,,,13.0,,,,,17.0,,,68.0,17.0,11.0,,72.0,
40,2019-11-19,104:202,138:148,bus,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-19,104:202,138:148,private_transport,,,,,,12.0,,,,,,,,16.0,,,,,
40,2019-11-19,104:202,104:202,bus,,,,,,,,,,,28.0,,,,18.0,,,,
40,2019-11-19,104:202,104:202,private_transport,,43.0,,,,12.0,,,,,30.0,,,31.0,28.0,,,,
40,2019-11-19,106:208,111:167,bus,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,106:208,110:168,bus,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-19,106:208,110:168,private_transport,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,107:207,111:167,bus,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,107:207,111:167,private_transport,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,107:207,104:202,private_transport,,,,,,,,,,,,,,14.0,,,,,
40,2019-11-19,107:207,110:168,bus,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,107:207,110:168,private_transport,,,,,,,,,,,,,,13.0,,,,,
40,2019-11-19,108:170,137:149,private_transport,,,,,,,63.0,,,,,,,,,,,,
40,2019-11-19,109:169,111:167,bus,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,109:169,111:167,private_transport,,,,,,,,,,,,,10.0,,,,11.0,,
40,2019-11-19,109:169,104:202,bus,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-19,109:169,104:202,private_transport,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-19,109:169,110:168,bus,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-19,109:169,110:168,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,110:168,111:167,bus,,,,,,,,,,,,,,46.0,,,,,
40,2019-11-19,110:168,111:167,private_transport,,,,,,,,,,,,,,49.0,,,,,
40,2019-11-19,110:168,110:168,bus,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,110:168,110:168,private_transport,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,110:168,46:420,private_transport,,,,,111.0,,,,,,,,,,,,,,
40,2019-11-19,111:167,126:160,bus,,,,,,,,,,,,,,,63.0,,,,
