ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959
40,2019-11-12,143:143,126:160,bus,,,11.0,,,,,,,,,,
40,2019-11-12,143:143,109:169,bus,,,,,,,,,,10.0,,,
40,2019-11-12,143:143,144:126,bus,,10.0,,,,,,,,,,,
40,2019-11-12,143:143,107:207,bus,,,,,,,,,11.0,,,,
40,2019-11-12,143:143,90:117,bus,,,10.0,,,,,,,,,,
40,2019-11-12,144:126,121:165,private_transport,,,13.0,,,,,,,,,,
40,2019-11-12,144:126,159:127,bus,,,,,,,,13.0,,,16.0,,
40,2019-11-12,144:126,84:107,private_transport,,,12.0,,,,,,,,,,
40,2019-11-12,144:126,86:105,bus,,,10.0,,,,,,,,,,
40,2019-11-12,144:126,86:105,private_transport,,,12.0,,,,,,,,,,
40,2019-11-12,147:123,128:142,bus,,,,11.0,,,,,,,,,
40,2019-11-12,147:123,143:143,bus,,,,13.0,,,,,,,,,
40,2019-11-12,147:123,100:206,bus,,,,11.0,,,,,,,,,
40,2019-11-12,147:123,107:207,private_transport,,,,10.0,,,,,,,,,
40,2019-11-12,147:123,76:314,bus,,,,11.0,,,,,,,,,
40,2019-11-12,149:121,83:108,bus,,,,,,,,,,47.0,,,
40,2019-11-12,149:121,83:108,private_transport,,,,,,,,,,41.0,,,
40,2019-11-12,149:121,129:141,bus,,,,,,,,,,10.0,,,
40,2019-11-12,151:119,89:118,bus,,,19.0,,,,,,,,,,
40,2019-11-12,152:134,152:134,bus,,,,,,,,,,,11.0,,
40,2019-11-12,152:134,154:132,bus,,,19.0,,,,,,,,,,
40,2019-11-12,153:133,159:127,private_transport,,,,19.0,,,,,,,,,
40,2019-11-12,153:133,137:149,private_transport,,,,11.0,,,,,,,,,
40,2019-11-12,154:132,159:127,private_transport,,,,60.0,,,,,,,,,
40,2019-11-12,154:132,137:149,private_transport,,,,16.0,,,,,,,,,
40,2019-11-12,154:132,144:126,private_transport,,,,11.0,,,,,,,,,
40,2019-11-12,159:127,121:165,bus,,,38.0,,,,,,,,,,
40,2019-11-12,159:127,121:165,private_transport,,,36.0,,,,,,,,,,
40,2019-11-12,159:127,159:127,bus,,,,,,,,64.0,,,100.0,,
40,2019-11-12,159:127,159:127,private_transport,,,,,,,,,,,14.0,,
40,2019-11-12,159:127,137:149,bus,,,11.0,,,,,,,,,,
40,2019-11-12,159:127,144:126,bus,,,,,,,,23.0,,,16.0,,
40,2019-11-12,159:127,84:107,bus,,,11.0,,,,,,,,,,
40,2019-11-12,159:127,84:107,private_transport,,,14.0,,,,,,,,,,
40,2019-11-12,160:110,120:166,bus,,,11.0,,,,,,,,,,
40,2019-11-12,45:319,143:143,private_transport,,,,,,,,10.0,,,,,
40,2019-11-12,45:319,46:420,private_transport,165.0,,,,,,,,,,,,
40,2019-11-12,45:319,54:419,private_transport,13.0,,,,,,,,,,,,
40,2019-11-12,48:301,98:217,private_transport,,,,,,,,10.0,,,,,
40,2019-11-12,48:301,109:169,private_transport,,,,,,,,17.0,,,,,
40,2019-11-12,58:303,58:303,bus,,,,,10.0,,,,,,,,
40,2019-11-12,58:303,58:303,private_transport,,,,,11.0,,,,,,,,
40,2019-11-12,68:315,58:303,bus,,,,,40.0,,,,,,,,
40,2019-11-12,68:315,58:303,private_transport,,,,,52.0,,,,,,,,
40,2019-11-12,76:314,157:129,private_transport,,,,,,,10.0,,,,,,
40,2019-11-12,76:314,83:108,bus,,,,,,,,,,,,,10.0
40,2019-11-12,77:312,109:169,private_transport,,,,,,,,18.0,,,,,
40,2019-11-12,83:108,128:142,bus,,,,,,,,,,10.0,,,10.0
40,2019-11-12,83:108,159:127,bus,,,,,,22.0,,,,,,,
40,2019-11-12,83:108,159:127,private_transport,,,,,,16.0,,,,,,,
40,2019-11-12,83:108,83:108,bus,,,,13.0,,,,,,,,,
40,2019-11-12,83:108,98:217,bus,,,,,,,,,,18.0,,,
40,2019-11-12,83:108,98:217,private_transport,,,,12.0,,,,,,,,,
40,2019-11-12,83:108,100:206,bus,,,14.0,,,,,,10.0,,,,
40,2019-11-12,83:108,109:169,bus,,,,,,,,,,15.0,,,
40,2019-11-12,83:108,45:319,bus,,,,,,,,,34.0,,,,
40,2019-11-12,83:108,87:104,bus,,12.0,,,,,,,,,,,
40,2019-11-12,83:108,144:126,bus,,,,,,14.0,,,,,,,
40,2019-11-12,83:108,107:207,bus,,14.0,,,,,,,,,,,
40,2019-11-12,83:108,149:121,private_transport,,,15.0,,,,,,,,,,
40,2019-11-12,85:106,83:108,bus,,,,,,,,,,,,13.0,
40,2019-11-12,85:106,141:145,bus,,,,,,,,,,,22.0,,
40,2019-11-12,85:106,140:146,bus,,,,,,,,,,,10.0,,
40,2019-11-12,86:105,128:142,bus,,,,,,,,,,,,11.0,
40,2019-11-12,86:105,83:108,bus,,,,,,,,,,,,17.0,
40,2019-11-12,86:105,83:108,private_transport,,,,,,,,,,,,13.0,
40,2019-11-12,86:105,98:217,bus,,,,,,,,,,,,13.0,
40,2019-11-12,86:105,109:169,bus,,,,,,,,,,,,11.0,
40,2019-11-12,87:104,83:108,private_transport,,,,,,,,,,,,15.0,
40,2019-11-12,87:104,109:169,bus,,,,,,,,,,,,11.0,
40,2019-11-12,88:103,140:146,bus,,,,,,,,,,,11.0,,
40,2019-11-12,90:117,141:145,bus,,,,,,,,,,,23.0,,
40,2019-11-12,90:117,141:145,private_transport,,,,,,,,,,,15.0,,
40,2019-11-12,90:117,140:146,bus,,,,,,,,,,,11.0,,
40,2019-11-12,90:117,140:146,private_transport,,,,,,,,,,,13.0,,
40,2019-11-12,95:112,143:143,bus,,,,,,10.0,,,,,,,
40,2019-11-12,95:112,83:108,bus,,,,,,11.0,,,,,,,
40,2019-11-12,95:112,83:108,private_transport,,,,,,13.0,,,,,,,
40,2019-11-12,95:112,109:169,bus,,,,,,11.0,,,,,,,
40,2019-11-12,98:217,143:143,bus,,,10.0,15.0,,,,,,10.0,,,
40,2019-11-12,98:217,159:127,bus,,,,,,15.0,,,,,,,
40,2019-11-12,98:217,159:127,private_transport,,,,,,18.0,,,,,,,
40,2019-11-12,98:217,98:217,bus,,,,10.0,,,,,,16.0,,,
40,2019-11-12,98:217,100:206,bus,,,14.0,,,,,,,,,,
40,2019-11-12,98:217,109:169,bus,,,,,,,,,,18.0,,,
40,2019-11-12,98:217,45:319,bus,,,,,,,,,38.0,,,,
40,2019-11-12,98:217,87:104,bus,,27.0,,,,,,,,,,,
40,2019-11-12,98:217,144:126,bus,,11.0,,,,,,,,,,,
