ProjectID,Date,Origin,Destination,Modo,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1700_1759,1800_1859,2000_2059,2200_2259
40,2020-03-12,141:145,90:117,bus,,,,,,,10.0,,,,,,,
40,2020-03-12,141:145,126:160,bus,,,,,,,14.0,,,,,,,
40,2020-03-12,141:145,126:160,private_transport,,,,,,,23.0,,,,,,,
40,2020-03-12,144:126,85:106,bus,,,,,,,,,,,,,,19.0
40,2020-03-12,144:126,85:106,private_transport,,,,,,,,,,,,,,16.0
40,2020-03-12,144:126,90:117,bus,,,13.0,,,,,,,,,,,39.0
40,2020-03-12,144:126,90:117,private_transport,,,10.0,,,,,,,,,,,34.0
40,2020-03-12,144:126,86:105,bus,,,,,,,,,,11.0,,,,
40,2020-03-12,144:126,126:160,bus,,19.0,,,,,,,,,,,,
40,2020-03-12,144:126,126:160,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-12,144:126,144:126,bus,,,,,,,,,,12.0,,,,
40,2020-03-12,144:126,144:126,private_transport,,,,,,,,,,10.0,,,,
40,2020-03-12,144:126,160:110,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-12,144:126,159:127,bus,,,,,,,,,,,,17.0,,
40,2020-03-12,144:126,159:127,private_transport,,,,,,,,,,,,10.0,,
40,2020-03-12,144:126,64:306,bus,,21.0,,,,,,,,,,,,
40,2020-03-12,144:126,64:306,private_transport,,18.0,,,,,,,,,,,,
40,2020-03-12,144:126,88:103,bus,,,10.0,,,,,,,,,,,14.0
40,2020-03-12,144:126,88:103,private_transport,,,,,,,,,,,,,,13.0
40,2020-03-12,144:126,112:158,private_transport,,,,,,,,,,,18.0,,,
40,2020-03-12,144:126,158:128,bus,,,,,,12.0,,,,,,,,
40,2020-03-12,144:126,9:509,private_transport,,,19.0,,,,,,,,,,,
40,2020-03-12,147:123,104:202,bus,,11.0,,,,,,,,,,,,
40,2020-03-12,152:134,127:159,bus,,,11.0,,,,,,,,,,,
40,2020-03-12,152:134,127:159,private_transport,,,13.0,,,,,,,,,,,
40,2020-03-12,152:134,97:102,bus,,,16.0,,,,,,,,,,,
40,2020-03-12,152:134,97:102,private_transport,,,14.0,,,,,,,,,,,
40,2020-03-12,155:131,45:319,bus,,,19.0,,,,,,,,,,,
40,2020-03-12,155:131,45:319,private_transport,,,14.0,,,,,,,,,,,
40,2020-03-12,156:130,45:319,bus,,,29.0,,,,,,,,,,,
40,2020-03-12,156:130,45:319,private_transport,,,52.0,,,,,,,,,,,
40,2020-03-12,157:129,121:165,bus,,,,,25.0,,,,,,,,,
40,2020-03-12,157:129,121:165,private_transport,,,,,15.0,,,,,,,,,
40,2020-03-12,157:129,86:105,bus,,,,,18.0,,,,,,,,,
40,2020-03-12,158:128,95:112,bus,,,,,,,,,,,,12.0,,
40,2020-03-12,158:128,95:112,private_transport,,,,,,,,,,,,16.0,,
40,2020-03-12,159:127,90:117,bus,,21.0,,,,,,,,,,,,
40,2020-03-12,159:127,90:117,private_transport,,20.0,,,,,,,,,,,,
40,2020-03-12,159:127,92:115,bus,,10.0,,,,,,,,,,,,
40,2020-03-12,159:127,126:160,bus,,74.0,,,,,,,,,,,,
40,2020-03-12,159:127,126:160,private_transport,,34.0,,,,,,,,,,,,
40,2020-03-12,159:127,144:126,bus,,,,,,,,,,14.0,,18.0,,
40,2020-03-12,159:127,160:110,private_transport,,13.0,,,,,,,,,,,,
40,2020-03-12,159:127,106:208,private_transport,,,,,,,,,,,12.0,,,
40,2020-03-12,159:127,159:127,bus,,,,,,,,,,,,35.0,,
40,2020-03-12,159:127,159:127,private_transport,,,,,,,,,,,,47.0,,
40,2020-03-12,159:127,64:306,bus,,94.0,,,,,,,,,,,,
40,2020-03-12,159:127,64:306,private_transport,,63.0,,,,,,,,,,,,
40,2020-03-12,159:127,112:158,private_transport,,,,,,,,,,,57.0,,,
40,2020-03-12,159:127,107:207,bus,,,,,,,,,,,10.0,,,
40,2020-03-12,159:127,107:207,private_transport,,,,,,,,,,,52.0,,,
40,2020-03-12,159:127,137:149,bus,,,,,,,,,,,,11.0,,
40,2020-03-12,160:110,91:116,private_transport,,,,,,,,11.0,,,,,,
40,2020-03-12,160:110,50:412,private_transport,,,,,,,,19.0,,,,,,
40,2020-03-12,45:319,97:102,bus,,,,,,,,,11.0,,,,,
40,2020-03-12,45:319,45:319,bus,,,,,,,,,,,,33.0,,
40,2020-03-12,45:319,45:319,private_transport,,,,,,,,,,,,145.0,,
40,2020-03-12,45:319,136:150,bus,,,,,,,,,,,,11.0,,
40,2020-03-12,45:319,77:312,private_transport,,,,,,,,,,,,11.0,,
40,2020-03-12,51:308,104:202,bus,,,10.0,,,,,,,,,,,
40,2020-03-12,51:308,104:202,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-12,51:308,105:201,bus,,,60.0,,,,,,,,,,,
40,2020-03-12,51:308,51:308,bus,,,53.0,,,,,,,,,,,
40,2020-03-12,58:303,118:152,private_transport,,,,,11.0,,,,,,,,,
40,2020-03-12,58:303,139:147,bus,,,,,17.0,,,,,,,,,
40,2020-03-12,58:303,139:147,private_transport,,,,,12.0,,,,,,,,,
40,2020-03-12,58:303,140:146,bus,,,,,19.0,,,,,,,,,
40,2020-03-12,58:303,140:146,private_transport,,,,,12.0,,,,,,,,,
40,2020-03-12,58:303,141:145,bus,,,,,47.0,,,,,,,,,
40,2020-03-12,58:303,141:145,private_transport,,,,,15.0,,,,,,,,,
40,2020-03-12,76:314,76:314,private_transport,,,,,,,,,,,178.0,,,
40,2020-03-12,77:312,45:319,private_transport,,,,,,,,,,,,11.0,,
40,2020-03-12,84:107,121:165,bus,,,,,12.0,,,,,,,,,
40,2020-03-12,84:107,97:102,bus,,,,10.0,,,,,,,,,,
40,2020-03-12,84:107,97:102,private_transport,,,,12.0,,,,,,,,,,
40,2020-03-12,84:107,150:120,bus,,,,11.0,,,,,,,,,,
40,2020-03-12,85:106,85:106,bus,,,,,,,,,,,,,15.0,23.0
40,2020-03-12,85:106,85:106,private_transport,,,,,,,,,,,,,12.0,10.0
40,2020-03-12,85:106,90:117,bus,,,,,,,,,,,,,23.0,21.0
40,2020-03-12,85:106,90:117,private_transport,,,,,,,,,,,,,18.0,10.0
40,2020-03-12,85:106,126:160,bus,15.0,,,,,,,,,,,,,
40,2020-03-12,85:106,93:114,bus,,,,,,,,11.0,,,,,,
40,2020-03-12,85:106,87:104,bus,,,,,,,,,,,,,,10.0
40,2020-03-12,85:106,95:112,bus,,,,,,,,,,,,25.0,,
40,2020-03-12,85:106,95:112,private_transport,,,,,,,,,,,,23.0,,
40,2020-03-12,85:106,113:157,bus,,,,,,,,,,,,11.0,,
40,2020-03-12,85:106,113:157,private_transport,,,,,,,,,,,,15.0,,
40,2020-03-12,86:105,90:117,bus,,,,,,,,,,,,,,25.0
40,2020-03-12,86:105,90:117,private_transport,,,,,,,,,,,,,,14.0
40,2020-03-12,87:104,85:106,bus,,,,,,30.0,,,,27.0,,,,14.0
40,2020-03-12,87:104,85:106,private_transport,,,10.0,,,,,,,13.0,,,,
40,2020-03-12,87:104,90:117,bus,,,45.0,,,,,,,44.0,,,,
40,2020-03-12,87:104,90:117,private_transport,,,29.0,,,,,,,17.0,,,,13.0
40,2020-03-12,87:104,84:107,bus,,,,,,36.0,,,,,,,,
40,2020-03-12,87:104,97:102,bus,,,11.0,,,,,,,,,,,
40,2020-03-12,87:104,93:114,bus,,,,,,,,22.0,,,,,,
40,2020-03-12,87:104,93:114,private_transport,,,,,,,,14.0,,,,,,
40,2020-03-12,87:104,88:103,bus,,,27.0,,,,,,,,,,,
40,2020-03-12,87:104,88:103,private_transport,,,20.0,,,,,,,10.0,,,,
40,2020-03-12,87:104,158:128,bus,,,,,,13.0,,,,,,,,
40,2020-03-12,87:104,9:509,private_transport,,,62.0,,,,,,,,,,,
40,2020-03-12,87:104,109:169,bus,,,,,,,,10.0,,,,11.0,,
40,2020-03-12,87:104,123:163,bus,,,,,,,,18.0,,,,,,
40,2020-03-12,87:104,123:163,private_transport,,,,,,,,14.0,,,,,,
40,2020-03-12,87:104,83:108,bus,,,,,,,,,,,,87.0,,
40,2020-03-12,87:104,94:113,bus,,,,,,,,23.0,,,,11.0,,
40,2020-03-12,88:103,90:117,bus,,,,,,,,,,,,,,12.0
40,2020-03-12,88:103,95:112,bus,,,,,,,,,,,,16.0,,
40,2020-03-12,88:103,95:112,private_transport,,,,,,,,,,,,13.0,,
40,2020-03-12,88:103,113:157,bus,,,,,,,,,,,,11.0,,
40,2020-03-12,90:117,85:106,bus,,,,,,,,,,,,,29.0,26.0
40,2020-03-12,90:117,85:106,private_transport,,,,,,,,,,,,,24.0,11.0
40,2020-03-12,90:117,90:117,bus,18.0,,,,,34.0,,,,,,,41.0,59.0
40,2020-03-12,90:117,90:117,private_transport,13.0,,,,,40.0,,,,,,,31.0,
40,2020-03-12,90:117,126:160,bus,39.0,,,,,,,,,,,,,
40,2020-03-12,90:117,126:160,private_transport,14.0,,,,,,,,,,,,,
40,2020-03-12,90:117,97:102,private_transport,,,,,,13.0,,,,,,,,
40,2020-03-12,90:117,160:110,bus,13.0,,,,,,,,,,,,,
40,2020-03-12,90:117,50:412,private_transport,,,,,,,,42.0,,,,,,
40,2020-03-12,90:117,87:104,bus,,,,,,,,17.0,,,,,,14.0
40,2020-03-12,90:117,87:104,private_transport,,,,,,,,13.0,,,,,,
40,2020-03-12,90:117,88:103,bus,,,,,,24.0,,,,,,,,
40,2020-03-12,90:117,88:103,private_transport,,,,,,27.0,,,,,,,,
40,2020-03-12,91:116,85:106,bus,,,,,,16.0,,,,,,,,
40,2020-03-12,91:116,90:117,bus,,,19.0,,,,,,,,,,,
40,2020-03-12,91:116,90:117,private_transport,,,18.0,,,,,,,,,,,
40,2020-03-12,91:116,84:107,bus,,,,,,13.0,,,,,,,,
40,2020-03-12,91:116,126:160,private_transport,,,,,,,,,,,10.0,,,
40,2020-03-12,91:116,97:102,bus,,,11.0,,,,,,,,,,,
40,2020-03-12,91:116,160:110,private_transport,,,,,,,,,,,12.0,,,
40,2020-03-12,91:116,45:319,bus,,,11.0,,,,,,,,,,,
40,2020-03-12,91:116,45:319,private_transport,,,19.0,,,,,,,,,,,
40,2020-03-12,91:116,88:103,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-12,91:116,152:134,bus,,,,,,,,,,,,14.0,,
40,2020-03-12,91:116,158:128,bus,,,,,,10.0,,,,,,,,
40,2020-03-12,91:116,9:509,private_transport,,,33.0,,,,,,,,,,,
40,2020-03-12,91:116,83:108,bus,,,,,,,,,,,,14.0,,
40,2020-03-12,91:116,153:133,private_transport,,,,,,,,,,,,11.0,,
40,2020-03-12,92:115,85:106,bus,,,,,,10.0,,,,12.0,,,,
40,2020-03-12,92:115,90:117,bus,,,,,,,,,,16.0,,,,
40,2020-03-12,92:115,90:117,private_transport,,,,,,,,,,13.0,,,,
40,2020-03-12,92:115,127:159,bus,,,,,,,,,,,,14.0,,
40,2020-03-12,92:115,127:159,private_transport,,,,,,,,,,,,18.0,,
40,2020-03-12,92:115,126:160,private_transport,,,,,,,,,,,,10.0,,
40,2020-03-12,92:115,97:102,bus,,,11.0,,,,,,,,,,,
40,2020-03-12,92:115,93:114,private_transport,,,,,,,,15.0,,,,,,
40,2020-03-12,92:115,160:110,bus,,,,,,,,,,,15.0,,,
40,2020-03-12,92:115,160:110,private_transport,,,,,,,,,,,12.0,,,
40,2020-03-12,92:115,88:103,bus,,,,,,12.0,,,,,,,,
40,2020-03-12,92:115,152:134,bus,,,,,,,,,,,,15.0,,
40,2020-03-12,92:115,152:134,private_transport,,,,,,,,,,,,27.0,,
40,2020-03-12,92:115,9:509,private_transport,,,14.0,,,,,,,,,,,
40,2020-03-12,92:115,109:169,bus,,,,,,,,,,,,13.0,,
40,2020-03-12,92:115,123:163,bus,,,,,,,,13.0,,,,,,
40,2020-03-12,92:115,83:108,bus,,,,,,,,,,,,35.0,,
40,2020-03-12,92:115,94:113,bus,,,,,,,,10.0,,,,,,
40,2020-03-12,92:115,153:133,private_transport,,,,,,,,,,,,17.0,,
40,2020-03-12,92:115,108:170,private_transport,,,,,,,,,,,11.0,,,
40,2020-03-12,92:115,96:111,bus,,,,,,,,,,,17.0,,,
40,2020-03-12,92:115,96:111,private_transport,,,,,,,,,,,22.0,,,
40,2020-03-12,95:112,131:139,bus,,,,,,,,,,,19.0,,,
40,2020-03-12,95:112,132:138,private_transport,,,,,,,,,,,13.0,,,
40,2020-03-12,95:112,126:160,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-12,95:112,117:153,bus,,,,,,,,,,,12.0,,,
40,2020-03-12,97:102,126:160,bus,,,10.0,,,,,,,,,,,
40,2020-03-12,97:102,97:102,private_transport,,,18.0,,,,,,,,,,,
