ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2020-03-03,100:206,100:206,bus,,,,,,,,,,,,,,18.0,,,,,,,,
40,2020-03-03,100:206,100:206,private_transport,,,,,,,,,,,,,,15.0,,,,,,,,
40,2020-03-03,100:206,103:203,private_transport,,,,,,,,,,,,,,,22.0,,,,,,,
40,2020-03-03,100:206,104:202,bus,,,,,12.0,,,,,,,,,,,,,,,,,
40,2020-03-03,100:206,104:202,private_transport,,,,,13.0,,,,,,,,,,,,,,,,,
40,2020-03-03,100:206,107:207,private_transport,,,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-03,100:206,124:162,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
40,2020-03-03,100:206,58:303,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,100:206,61:413,private_transport,,,,,,,,,,,,,56.0,,,,,,,,,
40,2020-03-03,101:205,110:168,private_transport,19.0,,,,,,,,,,,,,,,,,,,,,
40,2020-03-03,101:205,129:141,bus,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,102:204,160:110,bus,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-03,103:203,140:146,bus,,,,,,,,,,19.0,,,,,,,,,,,,
40,2020-03-03,103:203,141:145,bus,,,,,,,,,,15.0,,,,,,,,,,,,
40,2020-03-03,103:203,141:145,private_transport,,,,,,,,,,19.0,,,,,,,,,,,,
40,2020-03-03,104:202,103:203,bus,,,,,,,,,,,,,,,,19.0,,,,,,
40,2020-03-03,104:202,103:203,private_transport,,,,,,,,,,,,,,,,17.0,,,,,,
40,2020-03-03,104:202,104:202,bus,,,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-03,104:202,104:202,private_transport,,,,,,,,,,,,,18.0,,,,,,,,,
40,2020-03-03,104:202,124:162,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,
40,2020-03-03,104:202,58:303,bus,,,,,,,,,,,,,,,,14.0,,,,,,
40,2020-03-03,104:202,110:168,bus,,,,,,,,20.0,,,,19.0,,,,,,,,,,
40,2020-03-03,104:202,110:168,private_transport,,,,,,,,,,,,24.0,17.0,24.0,,,,,,,,
40,2020-03-03,104:202,160:110,bus,,,,,,,,,,,,,,,,11.0,,,,,,
40,2020-03-03,104:202,111:167,bus,,,,,,,,,,,,,11.0,,,,,,,,,
40,2020-03-03,104:202,126:160,bus,,,,,,,,,,,,33.0,,,,11.0,,,,,,
40,2020-03-03,104:202,126:160,private_transport,,,,,,,,,,,,20.0,,,,18.0,,,,,,
40,2020-03-03,104:202,147:123,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,104:202,25:525,bus,,,,,,,,,,,,,,36.0,,,,,,,,
40,2020-03-03,104:202,25:525,private_transport,,,,,,,,,,,,,,17.0,,,,,,,,
40,2020-03-03,104:202,32:532,bus,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,104:202,60:304,private_transport,,,,54.0,,,,,,,,,,,,,,,,,,
40,2020-03-03,104:202,90:117,bus,,,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-03,104:202,98:217,bus,,,,,,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,104:202,98:217,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2020-03-03,107:207,100:206,bus,,,,,12.0,,,,,,,,,12.0,,,,,,,,
40,2020-03-03,107:207,100:206,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
40,2020-03-03,107:207,103:203,private_transport,,,,,,,,,,,,,,,16.0,,,,,,,
40,2020-03-03,107:207,107:207,bus,,,,,15.0,,,,,,,,,13.0,,,,,,,,
40,2020-03-03,107:207,58:303,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,
40,2020-03-03,107:207,61:413,private_transport,,,,,,,,,,,,,51.0,,,,,,,,,
40,2020-03-03,107:207,110:168,bus,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-03,107:207,110:168,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-03,107:207,101:205,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-03,107:207,131:139,private_transport,,,,,,,,,,,,,,,15.0,,,,,,,
40,2020-03-03,107:207,143:143,bus,,,,,11.0,,,,,,,,,13.0,,,,,,,,
40,2020-03-03,107:207,143:143,private_transport,,,,,12.0,,,,12.0,,,,,,,,,,,,,
