ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-19,103:203,58:303,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-19,103:203,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-19,104:202,58:303,bus,,,,,,,,,,,,,,,32.0,,,45.0,,,,
40,2019-11-19,104:202,58:303,private_transport,,,,,,,,,,,,,,,27.0,,,37.0,,,,
40,2019-11-19,104:202,64:306,private_transport,,,,,,,,,,,,81.0,,,10.0,,,,,,,
40,2019-11-19,104:202,53:309,bus,,,,,,,,,,,,,,,,,,41.0,,,,
40,2019-11-19,104:202,53:309,private_transport,,,,,,,,,,,,,,,,,,18.0,,,,
40,2019-11-19,104:202,68:315,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-19,104:202,95:112,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,
40,2019-11-19,106:208,53:309,private_transport,,,,,,,,,,,,,,23.0,,,,,,,,
40,2019-11-19,106:208,50:412,private_transport,,,,,,,,,,,29.0,,,,,,,,,,,
40,2019-11-19,107:207,53:309,private_transport,,,,,,,,,,,,,,63.0,,,,,,,,
40,2019-11-19,107:207,50:412,private_transport,,,,,,,,,,,46.0,,,,,,,,,,,
40,2019-11-19,107:207,72:411,private_transport,,,,,,,,,,,32.0,,,,,,,,,,,
40,2019-11-19,109:169,58:303,bus,,,,,,,,,,,,,21.0,,,,,,,,,
40,2019-11-19,109:169,58:303,private_transport,,,,,,,,,,,,,43.0,,,,,,,,,
40,2019-11-19,109:169,50:412,private_transport,,,,,,,25.0,,,,,,,,,,,,22.0,,,
40,2019-11-19,110:168,58:303,bus,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,110:168,58:303,private_transport,,,,,,,,,,,,,14.0,,,,,10.0,,,,
40,2019-11-19,110:168,64:306,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,110:168,53:309,bus,,,,,,,,,,,,,,,,,,59.0,,,,
40,2019-11-19,110:168,53:309,private_transport,,,,,,,,,,,,,,,,,,33.0,,,,
40,2019-11-19,110:168,68:315,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,
40,2019-11-19,110:168,95:112,private_transport,,,,,,,,,,,,25.0,,,,,,,,,,
40,2019-11-19,110:168,50:412,bus,,,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-19,110:168,50:412,private_transport,,,,,,,143.0,,,,10.0,,,,,,,,240.0,,,
40,2019-11-19,110:168,113:157,private_transport,,,,,,,,,,,,24.0,,,,,,,,,,
40,2019-11-19,111:167,58:303,bus,,,,,,,,,,,,,,,33.0,,,40.0,,,,
40,2019-11-19,111:167,58:303,private_transport,,,,,,,44.0,,,,,,,,14.0,,,36.0,,,,
40,2019-11-19,111:167,64:306,private_transport,,,,,,,,,,,,62.0,,,159.0,,,,,,,
40,2019-11-19,111:167,53:309,bus,,,,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-19,111:167,95:112,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-19,111:167,50:412,private_transport,,,,,,,,,,,,,,,,,163.0,,,,,
40,2019-11-19,111:167,113:157,private_transport,,,,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-19,111:167,75:313,bus,,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-19,112:158,53:309,private_transport,,,,,,,,,,,,,,53.0,,,,,,,,
40,2019-11-19,112:158,75:313,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-19,114:156,50:412,private_transport,,,,,,,,,,,98.0,,,,,,,,,,,
40,2019-11-19,115:155,45:319,private_transport,10.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,116:154,50:412,private_transport,,,,,,,,,,,,,,,27.0,,,,,,,
40,2019-11-19,122:164,64:306,bus,,,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-19,122:164,64:306,private_transport,,,,,,,,,,,,,,,,,18.0,,,,,
40,2019-11-19,122:164,53:309,private_transport,,,,,,20.0,,,,,,,,,,,,,,,,
40,2019-11-19,123:163,64:306,bus,,,,,,,,,,,,,,,,,19.0,,,,,
40,2019-11-19,123:163,64:306,private_transport,,,,,,,,,,,,,,,,,19.0,,,,,
40,2019-11-19,124:162,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,43.0,
40,2019-11-19,124:162,50:412,private_transport,,,,,,,,,,,53.0,,,,,,,,,,,
40,2019-11-19,125:161,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-19,125:161,50:412,private_transport,,,,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-19,126:160,58:303,private_transport,,,,,,,,,,,,,,,,,,,,,19.0,
40,2019-11-19,126:160,64:306,private_transport,,,,,,,,,,119.0,,,,,,,,,,,,
40,2019-11-19,126:160,75:313,private_transport,,,,,,,,,,,,,,,,,121.0,,,,,
40,2019-11-19,126:160,102:204,private_transport,,,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-19,126:160,108:170,bus,,,,,,,,,,,17.0,,,,,,,,,,,
40,2019-11-19,126:160,108:170,private_transport,,,,,,,,,,,14.0,,,,,,,,,,,
40,2019-11-19,126:160,126:160,bus,,,,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-19,126:160,160:110,bus,,,,,,,,,,,27.0,,,,,,,,,,,
40,2019-11-19,126:160,160:110,private_transport,,,,,,,,,,,16.0,,,,,,,,,,,
40,2019-11-19,126:160,96:111,bus,,,,,,,,,,,31.0,,,,,,,,,,,
40,2019-11-19,126:160,96:111,private_transport,,,,,,,,,,,23.0,,,,,,,,,,,
40,2019-11-19,127:159,153:133,private_transport,,,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,129:141,72:411,bus,,,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-19,133:137,50:412,private_transport,,,,,,,,,,,,,,,14.0,,,,,,,
40,2019-11-19,133:137,45:319,private_transport,10.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,134:136,50:412,private_transport,,,,,,,,,,,,,,,30.0,,,,,,,
40,2019-11-19,135:135,50:412,private_transport,,,,,,,,,,,,,,,89.0,,,,,,,
40,2019-11-19,137:149,58:303,private_transport,,,,,,,,,,,,148.0,,,,,,,,,,
40,2019-11-19,137:149,64:306,private_transport,,,,,,,,,,,,,,,,,,,,,68.0,
40,2019-11-19,137:149,50:412,private_transport,,,,,,,,,,,71.0,,,,,,,,,,,
40,2019-11-19,138:148,58:303,bus,,,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-19,138:148,58:303,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-19,138:148,64:306,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-19,138:148,50:412,private_transport,,,,,,,,,,,,,,,,,15.0,,,,,
40,2019-11-19,144:126,58:303,private_transport,,,,,,,13.0,,,,,18.0,,,,,,,,,,
40,2019-11-19,144:126,113:157,private_transport,,,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-19,144:126,45:319,private_transport,28.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,144:126,25:525,private_transport,,,,,,,,,,,14.0,,,,,,,,,,,
40,2019-11-19,145:125,64:306,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,
