ProjectID,Date,Origin,Destination,Modo,0000_0059,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-04,101:205,158:128,bus,,,11.0,,,,,,,,,,,,,,,,,
40,2020-03-04,103:203,103:203,bus,,,,,,,,,,,,,,,,13.0,,,,
40,2020-03-04,103:203,103:203,private_transport,,,,,,,,,,,,,,,,10.0,,,,
40,2020-03-04,103:203,111:167,bus,,,,,,,,,,39.0,,,,,,,,,,
40,2020-03-04,103:203,138:148,bus,,,,,,,,,,,,,,,,14.0,,,,
40,2020-03-04,103:203,9:509,private_transport,,,,,,,,,15.0,97.0,,,,,,,,,,
40,2020-03-04,104:202,103:203,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2020-03-04,104:202,111:167,bus,,,,17.0,,,,,,,,27.0,,,,21.0,,,,
40,2020-03-04,104:202,111:167,private_transport,,,,36.0,,,,,,,,20.0,,,,22.0,,,,
40,2020-03-04,104:202,138:148,bus,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-04,104:202,138:148,private_transport,,,,,,,,,,,,,,,,13.0,,,,
40,2020-03-04,104:202,104:202,bus,,,,,20.0,,,,,,,18.0,,,,,,,,
40,2020-03-04,104:202,104:202,private_transport,,,,,21.0,,,,,,,18.0,,,,,,,,
40,2020-03-04,104:202,110:168,bus,,,,,14.0,,,,,,,,,,,,,,,
40,2020-03-04,104:202,110:168,private_transport,,,,,15.0,,,,,,,,,,,,,,,
40,2020-03-04,105:201,111:167,bus,,,,,,,,,,,,22.0,,,,,,,,
40,2020-03-04,105:201,111:167,private_transport,,,,,,,,,,,,49.0,,,,,,,,
40,2020-03-04,105:201,138:148,private_transport,,,,,,,,,,,,11.0,,,,,,,,
40,2020-03-04,106:208,111:167,private_transport,,,,,,,,,,,,29.0,,,,,,,,
40,2020-03-04,106:208,110:168,bus,,,,,,11.0,,,,,,,,,,,,,,
40,2020-03-04,107:207,110:168,bus,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-04,108:170,158:128,bus,,,18.0,,,,,,,,,,,,,,,,,
40,2020-03-04,108:170,158:128,private_transport,,,15.0,,,,,,,,,,,,,,,,,
40,2020-03-04,108:170,111:167,bus,,,,,,,,,,,,,,,,23.0,,,,
40,2020-03-04,108:170,50:412,private_transport,,,,,,,,,,,,,,,,,,11.0,,
40,2020-03-04,109:169,122:164,bus,,,,,,,,,,,,,,,,,14.0,,,
40,2020-03-04,110:168,111:167,bus,,,,18.0,,,,,,,,,,,,34.0,,,,
40,2020-03-04,110:168,111:167,private_transport,,,,46.0,,,,,,,,,,,,37.0,,,,
40,2020-03-04,110:168,104:202,bus,,,,,17.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,104:202,private_transport,,,,,18.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,110:168,bus,,,,,26.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,110:168,private_transport,,,,,28.0,,,,,,,,,,,,,,,
40,2020-03-04,110:168,97:102,bus,,,,,,,,,,,,,,,,,12.0,,,
40,2020-03-04,111:167,158:128,bus,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-04,111:167,158:128,private_transport,,,,,,,,11.0,,,,,,,,,,,,
40,2020-03-04,111:167,103:203,private_transport,18.0,,,,,,,,,,,,,,,,,,,
40,2020-03-04,111:167,111:167,bus,,,,192.0,95.0,,,115.0,132.0,48.0,48.0,142.0,43.0,,30.0,29.0,89.0,51.0,106.0,
40,2020-03-04,111:167,111:167,private_transport,,,,254.0,78.0,,,38.0,190.0,41.0,80.0,314.0,93.0,,104.0,27.0,67.0,101.0,164.0,
40,2020-03-04,111:167,138:148,bus,,,12.0,21.0,,,,15.0,,10.0,,,,,,,11.0,,,
40,2020-03-04,111:167,138:148,private_transport,,,13.0,15.0,,,,,11.0,10.0,12.0,16.0,,,,,,10.0,14.0,
40,2020-03-04,111:167,104:202,bus,,,,,12.0,,,,,,,25.0,,,,,,,,
40,2020-03-04,111:167,104:202,private_transport,,,,,62.0,,,,,,,11.0,,,,,,,,
40,2020-03-04,111:167,110:168,bus,,,,,10.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,110:168,private_transport,,,,,84.0,,,,,,,,,,,,,,,
40,2020-03-04,111:167,97:102,bus,,,,,11.0,,,,,,,,,,,,,,,
