ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959
40,2020-03-04,103:203,45:319,bus,,,,56.0,,,,,,,,,,,,,
40,2020-03-04,103:203,45:319,private_transport,,,,43.0,,,,,,,20.0,,,,,,
40,2020-03-04,103:203,48:301,bus,,,,,,,,,,,14.0,,,,,,
40,2020-03-04,103:203,48:301,private_transport,,,,,,,,,,,10.0,,,,,,
40,2020-03-04,103:203,77:312,private_transport,,,,,,,,,,,14.0,,,,,,
40,2020-03-04,110:168,124:162,private_transport,,,,,,,,,,,,,,,16.0,,
40,2020-03-04,110:168,137:149,bus,,,,,,,,,,,,,,,30.0,,
40,2020-03-04,110:168,137:149,private_transport,,,,,,,,,,,,,,,21.0,,
40,2020-03-04,110:168,159:127,bus,,,,,,,,,,,,,,,10.0,,
40,2020-03-04,110:168,159:127,private_transport,,,,,,,,,,,,,,,12.0,,
40,2020-03-04,110:168,276:144,bus,,,,,,,,,,,,,,,,,14.0
40,2020-03-04,110:168,276:144,private_transport,,,,,,,,,,,,,,,,,15.0
40,2020-03-04,110:168,58:303,private_transport,,,,18.0,,,,,,,,,,,,,
40,2020-03-04,110:168,64:306,private_transport,,,,23.0,,,,,,,,,,,,,
40,2020-03-04,110:168,78:302,bus,,,,23.0,,,,,,,,,,,,,
40,2020-03-04,110:168,78:302,private_transport,,,,64.0,,,,,,,,,,,,,
40,2020-03-04,110:168,98:217,bus,,,,,,,,,,,,,,,,,22.0
40,2020-03-04,110:168,98:217,private_transport,,,,,,,,,,,,,,,,,23.0
40,2020-03-04,111:167,64:306,private_transport,,,,,49.0,,,,,,,,,,,,
40,2020-03-04,111:167,156:130,bus,,,,,,,11.0,,,,,,,,,,
40,2020-03-04,111:167,87:104,bus,,,,,,,,,,,,44.0,,,,,
40,2020-03-04,111:167,87:104,private_transport,,,,,,,,,,,,46.0,,,,,
40,2020-03-04,111:167,91:116,bus,,,,,,,,,,,,14.0,,,,,
40,2020-03-04,111:167,91:116,private_transport,,,,,,,,,,,,15.0,,,,,
