ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-21,101:205,110:168,bus,,,,,,,,,11.0,,,,,,,,,
40,2019-11-21,101:205,123:163,private_transport,,,,,,,,,11.0,,,,,,,,,
40,2019-11-21,101:205,149:121,bus,,,,,,,,,19.0,,,,,,,,,
40,2019-11-21,101:205,156:130,bus,,,,11.0,,,,,,,,,,,,,,
40,2019-11-21,103:203,45:319,private_transport,,,,,,,16.0,,,,,,,,,,,
40,2019-11-21,103:203,94:113,bus,,,,20.0,,,,,,,,,,,,,,
40,2019-11-21,103:203,94:113,private_transport,,,,27.0,,,,,,,,,,,,,,
40,2019-11-21,103:203,97:102,bus,,,,20.0,,,,,,,,,,,,,,
40,2019-11-21,105:201,45:319,bus,,54.0,,,,,,,,,,,,,,,,
40,2019-11-21,105:201,45:319,private_transport,,30.0,,,,,,,,,,,,,,,,
40,2019-11-21,105:201,77:312,bus,,10.0,,,,,,,,,,,,,,,,
40,2019-11-21,106:208,45:319,bus,,34.0,,,,,,,,,,,,,,,,
40,2019-11-21,106:208,45:319,private_transport,,30.0,,,,,,,,,,,,,,,,
40,2019-11-21,107:207,109:169,bus,,,,,,,11.0,,,,,,,,,,,
40,2019-11-21,107:207,83:108,private_transport,,,,,,,12.0,,,,,,,,,,,
40,2019-11-21,107:207,98:217,bus,,,,,,,14.0,,,,,,,,,,,
40,2019-11-21,108:170,156:130,bus,,,,12.0,,,,,,,,,,,,,,
40,2019-11-21,108:170,126:160,bus,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,108:170,144:126,bus,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,108:170,159:127,bus,,,,,,,,,,,,,,36.0,,,,
40,2019-11-21,108:170,159:127,private_transport,,,,,,,,,,,,,,15.0,,,,
40,2019-11-21,109:169,94:113,bus,,,,,,,,,,,11.0,,,,,,,
40,2019-11-21,109:169,109:169,bus,,,,,,,,,10.0,,,,,,,,,
40,2019-11-21,109:169,111:167,bus,,,,,,,,,,,,,,,24.0,,,
40,2019-11-21,109:169,111:167,private_transport,,,,,,,,,,,,,,,13.0,,,
40,2019-11-21,109:169,118:152,bus,,,,,,,,,15.0,,,,,,,,,
40,2019-11-21,109:169,276:144,bus,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,109:169,85:106,bus,,,,,,,,,,,,,,,15.0,,,
40,2019-11-21,109:169,90:117,bus,,,,,,,,,,,,,,,31.0,,,
40,2019-11-21,109:169,91:116,private_transport,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,110:168,94:113,bus,,,,,,,,,,,13.0,,,,,,,
