ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2200_2259
40,2019-11-20,102:204,108:170,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-20,102:204,110:168,bus,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-20,102:204,141:145,bus,,,,,,11.0,11.0,,,,,,,,,,,,,
40,2019-11-20,102:204,99:101,private_transport,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,103:203,103:203,private_transport,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,103:203,104:202,private_transport,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,103:203,138:148,bus,,,,,,14.0,,,,,,,,,,,,,,
40,2019-11-20,104:202,126:160,bus,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,104:202,126:160,private_transport,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-20,104:202,160:110,bus,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-20,104:202,160:110,private_transport,,,,,,,,,,,,,,,,,,19.0,,
40,2019-11-20,104:202,96:111,bus,,,,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,104:202,97:102,bus,,,,,,,,,,33.0,,,,,,,,,,
40,2019-11-20,105:201,48:301,private_transport,,,14.0,,,,,,,,,,,,,,,,,
40,2019-11-20,105:201,77:312,private_transport,,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-20,106:208,97:102,bus,,,,,,,,,,,,,,,,20.0,,,,
40,2019-11-20,106:208,97:102,private_transport,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-20,106:208,48:301,private_transport,,,12.0,,,,,,,,,,,,,,,,,
40,2019-11-20,107:207,126:160,bus,,,,,,,,,,,,,,,,16.0,,,,
40,2019-11-20,107:207,97:102,bus,,,,,,,,,,,,,,,,36.0,,,,
40,2019-11-20,107:207,97:102,private_transport,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,108:170,108:170,bus,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-20,108:170,108:170,private_transport,,,,,,,,,,,,,,,10.0,13.0,,,,
40,2019-11-20,108:170,154:132,bus,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-20,109:169,99:101,bus,,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-20,109:169,99:101,private_transport,,,,,,,,,,,22.0,,,,,,,,,
40,2019-11-20,109:169,154:132,bus,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,109:169,154:132,private_transport,,,,,,,,,,,,,,,,14.0,,,,
40,2019-11-20,109:169,129:141,bus,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,109:169,149:121,bus,,,,,,,,,,,,,,,26.0,,,,,
40,2019-11-20,109:169,149:121,private_transport,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-20,109:169,89:118,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-20,110:168,110:168,bus,,,,,,,,,,,,,,49.0,,,,,,
40,2019-11-20,110:168,110:168,private_transport,,,,,,,,,,,,,,43.0,,,,,,
40,2019-11-20,110:168,99:101,private_transport,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-20,110:168,104:202,bus,,,,,,,,,,,,,,32.0,,,,,,
40,2019-11-20,110:168,104:202,private_transport,,,,,,,,,,,,,,26.0,,,,,,
40,2019-11-20,110:168,126:160,bus,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-20,110:168,126:160,private_transport,,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-20,110:168,160:110,private_transport,,,,,,,,,,,,,,,,,,25.0,,
40,2019-11-20,110:168,96:111,bus,,,,,,,,,,,,,,,,,,11.0,,
40,2019-11-20,110:168,96:111,private_transport,,,,,,,,,,,,,,,,,,17.0,,
40,2019-11-20,110:168,97:102,bus,,,,,,,,,,38.0,,,,,,,,,,
40,2019-11-20,110:168,97:102,private_transport,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-20,110:168,111:167,bus,,,,,,,,,,,,,,,12.0,,,,,
40,2019-11-20,110:168,111:167,private_transport,,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-20,110:168,148:122,private_transport,,,,,,,,,,,,,,,11.0,,,,,
40,2019-11-20,110:168,156:130,private_transport,,,,,,,,,,,,,,,,,,14.0,,
40,2019-11-20,111:167,96:111,bus,,,,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,111:167,149:121,bus,,,,,,,,,,,,,,13.0,,,,,,
40,2019-11-20,111:167,111:167,bus,13.0,,,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,111:167,148:122,bus,14.0,,,,,,,15.0,,,,,,,,,,13.0,,
40,2019-11-20,111:167,148:122,private_transport,11.0,,,,,,,,,,,,,,,,,,,
40,2019-11-20,111:167,150:120,bus,,,,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,111:167,150:120,private_transport,,,,,,,,,,,,,,,,,,10.0,,
40,2019-11-20,111:167,157:129,bus,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-20,112:158,126:160,bus,,,,,,,,,,,,,,,,13.0,,,,
40,2019-11-20,112:158,97:102,bus,,,,,,,,,,,,,,,,33.0,,,,
40,2019-11-20,112:158,127:159,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-20,116:154,110:168,bus,,,,,,,18.0,,,,,,,,,,,,,
40,2019-11-20,116:154,61:413,private_transport,,,,,,,,17.0,,,,,,,,,,,,
40,2019-11-20,117:153,110:168,private_transport,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,118:152,110:168,bus,,,,,,,26.0,,,,,,,,,,,,,
40,2019-11-20,118:152,110:168,private_transport,,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-20,120:166,141:145,bus,,,,,,16.0,,,,,,,,,,,,,,
40,2019-11-20,120:166,99:101,bus,,,,,,,16.0,,,,,,,,,,,,,12.0
40,2019-11-20,120:166,99:101,private_transport,,,,,,,,,,,,,,,,,,,,11.0
40,2019-11-20,120:166,126:160,private_transport,,,,,,,,,,,,,,,,,15.0,,,
40,2019-11-20,120:166,118:152,bus,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-20,120:166,119:151,bus,,,,,,,,,,,,,,,,,33.0,,,
40,2019-11-20,120:166,120:166,bus,,,,,,,,27.0,,,,,,,,,,,,
40,2019-11-20,120:166,120:166,private_transport,,,,,,,,19.0,,,,,,,,,,,,
40,2019-11-20,120:166,136:150,bus,,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-20,120:166,158:128,bus,,,,,,,,,,,45.0,,,,,,,,,
40,2019-11-20,121:165,148:122,bus,,,,,,,,,,,,,,,,,,47.0,,
40,2019-11-20,121:165,148:122,private_transport,,,,,,,,,,,,,,,,,,18.0,,
40,2019-11-20,121:165,145:125,bus,,,,,,,,,,,,,26.0,,,,,,,
40,2019-11-20,121:165,155:131,bus,,,,,,,,,,,,,14.0,,,,,,,
40,2019-11-20,124:162,103:203,bus,,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-20,124:162,121:165,bus,,,,,,,,,,,,,,,,,13.0,,,
40,2019-11-20,124:162,124:162,bus,,,,,,,,44.0,,,,,,,,,,,,
