ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-19,100:206,45:319,private_transport,,,,,,,,,,,,,,,,47.0,,,,,,,
40,2019-11-19,100:206,50:412,private_transport,,,,,,,,,,,,,52.0,,,,,,,,,,
40,2019-11-19,100:206,54:419,private_transport,,,,,,,,,,,,,,,,,,,,,49.0,,
40,2019-11-19,101:205,45:319,bus,,,,,,,,21.0,,,,,,,,,,,,,,,
40,2019-11-19,101:205,45:319,private_transport,,,,,,,,15.0,,,,,,,,,,,,,,,
40,2019-11-19,101:205,54:419,private_transport,,,,,,,,,,,,,,,,,,,,,12.0,,
40,2019-11-19,101:205,108:170,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-19,101:205,108:170,private_transport,,,,,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-19,101:205,56:416,private_transport,,,,,,,,,,,,,,46.0,,,,,,,,,
40,2019-11-19,101:205,84:107,private_transport,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-19,102:204,45:319,private_transport,,,,,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-19,103:203,45:319,bus,,,,,,,15.0,,,,,,26.0,,13.0,,,,,,,,
40,2019-11-19,103:203,45:319,private_transport,,,,,,,83.0,,,,,,89.0,,39.0,,,,10.0,,,,
40,2019-11-19,103:203,50:412,private_transport,,,11.0,,,,,,,,,67.0,70.0,,,51.0,,,,,,,
40,2019-11-19,103:203,54:419,private_transport,116.0,,,,,,,,,,,,,,,,,,,,,118.0,
40,2019-11-19,103:203,56:416,private_transport,,106.0,,13.0,,10.0,,,,116.0,,,,63.0,,,,,,,,93.0,
40,2019-11-19,103:203,103:203,bus,,,,,,,,,,,,,,,,,,,17.0,10.0,,16.0,
40,2019-11-19,103:203,103:203,private_transport,,,,,,,,,,,,,,,,,,,24.0,36.0,,,
40,2019-11-19,103:203,104:202,bus,,,,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,103:203,110:168,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,103:203,111:167,private_transport,,,,,,,,,,,,,10.0,,,,,,11.0,,,,
40,2019-11-19,103:203,122:164,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-19,103:203,122:164,private_transport,,,,,,,,,,,,,,,,,16.0,,,,,,
40,2019-11-19,103:203,123:163,bus,,,,,,,,,,,,,,,,,16.0,,,,,,
40,2019-11-19,103:203,124:162,bus,,,,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-19,103:203,124:162,private_transport,,,,,,,,,,,,,,,,,18.0,14.0,,14.0,,,
40,2019-11-19,103:203,129:141,private_transport,,,,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-19,103:203,131:139,bus,,,,,,,,,,,,,,,,,,,11.0,13.0,,,
40,2019-11-19,103:203,131:139,private_transport,,,,,,,,,,,,,,,,,,,13.0,23.0,,,
40,2019-11-19,103:203,134:136,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,103:203,137:149,private_transport,,,,,,,,,,,,,,,,,40.0,26.0,,,,,
40,2019-11-19,103:203,138:148,bus,,,,,,,,,,,,,,,,,,,,,,28.0,
40,2019-11-19,103:203,138:148,private_transport,,,,,,,,,,,,,,,,,,,,,,19.0,
40,2019-11-19,103:203,139:147,bus,,,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-19,103:203,140:146,bus,,,,,,,,,,,10.0,,,,,,,,,,,,
40,2019-11-19,103:203,140:146,private_transport,,,,,,,,,,,19.0,,,,,,,,,,,,
40,2019-11-19,103:203,141:145,bus,,,,,,,,,,,17.0,,,,,,,,,,,,
40,2019-11-19,103:203,141:145,private_transport,,,,,,,,,,,16.0,,,,,,,,,,,,
40,2019-11-19,103:203,149:121,bus,,,,,,,,,,,,,,,,,16.0,,,,,,
40,2019-11-19,103:203,149:121,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-19,103:203,150:120,bus,,,,,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-19,103:203,155:131,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,103:203,156:130,private_transport,,,,,,,,,,,,,39.0,,,,,,,,,,
40,2019-11-19,103:203,159:127,bus,,,,,,,,,,,,24.0,,,,,,,,,,,
40,2019-11-19,103:203,159:127,private_transport,,,,,,,,,,,,20.0,,,,,15.0,22.0,,,,,
40,2019-11-19,103:203,20:520,private_transport,,,,,,,,,,,,,,,,96.0,,,,,,,
40,2019-11-19,103:203,38:538,private_transport,,,,,,,,,,,,,,,,11.0,,,,,,,
40,2019-11-19,103:203,46:420,private_transport,66.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,103:203,58:303,bus,,,,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-19,103:203,58:303,private_transport,,,,,,,,,,,,,,,,102.0,,,10.0,13.0,,,
40,2019-11-19,103:203,61:413,private_transport,,,,,,,,69.0,,,,,,,,133.0,,,,,,,
40,2019-11-19,103:203,64:306,private_transport,,,,,,,,,,,67.0,,,,,,,53.0,79.0,,,,
40,2019-11-19,103:203,68:315,private_transport,,,,,,,,,,,,,,,,18.0,,12.0,,,,,
40,2019-11-19,103:203,82:418,private_transport,110.0,,,,,,,,,,,,,,,,,102.0,,,,,
40,2019-11-19,103:203,83:108,bus,,,,,,,,,,34.0,,,,,,,,,,,,,
40,2019-11-19,103:203,83:108,private_transport,,,,,,,,,,68.0,,,,,,,,,,,,,
40,2019-11-19,103:203,9:509,private_transport,11.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,104:202,45:319,private_transport,,68.0,,,,,,14.0,52.0,,,,,,,58.0,,,10.0,,,,
40,2019-11-19,104:202,50:412,private_transport,,,,,,,,,,,,,,,,,,,,,47.0,,
40,2019-11-19,104:202,56:416,private_transport,,,,,,,,,,,,,,63.0,,,,,,,,,
40,2019-11-19,104:202,103:203,bus,,,,,,,,,,,,,,,,,,,,,,10.0,
40,2019-11-19,104:202,103:203,private_transport,,,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-19,104:202,104:202,bus,,,,,,,,,,,,,21.0,,,,,,,,,,
40,2019-11-19,104:202,104:202,private_transport,,,,,,,,,,,,,27.0,,,,,,,,,,
40,2019-11-19,104:202,110:168,bus,,,,,,,,,,,,,32.0,,,,,,,,,,
40,2019-11-19,104:202,110:168,private_transport,,,,,,,,,,,,,25.0,,,,,,,,,,
40,2019-11-19,104:202,111:167,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,104:202,131:139,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-19,104:202,46:420,private_transport,136.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,104:202,58:303,bus,,,,,,,,,,,,,,,,,26.0,,,,,,
40,2019-11-19,104:202,58:303,private_transport,,,,,,,,,62.0,,,,,,,,27.0,,37.0,,,,
40,2019-11-19,104:202,61:413,private_transport,,,,,,,,,,,,,,,56.0,,82.0,,,,,,
40,2019-11-19,104:202,64:306,private_transport,,,,,,,41.0,,,,15.0,,,,,,,13.0,,,,,
40,2019-11-19,104:202,82:418,private_transport,,,,,,,,,,,,,,,,,,,,,,,53.0
40,2019-11-19,104:202,147:123,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-19,104:202,147:123,private_transport,,,,,,,,,,,,,14.0,,,,,,,,,,
40,2019-11-19,104:202,48:301,private_transport,,,,,,,,17.0,,,,,,,,,,,,,,,
40,2019-11-19,104:202,53:309,bus,,,,,,,,,,,,,,,,,,37.0,,,,,
40,2019-11-19,104:202,53:309,private_transport,,,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-19,104:202,76:314,private_transport,,,,,,60.0,,,,,,,,,,,,,,,,,
40,2019-11-19,104:202,77:312,private_transport,,,,,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-19,105:201,45:319,bus,,,,,,34.0,,,,,,,,,,,,,,,,,
40,2019-11-19,105:201,56:416,private_transport,,,,,,,,,,,,,,,,,69.0,,,,,,
40,2019-11-19,105:201,104:202,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-19,105:201,104:202,private_transport,,,,,,,,,,,,,,19.0,,,,,,,,,
40,2019-11-19,105:201,110:168,private_transport,,,,,,,,,,,,,,18.0,,,,,,,,,
40,2019-11-19,105:201,46:420,private_transport,,11.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,105:201,61:413,private_transport,,,,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-19,105:201,82:418,private_transport,,,,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-19,105:201,148:122,bus,,,,,,,,38.0,,,,,,,,,,,,,,,
40,2019-11-19,105:201,148:122,private_transport,,,,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-19,106:208,45:319,private_transport,,,,,10.0,,,,,,,,,,,,,,,,,,
40,2019-11-19,106:208,54:419,private_transport,,23.0,,,,36.0,,,,,,,,,,,,,,,,,
40,2019-11-19,106:208,56:416,private_transport,,,,,,37.0,,,,,,,,,,,41.0,16.0,,,,,
40,2019-11-19,106:208,46:420,private_transport,,39.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-19,106:208,61:413,private_transport,,,,41.0,,,,,,,,,24.0,,,,,,,,,,
40,2019-11-19,106:208,82:418,private_transport,,,,,51.0,,,,,,,24.0,,,,,,,,,30.0,,
40,2019-11-19,106:208,48:301,bus,,,,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-19,106:208,48:301,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-19,106:208,77:312,private_transport,,,,,,,,,,,,14.0,,,,,,,,,,,
40,2019-11-19,106:208,62:307,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-19,106:208,79:415,private_transport,,,,,,27.0,,,,,,,,,,,,,,,,,
40,2019-11-19,107:207,45:319,bus,,,,,,,,,,,,,,,,12.0,,,,,,,
40,2019-11-19,107:207,45:319,private_transport,,,,,52.0,,,,,,,25.0,19.0,,,43.0,,,,,,,
40,2019-11-19,107:207,50:412,private_transport,,,,,,,,,,,,,37.0,,,,,,,,,,
40,2019-11-19,107:207,54:419,private_transport,,49.0,,,,63.0,,,,,,,,,,,,,,,33.0,,
40,2019-11-19,107:207,56:416,private_transport,12.0,,,,,123.0,,,18.0,20.0,,,,,,,,60.0,,,,,
40,2019-11-19,107:207,46:420,private_transport,,134.0,,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-19,107:207,61:413,private_transport,,,,107.0,17.0,,,,,,,,69.0,,,,,,,,,,
40,2019-11-19,107:207,82:418,private_transport,,,,,117.0,,,,,,,86.0,16.0,,11.0,,,,,,61.0,,
40,2019-11-19,107:207,48:301,bus,,,,,,,,,,,,,,,17.0,,,,,,,,
40,2019-11-19,107:207,48:301,private_transport,,,,,,,,,,,,36.0,,,44.0,,,,,,,,
40,2019-11-19,107:207,77:312,private_transport,,,,,,,,,,,,45.0,,,,21.0,,,,,,,
40,2019-11-19,107:207,62:307,private_transport,,,,,,,26.0,,,,,,,,,,,,,,,,
40,2019-11-19,107:207,79:415,private_transport,,,,,,63.0,,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,45:319,bus,,,,,,,,24.0,,,,,,,,,,,,,,,
40,2019-11-19,108:170,45:319,private_transport,,,,,,,,95.0,,,,,,,,,,,,,,,
40,2019-11-19,108:170,108:170,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,56:416,private_transport,,,,,,,,,,21.0,,,,,,41.0,,,,,,88.0,
40,2019-11-19,108:170,159:127,bus,,,,,,,,,,,,,,22.0,,,,,,,,,
40,2019-11-19,108:170,159:127,private_transport,,,,,,,,,,,,,,22.0,,,,,,,,,
40,2019-11-19,108:170,61:413,private_transport,,,,,,,,,,,46.0,,,,,,,,,,,,
40,2019-11-19,108:170,64:306,private_transport,,,,,,,,41.0,,,,,,,,,,,,,,,
40,2019-11-19,108:170,82:418,private_transport,,,,,,,,,,,,,,62.0,,,,,,,,,
40,2019-11-19,108:170,101:205,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,121:165,private_transport,,,,,,,,,,,20.0,,,,,,,,,,,,
40,2019-11-19,108:170,144:126,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-19,108:170,158:128,private_transport,,,,,,,,,,,,,,,13.0,,,,,,,,
40,2019-11-19,108:170,160:110,bus,,,,,,,,,,,,,,15.0,,,,,,,,,
40,2019-11-19,108:170,160:110,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2019-11-19,108:170,96:111,bus,,,,,,,,,,,,,,20.0,,,,,,,,,
40,2019-11-19,109:169,45:319,bus,,,,,,,,,,,,,26.0,,,,,,,,,,
40,2019-11-19,109:169,45:319,private_transport,,,,,,,,,,,,,56.0,,,,,,,,,,
40,2019-11-19,109:169,50:412,private_transport,,,,,,,,10.0,,,,,12.0,,,,,,,40.0,,,
40,2019-11-19,109:169,56:416,private_transport,,,,,,,,,,,22.0,20.0,,,,,,,,,,,
40,2019-11-19,109:169,156:130,private_transport,,,,,,,,,,,,,,,,14.0,,,,,,,
40,2019-11-19,109:169,58:303,private_transport,,,,,,,17.0,,,,,,,,,,,,,,,,
