ProjectID,Date,Origin,Destination,Modo,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1800_1859,1900_1959
40,2019-11-19,100:206,109:169,bus,,,,,,,,,,,,,,12.0,
40,2019-11-19,100:206,143:143,bus,,,,,,,,,,,,,,10.0,
40,2019-11-19,100:206,83:108,bus,,,,,,,,,,,,,,17.0,
40,2019-11-19,100:206,83:108,private_transport,,,,,,,,,,,,,,14.0,
40,2019-11-19,101:205,83:108,bus,,,,,,,12.0,,,,,,,,
40,2019-11-19,102:204,83:108,bus,,,,12.0,,,,,,,,,,,
40,2019-11-19,102:204,98:217,bus,,10.0,,,,,,,,,,,,,
40,2019-11-19,104:202,118:152,private_transport,,,,,,,,,,,15.0,,,,
40,2019-11-19,104:202,139:147,bus,,,,,,,,,,,12.0,,,,
40,2019-11-19,105:201,107:207,bus,,,,,,,,,,,,15.0,,,
40,2019-11-19,105:201,107:207,private_transport,,,,,,,,,,,,15.0,,,
40,2019-11-19,105:201,141:145,bus,,,,,,,,,,,,,,32.0,
40,2019-11-19,106:208,143:143,bus,,,,,,,,,,,,12.0,,,
40,2019-11-19,106:208,143:143,private_transport,,,,,,,,,,,,11.0,,,
40,2019-11-19,106:208,134:136,bus,,,,,,,,,,,,,,10.0,
40,2019-11-19,106:208,140:146,private_transport,,,,,,,,,,,,,,12.0,
40,2019-11-19,107:207,109:169,bus,,,,,,,,,,,,,,11.0,
40,2019-11-19,107:207,83:108,bus,,,,,,,,,,,,,,10.0,
40,2019-11-19,107:207,128:142,bus,,,,,,,,,,,,,,11.0,
40,2019-11-19,107:207,128:142,private_transport,,,,,,,,,,,,,,10.0,
40,2019-11-19,108:170,143:143,private_transport,,,,,,,11.0,,,,,,,,
40,2019-11-19,108:170,83:108,bus,,,,,,,16.0,,,,,,,,
40,2019-11-19,109:169,109:169,bus,,,,,,,,,,,,12.0,,,
40,2019-11-19,109:169,109:169,private_transport,,,,10.0,,,22.0,,,,,,,11.0,
40,2019-11-19,109:169,83:108,bus,,,19.0,,,,,,,,13.0,,,10.0,
40,2019-11-19,109:169,83:108,private_transport,,,,,,,,,,,,,,10.0,
40,2019-11-19,109:169,98:217,bus,,,22.0,,,,,,,,13.0,,,,
40,2019-11-19,109:169,118:152,private_transport,12.0,,,,,,,,,,,,,,
40,2019-11-19,109:169,128:142,bus,,,,,,,,,,,,13.0,,,
40,2019-11-19,109:169,128:142,private_transport,,,,,,,,,,,,10.0,,11.0,
40,2019-11-19,109:169,116:154,bus,12.0,,,,,,,,,,,,,,
40,2019-11-19,109:169,117:153,bus,11.0,,,,,,,,,,,,,,
40,2019-11-19,109:169,149:121,bus,,,,,,,,21.0,,,,,,,
40,2019-11-19,109:169,149:121,private_transport,,,,,,,,22.0,,,,,,,
40,2019-11-19,109:169,159:127,bus,,,,,,,,,,,,,25.0,,12.0
40,2019-11-19,109:169,45:319,bus,,,,,21.0,,,,,,,,,,
40,2019-11-19,109:169,45:319,private_transport,,,,,29.0,,,,,,,,,,
40,2019-11-19,109:169,93:114,bus,,,14.0,,,,,,,,,,,,
40,2019-11-19,109:169,94:113,private_transport,,,10.0,,,,10.0,,,,,,,,
40,2019-11-19,110:168,83:108,bus,,,13.0,,,,,,,,,,,,
40,2019-11-19,110:168,118:152,bus,,,,,,,,,,,21.0,,,,
40,2019-11-19,110:168,118:152,private_transport,,,,,,,,,,,20.0,,,,
40,2019-11-19,110:168,95:112,bus,,,,,,,,,,,14.0,,,,
40,2019-11-19,110:168,95:112,private_transport,,,,,,,,,,,14.0,,,,
40,2019-11-19,111:167,139:147,bus,,,,,,,,,,,11.0,,,,
40,2019-11-19,111:167,139:147,private_transport,,,,,,,,,,,11.0,,,,
40,2019-11-19,116:154,85:106,bus,,,,,,17.0,,,,,,,,,
40,2019-11-19,116:154,90:117,bus,,,,,,11.0,,,,,,,,,
40,2019-11-19,117:153,90:117,private_transport,,,,,,10.0,,,,,,,,,
40,2019-11-19,118:152,98:217,bus,,,,,,,,,,,,15.0,,,
40,2019-11-19,118:152,98:217,private_transport,,,,,,,,,,,,14.0,,,
40,2019-11-19,118:152,85:106,bus,,,,,,16.0,,,,,,,,,
40,2019-11-19,118:152,90:117,bus,,,,,,20.0,,,,,,,,,
40,2019-11-19,118:152,110:168,bus,,,,,,,,,,,,23.0,,,
40,2019-11-19,118:152,110:168,private_transport,,,,,,,,,,,,22.0,,,
