ProjectID,Date,Origin,Destination,Modo,0700_0759,0800_0859,0900_0959,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,2100_2159,2200_2259
40,2019-11-12,136:150,117:153,private_transport,,,,,,,,,,,,,10.0
40,2019-11-12,136:150,140:146,bus,,,,,11.0,,,,,,,,
40,2019-11-12,136:150,140:146,private_transport,,,,,,,14.0,,,,,,
40,2019-11-12,136:150,136:150,bus,,,,,,,,,,11.0,,,
40,2019-11-12,136:150,120:166,private_transport,,,,18.0,,,,,,,,,
40,2019-11-12,136:150,126:160,bus,,,,,,16.0,,,,,,,
40,2019-11-12,136:150,45:319,bus,,10.0,,,,,,,,,,,
40,2019-11-12,136:150,45:319,private_transport,,27.0,,,,,,,129.0,,,,
40,2019-11-12,136:150,113:157,bus,,,,,,,,,,,,,15.0
40,2019-11-12,136:150,113:157,private_transport,,,,,,,,,,,,,14.0
40,2019-11-12,140:146,119:151,bus,,,,,14.0,,,,,,,,
40,2019-11-12,140:146,50:412,private_transport,,10.0,,,,,,,,,,,
40,2019-11-12,140:146,118:152,bus,,,,,11.0,,,,,,,,
40,2019-11-12,140:146,140:146,private_transport,,,,,,,13.0,,,,,,
40,2019-11-12,140:146,126:160,private_transport,,,,,,11.0,,,,,,,
40,2019-11-12,141:145,119:151,bus,,13.0,,,,,,,,,,,
40,2019-11-12,141:145,119:151,private_transport,,16.0,,,,,,,,,,,
40,2019-11-12,141:145,136:150,private_transport,,13.0,,10.0,,,,,,,,,
40,2019-11-12,141:145,120:166,private_transport,,,,23.0,,,,,,,,,
40,2019-11-12,141:145,126:160,private_transport,,,,,,10.0,,,,,,,
40,2019-11-12,141:145,45:319,private_transport,,32.0,,,,,,,,,,20.0,
40,2019-11-12,141:145,90:117,bus,,,,,,12.0,,,,,,,
40,2019-11-12,144:126,121:165,bus,,16.0,,,,,,,,,,,
40,2019-11-12,144:126,121:165,private_transport,,13.0,,,,,,,,,,,
40,2019-11-12,144:126,84:107,bus,,12.0,,,,,,,,,,,
40,2019-11-12,145:125,45:319,private_transport,,,,,,,,,,,,111.0,
40,2019-11-12,145:125,91:116,private_transport,,,,,,,,,,19.0,,,
40,2019-11-12,145:125,92:115,private_transport,,,,,,,,,,63.0,,,
40,2019-11-12,145:125,160:110,private_transport,,,,,,,,,,18.0,,,
40,2019-11-12,155:131,45:319,private_transport,,,,,,,,,,,,40.0,
40,2019-11-12,159:127,116:154,bus,,,,,,,,,,,11.0,,
40,2019-11-12,159:127,116:154,private_transport,,,,,,,,,,,11.0,,
40,2019-11-12,159:127,135:135,bus,,,,,,,,,,,13.0,,
40,2019-11-12,159:127,135:135,private_transport,,,,,,,,,,,14.0,,
40,2019-11-12,159:127,121:165,bus,,33.0,,,,,,,,,,,
40,2019-11-12,159:127,121:165,private_transport,,40.0,,,,,,,,,,,
40,2019-11-12,159:127,84:107,private_transport,,26.0,,,,,,,,,,,
40,2019-11-12,159:127,86:105,bus,,17.0,,,,,,,,,,,
40,2019-11-12,159:127,86:105,private_transport,,17.0,,,,,,,,,,,
40,2019-11-12,45:319,95:112,bus,,,,,,,,,,,10.0,,13.0
40,2019-11-12,45:319,95:112,private_transport,,,,,,,,,,,10.0,,
40,2019-11-12,45:319,50:412,private_transport,,12.0,,,,,,,,,,,
40,2019-11-12,45:319,118:152,bus,,,,,,,,,,,13.0,,
40,2019-11-12,45:319,118:152,private_transport,,,,,,,,,,,12.0,,
40,2019-11-12,45:319,45:319,bus,,,140.0,70.0,,,,,,,,,
40,2019-11-12,45:319,45:319,private_transport,,,40.0,99.0,,,,,24.0,,,,
40,2019-11-12,45:319,131:139,bus,,,,,,,,,,11.0,,,
40,2019-11-12,72:411,45:319,private_transport,179.0,,,,,,,,,,,,
40,2019-11-12,90:117,159:127,bus,,,,,,,19.0,,,,,,
40,2019-11-12,90:117,159:127,private_transport,,,,,,,11.0,,,,,,
40,2019-11-12,90:117,97:102,bus,,,,,,,,10.0,,,,,
40,2019-11-12,93:114,119:151,bus,,,,,,,,,,20.0,,,
40,2019-11-12,93:114,119:151,private_transport,,,,,,,,,,19.0,,,
40,2019-11-12,94:113,98:217,bus,,,,,,11.0,,,,,,,
40,2019-11-12,94:113,119:151,bus,,,,,,,,,,12.0,,,
40,2019-11-12,94:113,119:151,private_transport,,,,,,,,,,11.0,,,
40,2019-11-12,94:113,136:150,bus,,,,,,,,,,13.0,,,
40,2019-11-12,94:113,136:150,private_transport,,,,,,,,,,13.0,,,
40,2019-11-12,95:112,95:112,private_transport,,,,,19.0,,,,,,,,
40,2019-11-12,95:112,113:157,bus,,,,,14.0,,,,,,,,
40,2019-11-12,95:112,113:157,private_transport,,,,,20.0,,,,,,,,
40,2019-11-12,98:217,98:217,bus,,,,,,23.0,,,,,,,
40,2019-11-12,98:217,98:217,private_transport,,,,,,11.0,,,,,,,
40,2019-11-12,98:217,109:169,private_transport,,,,,,10.0,,,,,,,
40,2019-11-12,98:217,276:144,bus,,,,,,16.0,,,,,,,
