ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259,2300_2359
40,2019-11-20,101:205,160:110,bus,,,,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-20,101:205,21:521,private_transport,,,,,,11.0,,,,,,,,,,,,,,,,,
40,2019-11-20,101:205,52:325,private_transport,,,,,,25.0,,,,,,,,,,,,,,,,,
40,2019-11-20,101:205,9:509,private_transport,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,102:204,110:168,bus,,,,,10.0,,,,,,,,,,,,,,,,,,
40,2019-11-20,102:204,122:164,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,9:509,private_transport,,,,,,,,,,,,,,,,,,,73.0,,,,
40,2019-11-20,103:203,110:168,bus,,,,,,,13.0,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,110:168,private_transport,,,,,,,17.0,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,122:164,bus,,,,,,10.0,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,150:120,bus,,,,,,13.0,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,150:120,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,97:102,bus,,,,,,11.0,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,97:102,private_transport,,,,,,12.0,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,110:168,private_transport,,,,,,,,,,,23.0,,,,,,,,,,,,
40,2019-11-20,104:202,104:202,private_transport,,,,,,,,,,,22.0,,,,,,,,,,,,
40,2019-11-20,104:202,114:156,bus,,,,,,,,,,,,,,,,16.0,,,,,,,
40,2019-11-20,104:202,114:156,private_transport,,,,,,,,,,,,,,,,14.0,,,,,,,
40,2019-11-20,104:202,147:123,private_transport,,,,,,,,,,,14.0,,,,,12.0,,,,,,,
40,2019-11-20,104:202,156:130,bus,,,,,,,,,,,,,,,,,30.0,,,,,,
40,2019-11-20,104:202,156:130,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-20,106:208,110:168,private_transport,,,,,,,15.0,,,,,,,,,,,,,,,,
40,2019-11-20,106:208,129:141,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-20,106:208,130:140,bus,,,,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-20,106:208,133:137,bus,,,,,,,,,,,,,,,,,,,,,,10.0,
40,2019-11-20,106:208,149:121,private_transport,,,,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-20,106:208,155:131,bus,,,,,,,,,,,,,,,,,,,,,,14.0,
40,2019-11-20,106:208,155:131,private_transport,,,,,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-20,106:208,87:104,bus,,,,,,,,,,,,,,14.0,,,,,,,,,
40,2019-11-20,107:207,110:168,bus,,,,,,,18.0,,,,,,,,,,,,,,,,
40,2019-11-20,107:207,110:168,private_transport,,,,,,,24.0,,,,,,,57.0,,,,,,,,,
40,2019-11-20,107:207,104:202,bus,,,,,,,16.0,,,,,,,,,,,,,,,,
40,2019-11-20,107:207,104:202,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,107:207,147:123,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,107:207,129:141,bus,,,,,,,,,,,,,,13.0,,,,,,,,,
40,2019-11-20,107:207,130:140,bus,,,,,,,,,,,,,,19.0,,,,,,,,,
40,2019-11-20,107:207,155:131,bus,,,,,,,,,,,,,,,,,,,,,,19.0,
40,2019-11-20,107:207,155:131,private_transport,,,,,,,,,,,,,,,,,,,,,,11.0,
40,2019-11-20,107:207,87:104,bus,,,,,,,,,,,,,,15.0,,,,,,,,,
40,2019-11-20,107:207,134:136,bus,,,,,,,,,,,,,,,,,,,,,,15.0,
40,2019-11-20,108:170,160:110,bus,,,,,,,14.0,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,160:110,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,21:521,private_transport,,,,,,77.0,,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,9:509,private_transport,,,,,,,20.0,59.0,,,,,,,,,,,,,,,
40,2019-11-20,108:170,110:168,bus,,,,,,,,,,,,55.0,,,,,,,,,,,
40,2019-11-20,108:170,110:168,private_transport,,,,,,,,,,,,35.0,,,,,,,,,,,
40,2019-11-20,108:170,122:164,bus,,,,,,,,13.0,19.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,122:164,private_transport,,,,,,,,15.0,12.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,150:120,bus,,,,,,,,,14.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,149:121,bus,,,,,,,,,13.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,101:205,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,108:170,bus,,,,,,,,,,,,,,,,,23.0,,,,,,
40,2019-11-20,108:170,108:170,private_transport,,,,,,,10.0,,,,,,,,,,14.0,,,,,,
40,2019-11-20,108:170,123:163,bus,,,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,123:163,private_transport,,,,,,,,,11.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,126:160,bus,,,,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,127:159,bus,,,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,108:170,154:132,bus,,,,,,,,,,,,,,,,,15.0,,,,,,
40,2019-11-20,108:170,25:525,private_transport,,,,,,,,,,,,,,,,,,,,,,,29.0
40,2019-11-20,108:170,62:307,private_transport,,,,73.0,,,,,29.0,,,,,,,,,,,,,,
40,2019-11-20,108:170,96:111,bus,,,,,,,12.0,,,13.0,,16.0,,,,,,,,,,,
40,2019-11-20,108:170,96:111,private_transport,,,,,,,12.0,,,,,,,,,,,,,,,,
40,2019-11-20,108:170,98:217,bus,,,,,,,,,,,,13.0,,,,,,,,,,,
40,2019-11-20,108:170,98:217,private_transport,,,,,,,,,,,,15.0,,,,,,,,,,,
40,2019-11-20,109:169,9:509,private_transport,,,,,,,16.0,,,,,,,,,,39.0,,,,,,
40,2019-11-20,109:169,110:168,bus,,,,,,19.0,,,13.0,,,,,13.0,,,,,21.0,,,,
40,2019-11-20,109:169,110:168,private_transport,,15.0,14.0,,,,,,11.0,,,,20.0,,,,,,,,,,
40,2019-11-20,109:169,150:120,bus,,,,,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-20,109:169,150:120,private_transport,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-20,109:169,104:202,private_transport,,,,,,,,,12.0,,,,,,,,,,,,,,
40,2019-11-20,109:169,114:156,bus,,,,,,,,,,,,,12.0,,,,,,,,,,
40,2019-11-20,109:169,134:136,private_transport,,,,,,,,,,,,,,,11.0,,,,,,,,
40,2019-11-20,109:169,25:525,private_transport,,,,,,,36.0,,,,,,,,,,,,,,,,
40,2019-11-20,109:169,98:217,bus,,,,,13.0,,,,,,,,,12.0,,,,,,,,,
40,2019-11-20,109:169,98:217,private_transport,,,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-20,109:169,109:169,private_transport,,11.0,,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-20,109:169,111:167,bus,,,,,,,,,11.0,,,,,,,,11.0,,,,,,
40,2019-11-20,109:169,116:154,bus,,,,,,,,,,,,,,,10.0,,,,,,,,
40,2019-11-20,109:169,120:166,bus,,,,,,,,,,,,,16.0,,,,,,,,,,
40,2019-11-20,109:169,120:166,private_transport,,,,,,,,,,,,,22.0,,,,,,,,,,
40,2019-11-20,109:169,135:135,bus,,,,,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-20,109:169,135:135,private_transport,,,,,,,,,,,,,,,12.0,,,,,,,,
40,2019-11-20,109:169,136:150,bus,,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,109:169,136:150,private_transport,,,,,,,,,,,,,15.0,,,,,,,,,,
40,2019-11-20,109:169,148:122,bus,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,109:169,148:122,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,109:169,157:129,private_transport,,,,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-20,109:169,32:532,private_transport,,,,,,,,,,,,,,,,10.0,,,,,,,
40,2019-11-20,109:169,45:319,bus,,,,,,27.0,,,,,,,,,,,,,,,,,
40,2019-11-20,109:169,46:420,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-20,109:169,57:310,private_transport,,,,,,,,,,,,,,,15.0,,,,,,,,
40,2019-11-20,109:169,60:304,private_transport,,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,109:169,61:413,private_transport,,,,,,,,,12.0,,,,,,,,,18.0,,,,,
40,2019-11-20,109:169,64:306,bus,,,,,,,,,36.0,,,,,,,,,,,,,,
