ProjectID,Date,Origin,Destination,Modo,0300_0359,0600_0659,0700_0759,0800_0859,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959
40,2019-11-12,141:145,128:142,bus,,,,,,,,,,,,,14.0,
40,2019-11-12,141:145,109:169,bus,,,,,,,,,,,,,17.0,
40,2019-11-12,141:145,83:108,private_transport,,,,,,,,,,,,,12.0,
40,2019-11-12,141:145,98:217,bus,,,,,,,,,,,,,12.0,
40,2019-11-12,143:143,126:160,bus,,,19.0,,,,,,,,,,,
40,2019-11-12,143:143,100:206,bus,,11.0,,,,,,,,12.0,,,,
40,2019-11-12,143:143,83:108,bus,,,,,,,,,,10.0,,,,
40,2019-11-12,143:143,87:104,bus,,12.0,,,,,,,,,,,,
40,2019-11-12,143:143,107:207,bus,,10.0,,,,,,,,11.0,,,,
40,2019-11-12,143:143,91:116,bus,,12.0,,,,,,,,,,,,
40,2019-11-12,143:143,90:117,private_transport,,,12.0,,,,,,,,,,,
40,2019-11-12,144:126,121:165,bus,,,,,,,,,,,,,,10.0
40,2019-11-12,144:126,159:127,bus,,,,,,,,13.0,,,,19.0,,
40,2019-11-12,144:126,139:147,bus,,12.0,,,,,,,,,,,,
40,2019-11-12,144:126,58:303,bus,,,,20.0,,,,,,,,,,
40,2019-11-12,148:122,97:102,private_transport,,,,,12.0,,,,,,,,,
40,2019-11-12,149:121,97:102,bus,,,,,11.0,,,,,,,,,
40,2019-11-12,150:120,126:160,private_transport,,,,,14.0,,,,,,,,,
40,2019-11-12,150:120,97:102,bus,,,,,33.0,,,,,,,,,
40,2019-11-12,150:120,97:102,private_transport,,,,,50.0,,,,,,,,,
40,2019-11-12,156:130,143:143,bus,,,,,,,,,18.0,,,,,
40,2019-11-12,156:130,109:169,bus,,,,,,,,,18.0,,,,,
40,2019-11-12,156:130,83:108,bus,,,,,,,,,22.0,,,,,
40,2019-11-12,156:130,83:108,private_transport,,,,,,,,,18.0,,,,,
40,2019-11-12,156:130,98:217,bus,,,,,,,,,17.0,,,,,
40,2019-11-12,156:130,94:113,bus,,,,16.0,,,,,,,,,,
40,2019-11-12,156:130,94:113,private_transport,,,,15.0,,,,,,,,,,
40,2019-11-12,157:129,128:142,bus,,,,10.0,,,,,,,,,,
40,2019-11-12,157:129,128:142,private_transport,,,,12.0,,,,,,,,,,
40,2019-11-12,157:129,143:143,bus,,,,13.0,,,,,,,,,,
40,2019-11-12,157:129,143:143,private_transport,,,,24.0,,,,,,,,,,
40,2019-11-12,157:129,100:206,bus,,,,16.0,,,,,,,,,,
40,2019-11-12,157:129,100:206,private_transport,,,,29.0,,,,,,,,,,
40,2019-11-12,157:129,83:108,bus,,,,11.0,,,,,,,,,,
40,2019-11-12,157:129,83:108,private_transport,,,,13.0,,,,,,,,,,
40,2019-11-12,157:129,107:207,private_transport,,,,23.0,,,,,,,,,,
40,2019-11-12,158:128,107:207,private_transport,,,,14.0,,,,,,,,,,
40,2019-11-12,158:128,97:102,bus,,,,,11.0,,,,,,,,,
40,2019-11-12,158:128,97:102,private_transport,,,,,11.0,,,,,,,,,
40,2019-11-12,159:127,121:165,bus,,,,,,,,,,,,,,26.0
40,2019-11-12,159:127,121:165,private_transport,,,,,,,,,,,,,,13.0
40,2019-11-12,159:127,84:107,bus,,,,,,,,,,,,,,13.0
40,2019-11-12,159:127,45:319,bus,,,,13.0,,,,,,,,,,
40,2019-11-12,159:127,159:127,bus,,,,,,,,67.0,,,,90.0,54.0,
40,2019-11-12,159:127,159:127,private_transport,,,,,,,,15.0,,,,,20.0,
40,2019-11-12,159:127,139:147,bus,,23.0,,,,,,,,,,,,
40,2019-11-12,159:127,58:303,bus,,,,55.0,,,,,,,,,,
40,2019-11-12,159:127,58:303,private_transport,,,,36.0,,,,,,,,,,
40,2019-11-12,159:127,95:112,bus,,19.0,,,,,,,,,,,,
40,2019-11-12,159:127,116:154,bus,,21.0,,,,,,,,,,,,
40,2019-11-12,159:127,117:153,bus,,14.0,,,,,,,,,,,,
40,2019-11-12,159:127,118:152,bus,,36.0,,,,,,,,,,,,
40,2019-11-12,159:127,137:149,bus,,,,,,,,16.0,,,,,,
40,2019-11-12,159:127,144:126,bus,,,,,,,,17.0,,,,28.0,,
40,2019-11-12,159:127,86:105,bus,,,,,,,,,,,,,,15.0
40,2019-11-12,160:110,160:110,bus,,,,,,,14.0,,,,,,,
40,2019-11-12,160:110,160:110,private_transport,,,,,,,14.0,,,,,,,
40,2019-11-12,160:110,94:113,bus,,,,37.0,,,,,,,,,,
40,2019-11-12,160:110,94:113,private_transport,,,,16.0,,,,,,,,,,
40,2019-11-12,160:110,93:114,private_transport,,,,11.0,,,,,,,,,,
40,2019-11-12,64:306,128:142,bus,,,,,,,,,,,10.0,,,
40,2019-11-12,64:306,143:143,bus,,,,,,,,,,,32.0,,,
40,2019-11-12,64:306,100:206,bus,,,,,,,,,,,33.0,,,
40,2019-11-12,64:306,107:207,bus,,,,,,,,,,,16.0,,,
40,2019-11-12,64:306,107:207,private_transport,,,,,,,,,,,12.0,,,
40,2019-11-12,64:306,101:205,bus,,,,,,,,,,,12.0,,,
40,2019-11-12,64:306,76:314,bus,,,,,,,,,,,10.0,,,
40,2019-11-12,76:314,126:160,bus,,,12.0,,,,,,,,,,,
40,2019-11-12,83:108,128:142,bus,,,,,,,,,,,11.0,,,
40,2019-11-12,83:108,128:142,private_transport,,,,,,,,,,,11.0,,,
40,2019-11-12,83:108,143:143,bus,,,10.0,,,,,,10.0,,,,,
40,2019-11-12,83:108,100:206,bus,,,18.0,,,,,,,10.0,,,,
40,2019-11-12,83:108,109:169,bus,,,,,,17.0,,,,,,,,
40,2019-11-12,83:108,45:319,bus,,,,,,,,,,34.0,,,,
40,2019-11-12,83:108,83:108,bus,,13.0,,,,13.0,,55.0,,,,,34.0,
40,2019-11-12,83:108,83:108,private_transport,,,,,,,,57.0,,,,,,
40,2019-11-12,83:108,87:104,bus,,20.0,,,,,,,,,,,,
40,2019-11-12,83:108,98:217,bus,,,,,,22.0,,,,,,,,
40,2019-11-12,83:108,98:217,private_transport,,,,,,13.0,,,14.0,,,,,
40,2019-11-12,83:108,107:207,bus,,,13.0,,,,,,,,,,,
40,2019-11-12,83:108,111:167,bus,,,,,,,,,,,11.0,,,
40,2019-11-12,83:108,111:167,private_transport,,,12.0,,,,,,,,,,,
40,2019-11-12,83:108,149:121,bus,,,19.0,,,,,,,,,,,
40,2019-11-12,83:108,149:121,private_transport,,,19.0,,,,,,,,,,,
40,2019-11-12,83:108,101:205,bus,,,,,,,,11.0,,,,,,
40,2019-11-12,83:108,92:115,bus,,10.0,,,,,,,,,,,,
40,2019-11-12,84:107,95:112,bus,,11.0,,,,,,,,,,,,
40,2019-11-12,84:107,116:154,bus,,11.0,,,,,,,,,,,,
40,2019-11-12,86:105,116:154,bus,,11.0,,,,,,,,,,,,
40,2019-11-12,91:116,143:143,bus,,,,,,,,,11.0,,,,,
40,2019-11-12,91:116,109:169,bus,,,,,,,,,13.0,,,,,
40,2019-11-12,91:116,83:108,private_transport,,,,,,,,,11.0,,,,,
40,2019-11-12,93:114,100:206,bus,,,,,,,,,,,,,10.0,
40,2019-11-12,95:112,143:143,bus,,,,,,,,,,,,,11.0,
40,2019-11-12,95:112,100:206,bus,,,,,,,,,,,,,22.0,
40,2019-11-12,95:112,83:108,bus,,,,,,,,,,,,,,18.0
40,2019-11-12,95:112,83:108,private_transport,,,,,,,,,,,,,,16.0
40,2019-11-12,95:112,107:207,bus,,,,,,,,,,,,,13.0,
40,2019-11-12,95:112,76:314,bus,,,,,,,,,,,,,13.0,
40,2019-11-12,96:111,94:113,bus,,,,10.0,,,,,,,,,,
40,2019-11-12,96:111,93:114,bus,,,,10.0,,,,,,,,,,
40,2019-11-12,97:102,97:102,bus,,,,,19.0,,,,,,,,,
40,2019-11-12,97:102,97:102,private_transport,,,,,26.0,,,,,,,,,
40,2019-11-12,98:217,128:142,bus,,,,,,11.0,,,,,,,,
40,2019-11-12,98:217,143:143,bus,,,14.0,,,10.0,,,,,,,,
40,2019-11-12,98:217,100:206,bus,,11.0,,,,,,,,,,,,
40,2019-11-12,98:217,109:169,bus,,,,,,,,,12.0,,,,,
40,2019-11-12,98:217,109:169,private_transport,,,,,,,,,14.0,,,,,
40,2019-11-12,98:217,45:319,bus,,,,,,,,,,38.0,,,,
40,2019-11-12,98:217,83:108,bus,,,,,,,,,13.0,,,,33.0,
40,2019-11-12,98:217,83:108,private_transport,,,,,,,,,15.0,,,,,
40,2019-11-12,98:217,87:104,bus,,24.0,,,,,,,,,,,,
40,2019-11-12,98:217,98:217,bus,,,,,,19.0,,,,,,,,
40,2019-11-12,98:217,98:217,private_transport,,,,,,15.0,,,11.0,,,,,
40,2019-11-12,98:217,107:207,bus,,,13.0,,,,,,,,,,,
40,2019-11-12,98:217,91:116,bus,,14.0,,,,,,,,,,,,
