ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-12,100:206,76:314,private_transport,51.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,100:206,94:113,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,100:206,98:217,bus,,,,,,,,,,,,,18.0,,,,,,,,,,
40,2019-11-12,100:206,98:217,private_transport,,,,,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-12,101:205,76:314,private_transport,13.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,101:205,152:134,bus,,,,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-12,101:205,153:133,bus,,,,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-12,101:205,153:133,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-12,101:205,160:110,bus,,,,,,,11.0,,,,,,,,,,,,,,,,
40,2019-11-12,101:205,32:532,private_transport,,,,,,,,,,,,,,22.0,,,,,,10.0,,,
40,2019-11-12,101:205,9:509,private_transport,,,,,,,,,,,,,,,,,14.0,,,29.0,16.0,,
40,2019-11-12,102:204,9:509,private_transport,,,,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-12,103:203,109:169,private_transport,,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-12,103:203,110:168,bus,,,,,,,,,,,,,33.0,,,,,,,,,,
40,2019-11-12,103:203,110:168,private_transport,,,,,,,,,,,,,36.0,,,,,,,,,,
40,2019-11-12,103:203,75:313,private_transport,,,,,,,,,,,,,,,,93.0,,,,,,,
40,2019-11-12,104:202,76:314,private_transport,,,,,,,,,25.0,,,,,,,,,,,,,,
40,2019-11-12,104:202,94:113,bus,,,,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-12,104:202,94:113,private_transport,,,,,,,,,,,,,10.0,,,,,11.0,,,,,
40,2019-11-12,104:202,98:217,bus,,,,,,,,,,,11.0,,,,,,,,,,,,
40,2019-11-12,104:202,160:110,bus,,,,,,,,,,,,,,,,17.0,13.0,,,,,,
40,2019-11-12,104:202,160:110,private_transport,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,104:202,9:509,private_transport,,,,,,,,,,,,,,,,,27.0,,,,,,
40,2019-11-12,104:202,110:168,private_transport,46.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,104:202,104:202,private_transport,24.0,,,,,,,,,,,,,,,,,,,,,,
40,2019-11-12,104:202,106:208,bus,,,,,,,,,,,,,,,,,10.0,,,,,,
40,2019-11-12,104:202,107:207,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
