ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-20,0:500,58:303,private_transport,,,,,,,,,,,113.0,,,,,,,,,,,
40,2019-11-20,103:203,58:303,bus,,,32.0,,,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,58:303,private_transport,,,16.0,,,,,,,,,,,,,,,,,,,
40,2019-11-20,103:203,103:203,bus,,,,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-20,103:203,103:203,private_transport,,,,,,,,,,,,13.0,,,,,,,,,,
40,2019-11-20,103:203,113:157,bus,,,,,,,12.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,113:157,private_transport,,,,,,,14.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,117:153,private_transport,,,,,,,10.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,131:139,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,138:148,bus,,,,,,,,,,,,20.0,,,,,,,,,,
40,2019-11-20,103:203,138:148,private_transport,,,,,,,,,,,,17.0,,,,,,,,,,
40,2019-11-20,103:203,25:525,private_transport,,,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-20,103:203,45:319,private_transport,,,,,,,56.0,,,,,,,19.0,,,,,,,,
40,2019-11-20,103:203,47:320,private_transport,,,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,54:419,private_transport,,,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-20,103:203,75:313,bus,,,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-20,103:203,76:314,private_transport,,,,,,,84.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,95:112,bus,,,,,,,17.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,95:112,private_transport,,,,,,,24.0,,,,,,,,,,,,,,,
40,2019-11-20,103:203,9:509,private_transport,,,,,,,,,,,,,,,,,,,,,,12.0
40,2019-11-20,104:202,45:319,bus,,,,,38.0,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,45:319,private_transport,12.0,,,,42.0,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,75:313,bus,27.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,75:313,private_transport,14.0,,,,,,,,,,,,,,,,,,,,,
40,2019-11-20,104:202,76:314,bus,,,,,,,,,16.0,,,,27.0,,,,,,,,,
40,2019-11-20,104:202,76:314,private_transport,,,,,,53.0,,,71.0,,,,24.0,,,,,,,,,
40,2019-11-20,104:202,56:416,private_transport,,,,,,,,,,,,,,,,,,,,83.0,,
40,2019-11-20,104:202,82:418,private_transport,29.0,,,,,,,,,,,,,,,41.0,,,,,,
