ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0300_0359,0400_0459,0600_0659,0700_0759,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-21,103:203,157:129,bus,,,,,,,19.0,,,,,,,,,,,
40,2019-11-21,103:203,157:129,private_transport,,,,,,,11.0,,,,,,,,,,,
40,2019-11-21,104:202,104:202,bus,,,,,20.0,,,,,,,,,,,,,
40,2019-11-21,104:202,104:202,private_transport,,,,,16.0,,,,,,,15.0,,,,,,
40,2019-11-21,104:202,110:168,bus,,,,,13.0,,,,,,,,,,,,,
40,2019-11-21,104:202,110:168,private_transport,,,,,,,,,,,,22.0,,,,,,
40,2019-11-21,104:202,111:167,bus,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,104:202,111:167,private_transport,,,,,,,,,,,,14.0,,,,,,
40,2019-11-21,106:208,112:158,bus,,,,,,12.0,,,,,,,,,,,,
40,2019-11-21,107:207,112:158,bus,,,,,,17.0,,,,,,,,,,,,
40,2019-11-21,107:207,107:207,bus,,,,,,27.0,,,,,,,,,,,,
40,2019-11-21,110:168,104:202,bus,,,,,17.0,,,,,,,16.0,,,,,,
40,2019-11-21,110:168,104:202,private_transport,,,,,10.0,,,,,,,28.0,,,,,,
40,2019-11-21,110:168,110:168,bus,,,,,34.0,,,,,,,18.0,,,,,,
40,2019-11-21,110:168,110:168,private_transport,,,,,23.0,,,,,,,36.0,,,,,,
40,2019-11-21,111:167,104:202,bus,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,112:158,112:158,bus,,,,,,28.0,,,,,,,,,,,,
40,2019-11-21,112:158,107:207,bus,,,,,,21.0,,,,,,,,,,,,
40,2019-11-21,113:157,113:157,bus,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,113:157,113:157,private_transport,,,,,,,,,,,,,10.0,10.0,,,,
40,2019-11-21,113:157,132:138,bus,,,,,,,,,,,,,11.0,,,,,
40,2019-11-21,113:157,132:138,private_transport,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,113:157,95:112,private_transport,,,,,,,,,,,,,12.0,,,,,
40,2019-11-21,115:155,101:205,bus,,,,,,,,,,,,,21.0,,,,,
40,2019-11-21,115:155,101:205,private_transport,,,,,,,,,,,,,17.0,,,,,
40,2019-11-21,115:155,122:164,bus,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,115:155,129:141,bus,,,,,,,,,,,,,32.0,,,,,
40,2019-11-21,115:155,129:141,private_transport,,,,,,,,,,,,,19.0,,,,,
40,2019-11-21,116:154,127:159,bus,,,,,,10.0,,,,,,,,,,,,
40,2019-11-21,117:153,113:157,bus,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,117:153,95:112,private_transport,,,,,,,,,,,,,13.0,,,,,
40,2019-11-21,118:152,122:164,bus,,,,,,14.0,,,,,,,,,,,,
40,2019-11-21,118:152,127:159,bus,,,,,,12.0,,,,,,,,,,,,
40,2019-11-21,118:152,97:102,bus,,,,,,18.0,,,,,,,,,,,,
40,2019-11-21,118:152,97:102,private_transport,,,,,,11.0,,,,,,,,,,,,
