ProjectID,Date,Origin,Destination,Modo,0000_0059,0200_0259,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-13,101:205,45:319,private_transport,,,,,10.0,,,,,,,,,,,,,
40,2019-11-13,101:205,83:108,bus,,,,,,,,,,,,,14.0,,,,,
40,2019-11-13,101:205,83:108,private_transport,,,,,,,,,,,,,12.0,,,,,
40,2019-11-13,102:204,45:319,private_transport,,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,108:170,160:110,bus,,,,,,,,,,14.0,,,,,,,,
40,2019-11-13,108:170,76:314,bus,,,,46.0,,,,,,,,,,,,,,
40,2019-11-13,108:170,76:314,private_transport,,,,28.0,,,,,,,,,,,,,,
40,2019-11-13,109:169,83:108,private_transport,,19.0,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,109:169,private_transport,,10.0,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,118:152,bus,15.0,,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,139:147,private_transport,11.0,,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,143:143,private_transport,,14.0,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,144:126,bus,,,,,,,,12.0,,,,,,,,,,
40,2019-11-13,109:169,144:126,private_transport,,,,,,,,13.0,,,,,,,,,,
40,2019-11-13,109:169,159:127,bus,,,,,,,,15.0,,,,,,,,,,
40,2019-11-13,109:169,159:127,private_transport,,,,,,,,21.0,,,,,,,,,,
40,2019-11-13,109:169,98:217,private_transport,,17.0,,,,,,,,,,,,,,,,
40,2019-11-13,113:157,45:319,bus,,,,,,,,,,12.0,,,,,,,,
40,2019-11-13,113:157,45:319,private_transport,,,,,,,,,,29.0,,,,,,,,
40,2019-11-13,113:157,110:168,bus,,,,,,,16.0,,,,,,,,,,,
40,2019-11-13,113:157,113:157,bus,,,,,,,,11.0,,,,,,,,,,
40,2019-11-13,113:157,113:157,private_transport,,,,,,,,18.0,,,,,,,,,,
40,2019-11-13,113:157,131:139,private_transport,,,,,,,,12.0,,,,,,,,,,
40,2019-11-13,113:157,95:112,bus,,,,,,,,13.0,,,,,,,,,,
40,2019-11-13,113:157,95:112,private_transport,,,,,,,,11.0,,,,,,,,,,11.0
40,2019-11-13,116:154,118:152,private_transport,,,,,,,,,13.0,,,,,,,,,
40,2019-11-13,116:154,139:147,bus,,,,,,,,,16.0,,,,,,,,,
40,2019-11-13,116:154,139:147,private_transport,,,,,,,,,13.0,,,,,,,,,
40,2019-11-13,116:154,116:154,bus,,,,,,,,,16.0,,,,,,,,,
40,2019-11-13,117:153,45:319,bus,,,,,,,,,,15.0,,,,,,,,
40,2019-11-13,117:153,118:152,private_transport,,,,,,,,,11.0,,,,,,,,,
40,2019-11-13,117:153,95:112,bus,,,,,,,,,,,,,,,,12.0,,
40,2019-11-13,117:153,95:112,private_transport,,,,,,,,11.0,,,,,,,,,,
40,2019-11-13,117:153,132:138,private_transport,,,,,,,,,,,,,,,,,,10.0
40,2019-11-13,118:152,118:152,bus,,,,,,,,,10.0,,,,,,,,,
40,2019-11-13,118:152,116:154,bus,,,,,,,,,15.0,,,,,,,,,
40,2019-11-13,118:152,121:165,bus,,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,120:166,45:319,bus,,,,,,,,,,,12.0,,,,,,,
40,2019-11-13,120:166,45:319,private_transport,,,,,,,,,,,30.0,,,,,,,
40,2019-11-13,120:166,110:168,private_transport,,,,14.0,,,,,,,,,,,,,,
40,2019-11-13,120:166,111:167,private_transport,,,,10.0,,,,,,,,,,,,,,
40,2019-11-13,121:165,126:160,private_transport,,,,,,,15.0,,,,,,,,,,,
40,2019-11-13,121:165,127:159,bus,,,,,,,,,,11.0,,,,,,,,
40,2019-11-13,121:165,127:159,private_transport,,,,,,,11.0,,,12.0,,,,,,,,
40,2019-11-13,121:165,152:134,bus,,,,,,,,,,26.0,,,,,,,,
40,2019-11-13,121:165,152:134,private_transport,,,,,,,,,,15.0,,,,,,,,
40,2019-11-13,121:165,153:133,bus,,,,,,,,,,22.0,,,,,,,,
40,2019-11-13,121:165,153:133,private_transport,,,,,,,,,,12.0,,,,,,,,
40,2019-11-13,121:165,154:132,private_transport,,,,,,,,,,11.0,,,,,,,,
