ProjectID,Date,Origin,Destination,Modo,0600_0659,0700_0759,0900_0959,1000_1059,1100_1159,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2020-03-05,109:169,134:136,private_transport,,,,,,,,,,13.0,,,,
40,2020-03-05,109:169,136:150,private_transport,,,,,,,,,11.0,,,,,
40,2020-03-05,109:169,155:131,bus,,,,,,,,,,12.0,,,,
40,2020-03-05,110:168,136:150,private_transport,,,,,,,,,111.0,,,,,
40,2020-03-05,110:168,45:319,private_transport,,,,,,,,,15.0,,,,,
40,2020-03-05,113:157,136:150,bus,,,,,,,,,,,,,,19.0
40,2020-03-05,113:157,136:150,private_transport,,,,,,,,,,,,,,34.0
40,2020-03-05,113:157,119:151,private_transport,,,,,10.0,,,,,,,,,10.0
40,2020-03-05,117:153,136:150,bus,,,,,,,,,,,,,,11.0
40,2020-03-05,117:153,136:150,private_transport,,,,,,,,,,,,,,16.0
40,2020-03-05,117:153,119:151,bus,,11.0,,,,,,,,,,,,
40,2020-03-05,117:153,118:152,bus,,,,,11.0,,,,,,,,,
40,2020-03-05,117:153,126:160,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-05,117:153,87:104,bus,,,,,,,10.0,,,,,,,
40,2020-03-05,117:153,87:104,private_transport,,,,,,,12.0,,,,,,,
40,2020-03-05,118:152,119:151,bus,,13.0,,,,,,,,,,,,
40,2020-03-05,118:152,126:160,bus,,18.0,,,,,,,,,,,,
40,2020-03-05,118:152,87:104,bus,,,,,,,13.0,,,,,,,
40,2020-03-05,118:152,140:146,bus,,,11.0,,,,,,,,,,,
40,2020-03-05,118:152,140:146,private_transport,,,10.0,,,,,,,,,,,
40,2020-03-05,118:152,141:145,bus,,,14.0,,,,,,,,,,,
40,2020-03-05,118:152,141:145,private_transport,,,13.0,,,,,,,,,,,
40,2020-03-05,118:152,61:413,private_transport,,,,35.0,,,,,,,,,,
40,2020-03-05,119:151,134:136,bus,,,10.0,,,,,,,,,,,
40,2020-03-05,119:151,134:136,private_transport,,,10.0,,,,,,,,,,,
40,2020-03-05,119:151,119:151,bus,,15.0,,,,,,,,,,,,
40,2020-03-05,119:151,126:160,bus,,41.0,,,,,,,,,,,,
40,2020-03-05,119:151,126:160,private_transport,,11.0,,,,,,,,,,,,
40,2020-03-05,119:151,87:104,bus,,,,,,,13.0,,,,,,,
40,2020-03-05,119:151,87:104,private_transport,,,,,,,32.0,,,,,,,
40,2020-03-05,119:151,140:146,bus,,,21.0,,,,,,,,,,,
40,2020-03-05,119:151,140:146,private_transport,,,20.0,,,,,,,,,,,
40,2020-03-05,119:151,141:145,bus,,,24.0,,,,,,,,,,,
40,2020-03-05,119:151,141:145,private_transport,,,22.0,,,,,,,,,,,
40,2020-03-05,119:151,61:413,private_transport,,,,65.0,,,,,,,,,,
40,2020-03-05,119:151,117:153,bus,,12.0,,,,,,,,,,,,
40,2020-03-05,119:151,139:147,bus,,,12.0,,,,,,,,,,,
40,2020-03-05,119:151,139:147,private_transport,,,11.0,,,,,,,,,,,
40,2020-03-05,119:151,160:110,private_transport,,11.0,,,,,,,,,,,,
40,2020-03-05,119:151,90:117,bus,,19.0,,,,,,,,,,,,
40,2020-03-05,119:151,91:116,private_transport,,,,,,,16.0,,,,,,,
40,2020-03-05,120:166,136:150,bus,,,,,,,,,,13.0,,,17.0,
40,2020-03-05,120:166,119:151,bus,,,,,,,,,,,,,31.0,
40,2020-03-05,120:166,119:151,private_transport,,,,,,,,,,,,,12.0,
40,2020-03-05,120:166,118:152,bus,,,,,,,,,,,,,22.0,
40,2020-03-05,120:166,118:152,private_transport,,,,,,,,,,,,,12.0,
40,2020-03-05,120:166,141:145,bus,,,,,,,,,,15.0,,,,
40,2020-03-05,120:166,120:166,private_transport,,,,,,,,,,35.0,,,,
40,2020-03-05,126:160,47:320,private_transport,,,,,11.0,,,,,,,,,
40,2020-03-05,128:142,134:136,private_transport,,,,,,,,,,13.0,,,,
40,2020-03-05,128:142,155:131,private_transport,,,,,,,,,,14.0,,,,
40,2020-03-05,131:139,136:150,bus,,,,,,,,,,,,,,10.0
40,2020-03-05,131:139,136:150,private_transport,,,,,,,,,,,,,,18.0
40,2020-03-05,131:139,113:157,bus,11.0,,,,,,,,,,,,,
40,2020-03-05,131:139,113:157,private_transport,17.0,,,,,,,,,,,,,
40,2020-03-05,131:139,95:112,bus,15.0,,,,,,,,,,,,,
40,2020-03-05,131:139,95:112,private_transport,25.0,,,,,,,,,,,,,
40,2020-03-05,132:138,136:150,bus,,,,,,,,,,,,,,10.0
40,2020-03-05,132:138,136:150,private_transport,,,,,,,,,,,,,,13.0
40,2020-03-05,132:138,119:151,bus,,,,,11.0,,,,,,,,,
40,2020-03-05,132:138,113:157,bus,11.0,,,,,,,,,,,,,
40,2020-03-05,132:138,95:112,private_transport,17.0,,,,,,,,,,,,,
40,2020-03-05,133:137,136:150,private_transport,,,,,,,,,,10.0,,,,
40,2020-03-05,133:137,137:149,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-05,134:136,124:162,bus,,12.0,,,,,,,,,,,,
40,2020-03-05,134:136,159:127,bus,,12.0,,,,,,,,,,,,
40,2020-03-05,135:135,137:149,bus,,20.0,,,,,,,,,,,,
40,2020-03-05,135:135,137:149,private_transport,,20.0,,,,,,,,,,,,
40,2020-03-05,135:135,124:162,private_transport,,21.0,,,,,,,,,,,,
40,2020-03-05,135:135,159:127,private_transport,,15.0,,,,,,,,,,,,
40,2020-03-05,135:135,125:161,bus,,10.0,,,,,,,,,,,,
40,2020-03-05,136:150,118:152,bus,,11.0,,,,,,,,,,,,
40,2020-03-05,136:150,118:152,private_transport,,10.0,,,,,,,,,,,,
40,2020-03-05,136:150,126:160,bus,,20.0,,,,,,,,,,,,
40,2020-03-05,136:150,126:160,private_transport,,14.0,,,,,,,,,,,,
40,2020-03-05,136:150,87:104,bus,,,,,,,10.0,,,,,,,
40,2020-03-05,136:150,140:146,bus,,,,,,,,,,,,,10.0,
40,2020-03-05,136:150,61:413,private_transport,,,,26.0,,,,,,,,,,
40,2020-03-05,136:150,90:117,bus,,13.0,,,,,,,,,,,,
40,2020-03-05,136:150,104:202,private_transport,,,,,,45.0,,,,,,,,
40,2020-03-05,136:150,110:168,private_transport,,,,,,71.0,,,,,,,,
40,2020-03-05,136:150,111:167,private_transport,,,,,,19.0,,,,,,,,
40,2020-03-05,136:150,147:123,private_transport,,,,,,17.0,,,,,,,,
40,2020-03-05,137:149,136:150,bus,,,,,,,,,,12.0,,,,
40,2020-03-05,137:149,159:127,bus,,,,,,,,,,12.0,,,,
40,2020-03-05,137:149,159:127,private_transport,,,,,,,,,,12.0,,,,
40,2020-03-05,139:147,136:150,bus,,,,15.0,,,,,,,,,,
40,2020-03-05,140:146,136:150,bus,,,,37.0,,,,,,,,,10.0,
40,2020-03-05,140:146,119:151,bus,,13.0,,,,,,,,,,,10.0,
40,2020-03-05,140:146,118:152,bus,,,,,,,,,,,17.0,,,
40,2020-03-05,140:146,118:152,private_transport,,,,,,,,,,,17.0,,,
40,2020-03-05,140:146,126:160,bus,,10.0,,,,,,,,,,,,
40,2020-03-05,140:146,61:413,private_transport,,,,26.0,,,,,,,,,,
40,2020-03-05,140:146,117:153,bus,,,,,,,,,,,11.0,,,
40,2020-03-05,140:146,117:153,private_transport,,,,,,,,,,,11.0,,,
40,2020-03-05,140:146,137:149,bus,,,,10.0,,,,,,,,,,
40,2020-03-05,140:146,116:154,bus,,,,,,,,,,,13.0,,,
40,2020-03-05,140:146,116:154,private_transport,,,,,,,,,,,13.0,,,
40,2020-03-05,140:146,121:165,bus,,,,12.0,,,,,,,,,,
40,2020-03-05,140:146,121:165,private_transport,,,,23.0,,,,,,,,,,
40,2020-03-05,140:146,84:107,bus,,,,10.0,,,,,,,,,,
