ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2300_2359
40,2020-03-12,100:206,50:412,private_transport,,,,,,,,,64.0,,,,,,,,,,50.0,
40,2020-03-12,100:206,53:309,private_transport,,,,,,,,,40.0,,,,,,,,,,,
40,2020-03-12,101:205,50:412,private_transport,,,,,,,,,,,,,,,,,,,14.0,
40,2020-03-12,101:205,53:309,private_transport,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-12,101:205,150:120,bus,,,,,,,,,,,12.0,,,,,,,,,
40,2020-03-12,101:205,62:307,private_transport,,,,42.0,,,,,,,,,,,,,,,,
40,2020-03-12,101:205,83:108,private_transport,,,,,,,,15.0,,,,,,,,,,,,
40,2020-03-12,103:203,103:203,bus,,,,27.0,,,,,,,,,,,,,,,,
40,2020-03-12,103:203,107:207,private_transport,,,,,,,14.0,,,,,,,,,,,,,
40,2020-03-12,103:203,109:169,bus,,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-12,103:203,110:168,private_transport,,,,,,79.0,,,,,,,,,,,,,,
40,2020-03-12,103:203,138:148,bus,,,,26.0,,,,,,,,,,,,,,,,
40,2020-03-12,103:203,143:143,private_transport,,,,,,,17.0,13.0,,,,,,,,,,,,
40,2020-03-12,103:203,76:314,private_transport,,,,,,,10.0,,,,,,,,,,,,,
40,2020-03-12,104:202,50:412,private_transport,,,,,,,,,,,,,,,104.0,,,,,
40,2020-03-12,104:202,62:307,private_transport,,,,,,,,,32.0,,,,,,,,,,,
40,2020-03-12,104:202,83:108,bus,,,13.0,,,,,,,,,,,,,,,,,
40,2020-03-12,104:202,83:108,private_transport,,,15.0,,,,11.0,,,,,,,,,,,,,
40,2020-03-12,104:202,110:168,bus,,,,,,,,,,16.0,,,,,,,,,,
40,2020-03-12,104:202,110:168,private_transport,,,,,,57.0,28.0,,,19.0,,,,,,,,,,
40,2020-03-12,104:202,104:202,private_transport,,,,,,,,,,16.0,,,,,,,,,,
40,2020-03-12,104:202,111:167,bus,,,,,,,,,,18.0,,,,,,,,,,
40,2020-03-12,104:202,111:167,private_transport,,,,,,,,,,64.0,,,,,,,,,,
40,2020-03-12,104:202,139:147,private_transport,15.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,104:202,140:146,private_transport,19.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,104:202,141:145,private_transport,21.0,,,,,,,,,,,,,,,,,,,
40,2020-03-12,104:202,149:121,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-12,104:202,152:134,bus,,,,,,,,,,,,22.0,,,,,,,,
40,2020-03-12,104:202,152:134,private_transport,,,,,,,,,,,,14.0,,,,,,,,
40,2020-03-12,104:202,154:132,bus,,,,,,,31.0,,,,,10.0,,,,,,,,
40,2020-03-12,104:202,276:144,private_transport,,,,,,,,,,,,,,,,,,11.0,,
40,2020-03-12,104:202,85:106,bus,,,,,,,,,,,,15.0,,,,,,,,
40,2020-03-12,104:202,85:106,private_transport,,,,,,,,,,,,16.0,,,,,,,,
40,2020-03-12,104:202,94:113,bus,,,,,,,,,,,,11.0,,17.0,,,,,,
40,2020-03-12,104:202,94:113,private_transport,,,,,,,,,,,,10.0,,24.0,,,,,,
40,2020-03-12,104:202,98:217,private_transport,,,10.0,,,,,,,,,,,,,,,,,
40,2020-03-12,106:208,98:217,private_transport,,,,,,,,,,,,,,,,,,12.0,,
40,2020-03-12,106:208,45:319,private_transport,,,,,,,,,,,20.0,,,,,,,,,
40,2020-03-12,107:207,50:412,private_transport,,,,,,,,,50.0,,,,,,,,,,38.0,
40,2020-03-12,107:207,53:309,private_transport,,,,,,,,,19.0,,,,,,,,,,,
