ProjectID,Date,Origin,Destination,Modo,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159
40,2019-11-13,100:206,100:206,bus,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,100:206,100:206,private_transport,,,,,16.0,,,,,,,,,,,,
40,2019-11-13,100:206,107:207,private_transport,,,,,14.0,,,,,,,,,,,,
40,2019-11-13,100:206,109:169,bus,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,100:206,109:169,private_transport,,,,,12.0,,,,,,,,,,,,
40,2019-11-13,100:206,143:143,private_transport,,,,11.0,,,,,,,,,,,,,
40,2019-11-13,100:206,64:306,private_transport,,,,,58.0,,,,,,,,,,33.0,,
40,2019-11-13,100:206,68:315,private_transport,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,100:206,76:314,private_transport,,,,12.0,,,,,,,,,,,,,
40,2019-11-13,101:205,109:169,bus,,,,,,,14.0,,,,,,,,,,
40,2019-11-13,101:205,109:169,private_transport,,,,,,,10.0,,,,,,,,,,
40,2019-11-13,101:205,128:142,bus,,,,,,,13.0,,,,,,,,,,
40,2019-11-13,101:205,128:142,private_transport,,,,,,,10.0,,,,,,,,,,
40,2019-11-13,101:205,83:108,bus,,,,,,,16.0,,,,,,,,,,
40,2019-11-13,101:205,83:108,private_transport,,,,,,,11.0,,,,,,,,,,
40,2019-11-13,101:205,98:217,bus,,,,,,,15.0,,,,,,,,,,
40,2019-11-13,101:205,98:217,private_transport,,,,,,,10.0,,,,,,,,,,
40,2019-11-13,102:204,143:143,bus,,,,,,,11.0,,,,,,,,,,
40,2019-11-13,102:204,98:217,private_transport,,,,,,,11.0,,,,,,,,,,
40,2019-11-13,103:203,107:207,bus,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,103:203,107:207,private_transport,,,,,,,,,,14.0,,,,,,,
40,2019-11-13,103:203,76:314,private_transport,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,103:203,83:108,bus,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,103:203,104:202,bus,,,,,,,,14.0,,,,,,,,,
40,2019-11-13,103:203,110:168,bus,,,,,,,,13.0,,,,,,,,,
40,2019-11-13,104:202,159:127,bus,,,,,,,,,,34.0,,,,,,,
40,2019-11-13,104:202,159:127,private_transport,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,106:208,100:206,bus,,10.0,,,,,,,,,,,,,,,
40,2019-11-13,107:207,100:206,private_transport,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,107:207,107:207,bus,,,,11.0,,,,,,,,,,,,,
40,2019-11-13,107:207,107:207,private_transport,,,,11.0,,,,,,,,,,,,,
40,2019-11-13,107:207,64:306,private_transport,,,,,46.0,,,,,,,,,,29.0,,
40,2019-11-13,107:207,68:315,private_transport,,,,,,,,,,,,,,,10.0,,
40,2019-11-13,107:207,76:314,private_transport,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,107:207,128:142,private_transport,,,,11.0,15.0,,,,,,,,,,,,
40,2019-11-13,107:207,98:217,private_transport,,,,,12.0,,,,,,,,,,,,
40,2019-11-13,109:169,100:206,private_transport,,,,,,,,,,,,11.0,,,,,
40,2019-11-13,109:169,109:169,bus,,,,,,,,11.0,,,,,,,,,
40,2019-11-13,109:169,109:169,private_transport,,,,,,,,12.0,,15.0,,,,,,,
40,2019-11-13,109:169,143:143,private_transport,,,,,,,,12.0,,,,,,,,,
40,2019-11-13,109:169,128:142,bus,11.0,,,,,,,,,,,,,,,,
40,2019-11-13,109:169,128:142,private_transport,11.0,,,,,,,15.0,,11.0,,,,,,,
40,2019-11-13,109:169,83:108,bus,,,,,11.0,,,,,12.0,,,,,,,
40,2019-11-13,109:169,98:217,bus,,,,,18.0,,,,,10.0,,,,,,,
40,2019-11-13,109:169,98:217,private_transport,,,,,13.0,,,,,,,,,,,,
40,2019-11-13,109:169,135:135,bus,,,,,,,,,,,,,,,,20.0,
40,2019-11-13,109:169,61:413,private_transport,,,41.0,,,,,,,,,,,,,,
40,2019-11-13,109:169,97:102,bus,,,,,,,,,15.0,,,,,,,,
40,2019-11-13,109:169,97:102,private_transport,,,,,,,,,11.0,,,,,,,,
40,2019-11-13,110:168,159:127,bus,,,,,,,,,,43.0,,,,,,,
40,2019-11-13,110:168,159:127,private_transport,,,,,,,,,,26.0,,,,,,,
40,2019-11-13,110:168,97:102,bus,,,,,,,,,80.0,,,,,,,,
40,2019-11-13,110:168,97:102,private_transport,,,,,,,,,53.0,,,,,,,,
40,2019-11-13,110:168,126:160,bus,,,,,,,,,10.0,,,,,,,,
40,2019-11-13,110:168,144:126,bus,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,111:167,128:142,private_transport,,,,11.0,,,,,,,,,,,,,
40,2019-11-13,111:167,83:108,bus,,,,14.0,,,,,,,,,,,,,
40,2019-11-13,111:167,98:217,private_transport,,,,11.0,,,,,,,,,,,,,
40,2019-11-13,111:167,137:149,bus,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,114:156,100:206,bus,,20.0,,,,,,,,,,,,,,,
40,2019-11-13,114:156,107:207,bus,,13.0,,,,,,,,,,,,,,,
40,2019-11-13,116:154,128:142,bus,,,,,,,,,,,,,11.0,,,,
40,2019-11-13,116:154,128:142,private_transport,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,117:153,83:108,bus,,,,,,,,,,,,,11.0,,,,
40,2019-11-13,117:153,98:217,private_transport,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,118:152,159:127,bus,,,,,,11.0,,,,,,,,,,,
40,2019-11-13,118:152,159:127,private_transport,,,,,,24.0,,,,,,,,,,,
40,2019-11-13,121:165,143:143,private_transport,,,,,,,,,,,,,13.0,,,,
40,2019-11-13,121:165,83:108,bus,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,121:165,121:165,bus,,,,,22.0,,,,,,,,,,,,
40,2019-11-13,121:165,121:165,private_transport,,,,,17.0,,,,,,,,,,,,
40,2019-11-13,121:165,84:107,bus,,,,,17.0,,,,,,,,,,,,
40,2019-11-13,121:165,86:105,private_transport,,,,,15.0,,,,,,,,,,,,
40,2019-11-13,122:164,83:108,bus,,,,,,,,,,,,,,12.0,,,
40,2019-11-13,122:164,83:108,private_transport,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,122:164,153:133,bus,,,,,,,,,,,,,,17.0,,,
40,2019-11-13,122:164,153:133,private_transport,,,,,,,,,,,,,,14.0,,,
40,2019-11-13,122:164,154:132,bus,,,,,,,,,,,,,,25.0,,,
40,2019-11-13,122:164,154:132,private_transport,,,,,,,,,,,,,,19.0,,,
40,2019-11-13,124:162,95:112,private_transport,,,,,,,,,,,16.0,,,,,,
40,2019-11-13,126:160,109:169,bus,,13.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,109:169,private_transport,,11.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,143:143,bus,,15.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,128:142,private_transport,,15.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,83:108,bus,,14.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,98:217,bus,,16.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,98:217,private_transport,,20.0,,,,,,,,,,,,,,,
40,2019-11-13,126:160,126:160,bus,,,53.0,,,,,,,,,,,,,,
40,2019-11-13,126:160,126:160,private_transport,,,29.0,,,,,,,,,,,,,,
40,2019-11-13,126:160,90:117,bus,,,19.0,,,,,,,,,,,,,,
40,2019-11-13,126:160,90:117,private_transport,,,19.0,,,,,,,,,,,,,,
40,2019-11-13,127:159,83:108,bus,,,,,,,,,,,,,,11.0,,,
40,2019-11-13,127:159,154:132,bus,,,,,,,,,,,,,,20.0,,,
40,2019-11-13,127:159,154:132,private_transport,,,,,,,,,,,15.0,,,,,,
40,2019-11-13,128:142,100:206,bus,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,128:142,109:169,private_transport,,,,,12.0,,,,,,,,,,,,
40,2019-11-13,128:142,143:143,private_transport,,,,,,,,10.0,,,,,,,,,
40,2019-11-13,128:142,64:306,private_transport,,,,,21.0,,,,,,,,,,,,
40,2019-11-13,128:142,128:142,bus,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,128:142,83:108,bus,,,,,12.0,,,,,,,,,,,,
40,2019-11-13,128:142,83:108,private_transport,,,,,11.0,,,,,,,,,,,,
40,2019-11-13,128:142,135:135,bus,,,,,,,,,,,,,,,,16.0,
40,2019-11-13,128:142,61:413,private_transport,,,32.0,,,,,,,,,,,,,,
40,2019-11-13,128:142,134:136,bus,,,,,,,,,,,,,,,,10.0,
40,2019-11-13,136:150,100:206,bus,,,,,,,,,,,34.0,,,,,,
40,2019-11-13,136:150,100:206,private_transport,,,,,,,,,,,10.0,,,,,,
40,2019-11-13,136:150,107:207,bus,,,,,,,,,,,18.0,,,,,,
40,2019-11-13,136:150,143:143,bus,,,,,,,,,,,15.0,,,,,,
40,2019-11-13,136:150,128:142,bus,,,,,,,,,,,10.0,,,,,,
40,2019-11-13,136:150,83:108,bus,,,,,,,,,,,15.0,,,,,,
40,2019-11-13,136:150,83:108,private_transport,,,,,,,,,,,12.0,,,,,,
40,2019-11-13,137:149,109:169,private_transport,,,,12.0,,,,,,,,,,,,,
40,2019-11-13,137:149,86:105,bus,,,,,10.0,,,,,,,,,,,,
40,2019-11-13,137:149,95:112,bus,,,,,,,,,,,15.0,,,,,,
40,2019-11-13,137:149,95:112,private_transport,,,,,,,,,,,27.0,,,,,,
40,2019-11-13,137:149,113:157,bus,,,,,,,,,,,14.0,,,,,,
40,2019-11-13,137:149,113:157,private_transport,,,,,,,,,,,20.0,,,,,,
40,2019-11-13,137:149,117:153,bus,,,,,,,,,,,11.0,,,,,,
40,2019-11-13,137:149,117:153,private_transport,,,,,,,,,,,12.0,,,,,,
40,2019-11-13,138:148,100:206,private_transport,,,,,,,,,,20.0,,,,,,,
40,2019-11-13,138:148,107:207,private_transport,,,,,,,,,,15.0,,,,,,,
40,2019-11-13,138:148,76:314,bus,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,138:148,76:314,private_transport,,,,,,,,,,12.0,,,,,,,
40,2019-11-13,138:148,128:142,private_transport,,,,,,,,,,10.0,,,,,,,
40,2019-11-13,138:148,83:108,private_transport,,,,,,,,,,11.0,,,,,,,
40,2019-11-13,138:148,104:202,bus,,,,,,,,24.0,,,,,,,,,
40,2019-11-13,138:148,104:202,private_transport,,,,,,,,12.0,,,,,,,,,
40,2019-11-13,138:148,110:168,bus,,,,,,,,27.0,,,,,,,,,
40,2019-11-13,138:148,110:168,private_transport,,,,,,,,16.0,,,,,,,,,
40,2019-11-13,138:148,147:123,bus,,,,,,,,12.0,,,,,,,,,
40,2019-11-13,139:147,109:169,private_transport,,,,,,,,,,,,,10.0,,,,
40,2019-11-13,139:147,143:143,bus,,,,,,,,,,,,,11.0,,,,
40,2019-11-13,139:147,83:108,bus,,,,,,,,,,,,,14.0,,,,
40,2019-11-13,139:147,83:108,private_transport,,,,,,,,,,,,,12.0,,,,
40,2019-11-13,139:147,98:217,private_transport,,,,,,,,,,,,,12.0,,,,
40,2019-11-13,139:147,159:127,bus,,,,,,20.0,,,,,,,,,,,
40,2019-11-13,140:146,84:107,bus,,,,,,12.0,,,,,,,,,,,
40,2019-11-13,140:146,158:128,bus,,,,,,21.0,,,,,,,,,,,
40,2019-11-13,141:145,84:107,bus,,,,,,28.0,,,,,,,,,,,
40,2019-11-13,141:145,158:128,bus,,,,,,12.0,,,,,,,,,,,
40,2019-11-13,141:145,158:128,private_transport,,,,,,12.0,,,,,,,,,,,
40,2019-11-13,141:145,85:106,bus,,,,,,22.0,,,,,,,,,,,
40,2019-11-13,143:143,100:206,private_transport,,,,,13.0,,,,,,,,,,,,
40,2019-11-13,143:143,109:169,private_transport,,,,,14.0,,,,,,,,,,,,
