ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1700_1759,2000_2059
40,2019-11-12,50:412,116:154,private_transport,,,,,,,,,,,,,,30.0,
40,2019-11-12,50:412,139:147,private_transport,,,,,,,,,,,,,,16.0,
40,2019-11-12,50:412,95:112,private_transport,,,,,,,,,,,,,,18.0,
40,2019-11-12,50:412,117:153,private_transport,,,,,,,,,,,,,,13.0,
40,2019-11-12,58:303,110:168,private_transport,,,,,,,,,,21.0,,,,,
40,2019-11-12,58:303,149:121,bus,,,,,,,,,,10.0,,,,,
40,2019-11-12,58:303,149:121,private_transport,,,,,,,,,,11.0,,,,,
40,2019-11-12,62:307,45:319,private_transport,,,,,,,,15.0,,,,,,,
40,2019-11-12,62:307,48:301,private_transport,,,,,,,,28.0,,,,,,,
40,2019-11-12,62:307,77:312,bus,,,,,,,,17.0,,,,,,,
40,2019-11-12,62:307,77:312,private_transport,,,,,,,,44.0,,,,,,,
40,2019-11-12,79:415,118:152,private_transport,,,,,,,,,,,,,,16.0,
40,2019-11-12,83:108,83:108,bus,,,,,128.0,,,,,,,,,,
40,2019-11-12,83:108,83:108,private_transport,,,,,45.0,,,,,,,,,,
40,2019-11-12,83:108,129:141,bus,,,,,11.0,,,,,,,,,,
40,2019-11-12,84:107,118:152,bus,,,,12.0,,,,,,,,,,,
40,2019-11-12,84:107,116:154,bus,,,,13.0,,,,,,,,,,,
40,2019-11-12,84:107,139:147,private_transport,,,,10.0,,,,,,,,,,,
40,2019-11-12,84:107,157:129,private_transport,12.0,,,,,,,,,,,,,,
40,2019-11-12,84:107,84:107,private_transport,12.0,,,,,,,,,,,,,,
40,2019-11-12,85:106,121:165,private_transport,18.0,,,,,,,,,,,,,,
40,2019-11-12,85:106,157:129,private_transport,26.0,,,,,,,,,,,,,,
40,2019-11-12,85:106,111:167,private_transport,12.0,,,,,,,,,,,,,,
40,2019-11-12,86:105,118:152,private_transport,,,,11.0,,,,,,,,,,,
40,2019-11-12,91:116,139:147,private_transport,,,,,,,,11.0,,,,,,,
40,2019-11-12,91:116,145:125,bus,,,,,10.0,,,,,,,,,,
40,2019-11-12,91:116,99:101,bus,,,,,13.0,,,,,,,,,,
40,2019-11-12,91:116,140:146,bus,,,,,,,,11.0,,,,,,,
40,2019-11-12,91:116,141:145,bus,,,,,10.0,,,,,,,,,,
40,2019-11-12,91:116,120:166,bus,,,,,12.0,,,,,,,,,,
40,2019-11-12,91:116,134:136,bus,,,,,,,,11.0,,,,,,,
40,2019-11-12,92:115,140:146,bus,,,,,,,,26.0,,,,,,,
40,2019-11-12,92:115,141:145,bus,,,,,,,,18.0,,,,,,,
40,2019-11-12,92:115,141:145,private_transport,,,,,,,,17.0,,,,,,,
40,2019-11-12,95:112,68:315,private_transport,,,,,,,,,28.0,,,,,,
40,2019-11-12,95:112,118:152,bus,,,,,,,,,,,,17.0,,,
40,2019-11-12,95:112,118:152,private_transport,,,,,,,,,,,,11.0,,,
40,2019-11-12,95:112,70:318,private_transport,,,93.0,,,,,,,,,,,,
40,2019-11-12,95:112,116:154,bus,,,,,,,,,,,,12.0,,,
40,2019-11-12,95:112,139:147,bus,,,,,,,,11.0,,,,,,,
40,2019-11-12,95:112,95:112,bus,,,,,,,,,,,13.0,,,,
40,2019-11-12,95:112,95:112,private_transport,,,,,,,,11.0,,,14.0,11.0,,,
40,2019-11-12,95:112,131:139,bus,,,,,,,,,,,13.0,,,,
40,2019-11-12,95:112,132:138,bus,,,,,,,,,,,10.0,,,,
40,2019-11-12,96:111,89:118,bus,,,,,10.0,,,,,,,,,,
40,2019-11-12,99:101,45:319,bus,,,,,,,,,,,,,29.0,,
40,2019-11-12,99:101,45:319,private_transport,,,,,,,,,,,,,46.0,,
40,2019-11-12,9:509,45:319,private_transport,,,,106.0,,,,,,,,,,,
