ProjectID,Date,Origin,Destination,Modo,0000_0059,0100_0159,0200_0259,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2019-11-21,0:500,124:162,private_transport,,,,22.0,,,,,,,,,,,,,,,,,,,
40,2019-11-21,0:500,126:160,private_transport,,,,,,,,,,,,,,,,,45.0,,,,,,
40,2019-11-21,0:500,137:149,private_transport,,,,52.0,,,,,,,,,,,,,,,,,,,
40,2019-11-21,0:500,159:127,private_transport,,,,31.0,,,,,,,,,,,,,,,,,,,
40,2019-11-21,0:500,160:110,private_transport,,,,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,0:500,45:319,private_transport,,,,,,,,,,16.0,,,,,,,,,,,,,
40,2019-11-21,0:500,58:303,private_transport,,,,,,,,,,150.0,,,,,,,,,,,,,
40,2019-11-21,0:500,68:315,private_transport,,,,,,,,,,12.0,,,,,,,,,,,,,
40,2019-11-21,0:500,90:117,private_transport,,,,,,,,,,,,,,,,,22.0,,,,,,
40,2019-11-21,101:205,131:139,bus,,,,,,,,,,,,,,10.0,,,,,,,,,
40,2019-11-21,103:203,159:127,bus,,,,,,,,,,,,,,,,,11.0,,,,,,
40,2019-11-21,103:203,159:127,private_transport,,,,,,,,,,,,,,,,,14.0,,,,,,
40,2019-11-21,103:203,45:319,bus,,,,,,,,,,,,,10.0,,,,,,,,,,
40,2019-11-21,103:203,45:319,private_transport,,,,,,,,,,,,,17.0,,,,10.0,,,,,,
40,2019-11-21,103:203,104:202,private_transport,,,,,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-21,103:203,106:208,private_transport,,,,,,,,,,,14.0,,,,,,,,,,,,
40,2019-11-21,103:203,107:207,private_transport,,,,,,,,,,,13.0,,,,,,,,,,,,
40,2019-11-21,103:203,111:167,private_transport,,,,,,,,23.0,,,,,,,,,,,,,,,
40,2019-11-21,103:203,112:158,private_transport,,,,,,,,,,,15.0,,,,,,,,,,,,
40,2019-11-21,103:203,19:519,private_transport,,,,10.0,,,,,,,,,,,,,,,,,,,
40,2019-11-21,103:203,23:523,private_transport,,,,,,,,,,13.0,,,,,,,,,,,,,
40,2019-11-21,103:203,29:529,bus,,,,,,,,,,31.0,,,,,,,,,,,,,
40,2019-11-21,103:203,29:529,private_transport,,,,,10.0,,,,,46.0,,,,,,,,,,,,,
40,2019-11-21,103:203,32:532,private_transport,,,,,,,,63.0,,,,,18.0,,,,,,,,,,
40,2019-11-21,103:203,37:537,private_transport,,,,,,,,,,,82.0,,,,,,,,,,,,
40,2019-11-21,103:203,48:301,bus,,,,,,,,,,,,,29.0,,,,,,,,,,
40,2019-11-21,103:203,52:325,private_transport,,,,,,,,,,75.0,,,,,,,,,,,,,
40,2019-11-21,103:203,57:310,private_transport,,,,,,,,,,,15.0,,,,,,,,,,,,
40,2019-11-21,103:203,77:312,bus,,,,,,,,,,,,,31.0,,,,,,,,,,
40,2019-11-21,103:203,98:217,private_transport,,,,,,,,,,,,,,,,,12.0,,,,,,
40,2019-11-21,103:203,9:509,bus,,,,,,,,,,10.0,,,,,,,,,,,,,
40,2019-11-21,103:203,9:509,private_transport,,72.0,,,,20.0,,,,,,10.0,108.0,116.0,50.0,,100.0,,64.0,58.0,,,
40,2019-11-21,104:202,45:319,private_transport,,,,,,,,,,,,,42.0,,,,,,,,,,
40,2019-11-21,104:202,104:202,private_transport,,,,,,,,,,,,,,,,,,,12.0,,,,
