ProjectID,Date,Origin,Destination,Modo,0000_0059,0300_0359,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2100_2159,2200_2259
40,2019-11-21,100:206,123:163,bus,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,100:206,94:113,bus,,,,,,,,,,,15.0,,,,,,,,,
40,2019-11-21,101:205,101:205,bus,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,101:205,101:205,private_transport,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-21,101:205,109:169,bus,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,101:205,110:168,bus,,12.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,101:205,160:110,bus,,,,,,11.0,,,,,,,,,11.0,,,,,
40,2019-11-21,101:205,50:412,private_transport,,,,,19.0,,,,,,,,,,,,,,,
40,2019-11-21,101:205,96:111,private_transport,,,,,,,,,,,,,,,10.0,,,,,
40,2019-11-21,102:204,101:205,bus,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,102:204,118:152,bus,,,,,,,,,,,11.0,,,,,,,,,
40,2019-11-21,102:204,146:124,bus,,,,,,,,,,,,,,,,,16.0,,,
40,2019-11-21,102:204,146:124,private_transport,,,,,,,,,,,,,,,,,10.0,,,
40,2019-11-21,102:204,154:132,bus,,,,,11.0,,,,,,,,,,,,,,,
40,2019-11-21,102:204,159:127,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,102:204,64:306,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,104:202,110:168,bus,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,104:202,110:168,private_transport,,,,,,,,,10.0,,,,,,,,,,,
40,2019-11-21,104:202,104:202,private_transport,,,,,,,,,11.0,,,,,,,,,,,
40,2019-11-21,107:207,123:163,bus,,,,,,,,,,,12.0,,,,,,,,,
40,2019-11-21,107:207,94:113,bus,,,,,,,,,,,15.0,,,,,,,,,
40,2019-11-21,108:170,109:169,bus,,,,,,,14.0,,,,,,,,,,,,,
40,2019-11-21,108:170,109:169,private_transport,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,108:170,110:168,private_transport,,12.0,,12.0,,,,,,,,,,,,,,,,
40,2019-11-21,108:170,160:110,bus,,,,,,12.0,,,,,,,,,14.0,,,,,
40,2019-11-21,108:170,160:110,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2019-11-21,108:170,50:412,private_transport,,,,,39.0,,,,,,,,,,,,,,,
40,2019-11-21,108:170,154:132,bus,,,,,,,,,,,,,,,,11.0,,,,
40,2019-11-21,108:170,154:132,private_transport,,,,,,,,,,,,,,,,10.0,,,,
40,2019-11-21,108:170,104:202,bus,,15.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,108:170,108:170,bus,,,,,,,,,,,,,,,,24.0,,,,
40,2019-11-21,108:170,108:170,private_transport,,,,,,,,,,,,,,,,12.0,,,,
40,2019-11-21,108:170,111:167,bus,,11.0,,,,,,,,,,,,,,,,,,
40,2019-11-21,108:170,114:156,bus,,,,10.0,,,,,,,,,,,,,,,,
40,2019-11-21,108:170,143:143,bus,,,,,,,,,,11.0,,,,,,,,,,
40,2019-11-21,108:170,151:119,bus,,,,,,,,,,,,,,,,22.0,,,,
40,2019-11-21,108:170,155:131,bus,,,,,,15.0,,,,,,,,,,,,,,
40,2019-11-21,108:170,156:130,bus,,,,,,27.0,,,,,,,,,,,,,,
40,2019-11-21,108:170,83:108,bus,,,,,,,11.0,,,,,,,,,,,,,
40,2019-11-21,108:170,98:217,bus,,,,10.0,,,,,,,,,,,,,,,,
