ProjectID,Date,Origin,Destination,Modo,0100_0159,0400_0459,0500_0559,0600_0659,0700_0759,0800_0859,0900_0959,1000_1059,1100_1159,1200_1259,1300_1359,1400_1459,1500_1559,1600_1659,1700_1759,1800_1859,1900_1959,2000_2059,2100_2159,2200_2259
40,2020-03-04,100:206,101:205,bus,,,,,,,,,,12.0,,,,,,,,,,
40,2020-03-04,100:206,116:154,bus,,,,,,,,,,,,,,,11.0,,,,,
40,2020-03-04,100:206,129:141,bus,,,,,,,,,,29.0,,,,,,,,,,
40,2020-03-04,100:206,129:141,private_transport,,,,,,,,,,16.0,,,,,,,,,,
40,2020-03-04,100:206,134:136,bus,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-04,100:206,135:135,bus,,,,,,,,,,,,,,,20.0,,,,,
40,2020-03-04,100:206,135:135,private_transport,,,,,,,,,,,,,,,18.0,,,,,
40,2020-03-04,100:206,143:143,bus,,,,,,,,,12.0,,,,,,,,,,,
40,2020-03-04,100:206,143:143,private_transport,,,,,,,,,,,,,,,15.0,,,,,
40,2020-03-04,100:206,151:119,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,100:206,151:119,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,100:206,154:132,bus,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-04,100:206,154:132,private_transport,,,,,,14.0,,,,,,,,,,,,,,
40,2020-03-04,100:206,37:537,private_transport,,,,40.0,,,,,,,,,,,,,,,,
40,2020-03-04,100:206,45:319,private_transport,,,,,,,,,,,44.0,,,,,,,,,
40,2020-03-04,100:206,61:413,private_transport,,,,,,,,,,,,,36.0,,,,,,,
40,2020-03-04,100:206,62:307,private_transport,,,,,,,,,50.0,,,,,,,,,,,
40,2020-03-04,100:206,83:108,bus,,,,,,,,,,,31.0,,,,25.0,,,,,
40,2020-03-04,100:206,83:108,private_transport,,,,,,,,,,,19.0,,,,19.0,,,,,16.0
40,2020-03-04,100:206,89:118,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,100:206,89:118,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,101:205,135:135,bus,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-04,101:205,135:135,private_transport,,,,,,,,,,,,,,,10.0,,,,,
40,2020-03-04,101:205,154:132,bus,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,101:205,154:132,private_transport,,,,,,10.0,,,,,,,,,,,,,,
40,2020-03-04,101:205,37:537,private_transport,,,,12.0,,,,,,,,,,,,,,,,
40,2020-03-04,101:205,62:307,private_transport,,,,,,,,,14.0,,,,,,,,,,,
40,2020-03-04,101:205,83:108,bus,,,,16.0,,,,,,20.0,,,,,,,,,,
40,2020-03-04,101:205,83:108,private_transport,,,,11.0,,,,,,31.0,10.0,,,,,,,10.0,,
40,2020-03-04,101:205,128:142,bus,,,,10.0,,,,,,,,,,,,,,,,
40,2020-03-04,101:205,98:217,bus,,,,18.0,,,,,,,,,,,,,,,,
40,2020-03-04,103:203,83:108,bus,,,,,,,11.0,,,,,17.0,,,,,,,,
40,2020-03-04,103:203,83:108,private_transport,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-04,103:203,98:217,bus,,,,,,,11.0,,,,,16.0,,,,,,,,
40,2020-03-04,103:203,98:217,private_transport,,,,,,,,,,,,13.0,,,,,,,,
40,2020-03-04,103:203,103:203,bus,,,,,,,,20.0,,,,,,,,,,,,
40,2020-03-04,103:203,131:139,bus,,,,,,,,19.0,,,,,,,,,,,,
40,2020-03-04,103:203,137:149,bus,,12.0,,,,,,,,,,,,,,,,,,
40,2020-03-04,103:203,58:303,private_transport,,,,,,,,12.0,,,,,,,,,,,,
40,2020-03-04,107:207,101:205,bus,,,,,,,,,,15.0,,,,,,,,,,
40,2020-03-04,107:207,101:205,private_transport,,,,,,,,,,12.0,,,,,,,,,,
40,2020-03-04,107:207,129:141,bus,,,,,,,,,,19.0,,,,,,,,,,
40,2020-03-04,107:207,134:136,bus,,,,,,,,,,,,,,,11.0,,,,,
40,2020-03-04,107:207,134:136,private_transport,,,,,,,,,,,,,,,13.0,,,,,
40,2020-03-04,107:207,135:135,bus,,,,,,,,,,,,,,,18.0,,,,,
40,2020-03-04,107:207,135:135,private_transport,,,,,,,,,,,,,,,14.0,,,,,
40,2020-03-04,107:207,154:132,bus,,,,,,13.0,,,,,,,,,,,,,,
